회사명,거래소코드,회계년도,[제조]   연구비(연결),[제조]   경상개발비(연결),[제조]매출액(영업수익)(*)
(주)한진피앤씨,061460,2012/12,,,102123635
(주)한진피앤씨,061460,2013/12,,,85228943
(주)한진피앤씨,061460,2014/12,,,79215835
(주)한진피앤씨,061460,2015/12,,,79727795
(주)한진피앤씨,061460,2016/12,,,91204420
(주)한진해운,117930,2011/12,0,100746,9169474336
(주)한진해운,117930,2012/12,0,808517,10174596783
(주)한진해운,117930,2013/12,0,915980,9883349604
(주)한진해운,117930,2014/12,0,334010,8438458670
(주)한진해운,117930,2015/12,0,333295,7669598388
(주)한창,005110,2011/12,0,0,12796477
(주)한창,005110,2012/12,0,0,14785925
(주)한창,005110,2013/12,0,70796,18149866
(주)한창,005110,2014/12,0,0,12877101
(주)한창,005110,2015/12,0,0,10225337
(주)한창,005110,2016/12,0,0,9542988
(주)한창,005110,2017/12,0,0,9052935
(주)한창,005110,2018/12,0,80928,9692139
(주)한창,005110,2019/12,0,366682,6249010
(주)한창,005110,2020/12,0,465869,5849578
(주)한창,005110,2021/12,0,508506,11188914
(주)한창제지,009460,2011/12,,,162586332
(주)한창제지,009460,2012/12,,,163264437
(주)한창제지,009460,2013/12,,,181296219
(주)한창제지,009460,2014/12,,,174241539
(주)한창제지,009460,2015/12,,,176897274
(주)한창제지,009460,2016/12,,,194532816
(주)한창제지,009460,2017/12,,,200923606
(주)한창제지,009460,2018/12,,,200018844
(주)한창제지,009460,2019/12,,,181407722
(주)한창제지,009460,2020/12,,,171478302
(주)한창제지,009460,2021/12,,,182209639
(주)한컴라이프케어,372910,2021/12,0,530498,115131124
(주)한컴위드,054920,2011/12,0,0,23452687
(주)한컴위드,054920,2012/12,0,0,19656396
(주)한컴위드,054920,2013/12,,,21379278
(주)한컴위드,054920,2014/12,,,18139491
(주)한컴위드,054920,2015/12,,,14530244
(주)한컴위드,054920,2016/12,,,14475417
(주)한컴위드,054920,2017/12,,,16388738
(주)한컴위드,054920,2018/12,0,1391157,15703527
(주)한컴위드,054920,2019/12,0,744584,15493868
(주)한컴위드,054920,2020/12,0,2110320,25151377
(주)한컴위드,054920,2021/12,0,2798463,26444938
(주)한컴지엠디,077280,2011/12,0,1371511,56718397
(주)한컴지엠디,077280,2012/12,0,1289019,47494073
(주)한컴지엠디,077280,2013/12,0,944017,26795593
(주)한컴지엠디,077280,2014/12,0,888227,20791732
(주)한컴지엠디,077280,2015/12,0,1601133,8216549
(주)한컴지엠디,077280,2016/12,0,2224582,7588653
(주)한컴지엠디,077280,2017/12,0,2923748,9025876
(주)한컴지엠디,077280,2018/12,0,3301460,10534231
(주)한탑,002680,2011/12,0,236568,97011930
(주)한탑,002680,2012/12,0,239706,96579193
(주)한탑,002680,2013/12,0,263566,89488847
(주)한탑,002680,2014/12,0,258486,74376922
(주)한탑,002680,2015/12,0,250675,83887984
(주)한탑,002680,2016/12,0,240829,86762394
(주)한탑,002680,2017/12,0,256624,82297638
(주)한탑,002680,2018/12,0,248849,74388800
(주)한탑,002680,2019/12,0,161921,64344067
(주)한탑,002680,2020/12,0,83146,60187401
(주)한탑,002680,2021/12,0,96228,67025356
(주)한프,066110,2011/12,0,0,53129426
(주)한프,066110,2012/12,0,0,51981856
(주)한프,066110,2013/12,0,0,43093574
(주)한프,066110,2014/12,0,0,29402081
(주)한프,066110,2015/12,0,0,22720476
(주)한프,066110,2016/12,0,464178,16129918
(주)한프,066110,2017/12,0,1629885,13036483
(주)한프,066110,2018/12,0,2137807,7911927
(주)한프,066110,2019/12,0,0,5344660
(주)한프,066110,2020/12,0,0,1661079
(주)한프,066110,2021/12,0,188574,3243194
(주)한화,000880,2011/12,0,0,5426938737
(주)한화,000880,2012/12,0,0,5242016462
(주)한화,000880,2013/12,0,0,5340878642
(주)한화,000880,2014/12,0,0,5057047290
(주)한화,000880,2015/12,0,0,5098918832
(주)한화,000880,2016/12,0,0,5101851157
(주)한화,000880,2017/12,0,0,4639964555
(주)한화,000880,2018/12,0,0,5224247719
(주)한화,000880,2019/12,0,0,4433163051
(주)한화,000880,2020/12,0,0,4000774861
(주)한화,000880,2021/12,0,0,3935568528
(주)한화갤러리아타임월드,027390,2011/12,,,128310817
(주)한화갤러리아타임월드,027390,2012/12,,,127384036
(주)한화갤러리아타임월드,027390,2013/12,,,124900225
(주)한화갤러리아타임월드,027390,2014/12,,,160265488
(주)한화갤러리아타임월드,027390,2015/12,,,168887745
(주)한화갤러리아타임월드,027390,2016/12,,,284781001
(주)한화갤러리아타임월드,027390,2017/12,,,330703011
(주)한화갤러리아타임월드,027390,2018/12,,,332681412
(주)한화갤러리아타임월드,027390,2019/12,,,142433417
(주)해성티피씨,059270,2021/12,,,15227942
(주)해피드림,065180,2011/12,,,5214334
(주)해피드림,065180,2012/12,,,4630929
(주)해피드림,065180,2013/12,0,0,17052785
(주)해피드림,065180,2014/12,,,13558751
(주)핸디소프트,220180,2016/12,0,1347419,36883856
(주)핸디소프트,220180,2017/12,0,0,40261885
(주)핸디소프트,220180,2018/12,0,2226312,41549624
(주)핸디소프트,220180,2019/12,0,1991370,34655270
(주)핸디소프트,220180,2020/12,,,17674133
(주)핸디소프트,220180,2021/12,,,17044884
(주)행남사,008800,2011/12,0,500,48195072
(주)행남사,008800,2012/12,0,0,47611092
(주)행남사,008800,2013/12,0,0,44901436
(주)행남사,008800,2014/12,0,0,44849441
(주)행남사,008800,2015/12,0,0,39073400
(주)행남사,008800,2016/12,0,0,27950372
(주)행남사,008800,2017/12,0,0,15317216
(주)행남사,008800,2018/12,0,0,8673759
(주)행남사,008800,2019/12,0,0,6667941
(주)행남사,008800,2020/12,0,0,2646801
(주)허메스홀딩스,012400,2011/12,0,0,5374325
(주)헥토이노베이션,214180,2015/12,,,26624895
(주)헥토이노베이션,214180,2016/12,0,1202632,35128632
(주)헥토이노베이션,214180,2017/12,0,2251652,40834832
(주)헥토이노베이션,214180,2018/12,0,2551763,49486600
(주)헥토이노베이션,214180,2019/12,0,3220019,57206898
(주)헥토이노베이션,214180,2020/12,0,5846240,62197833
(주)헥토이노베이션,214180,2021/12,0,9711888,71478571
(주)헥토파이낸셜,234340,2019/12,,,65559474
(주)헥토파이낸셜,234340,2020/12,0,892441,77148393
(주)헥토파이낸셜,234340,2021/12,0,916629,104368309
(주)헬릭스미스,084990,2011/12,0,443024,3805288
(주)헬릭스미스,084990,2012/12,0,428722,3888131
(주)헬릭스미스,084990,2013/12,0,438368,5745712
(주)헬릭스미스,084990,2014/12,,,6138023
(주)헬릭스미스,084990,2015/12,,,7695186
(주)헬릭스미스,084990,2016/12,,,6844032
(주)헬릭스미스,084990,2017/12,,,3157909
(주)헬릭스미스,084990,2018/12,0,6390134,3187119
(주)헬릭스미스,084990,2019/12,0,21474420,4454516
(주)헬릭스미스,084990,2020/12,0,38178053,4300705
(주)헬릭스미스,084990,2021/12,0,25297004,2811998
(주)현대공업,170030,2013/12,0,0,98615293
(주)현대공업,170030,2014/12,0,0,116832667
(주)현대공업,170030,2015/12,0,0,132754413
(주)현대공업,170030,2016/12,0,3439011,138134928
(주)현대공업,170030,2017/12,0,0,129582299
(주)현대공업,170030,2018/12,0,0,129000735
(주)현대공업,170030,2019/12,0,0,147107628
(주)현대공업,170030,2020/12,0,0,195777889
(주)현대공업,170030,2021/12,0,0,235627185
(주)현대그린푸드,005440,2011/12,0,0,795547334
(주)현대그린푸드,005440,2012/12,0,0,1168077989
(주)현대그린푸드,005440,2013/12,0,366777,1276037993
(주)현대그린푸드,005440,2014/12,0,672364,1364599706
(주)현대그린푸드,005440,2015/12,0,672922,1476015810
(주)현대그린푸드,005440,2016/12,0,1359093,1554226963
(주)현대그린푸드,005440,2017/12,0,1381119,1477451922
(주)현대그린푸드,005440,2018/12,0,2095986,1514615128
(주)현대그린푸드,005440,2019/12,0,3242207,1542730568
(주)현대그린푸드,005440,2020/12,0,3215907,1512503414
(주)현대그린푸드,005440,2021/12,0,2943506,1671200575
(주)현대리바트,079430,2011/12,0,2244572,493195013
(주)현대리바트,079430,2012/12,0,1685819,485168241
(주)현대리바트,079430,2013/12,0,488026,525828071
(주)현대리바트,079430,2014/12,0,1100610,631152776
(주)현대리바트,079430,2015/12,0,817779,695731542
(주)현대리바트,079430,2016/12,0,849295,731440764
(주)현대리바트,079430,2017/12,0,646030,883174999
(주)현대리바트,079430,2018/12,0,870083,1321083185
(주)현대리바트,079430,2019/12,0,1284440,1217035684
(주)현대리바트,079430,2020/12,0,1554673,1362608795
(주)현대리바트,079430,2021/12,0,2256673,1386038274
(주)현대미포조선,010620,2011/12,0,5533890,4173777473
(주)현대미포조선,010620,2012/12,0,6368218,4003284825
(주)현대미포조선,010620,2013/12,0,7274865,3487039719
(주)현대미포조선,010620,2014/12,0,8594990,3365276976
(주)현대미포조선,010620,2015/12,0,5380000,3701784128
(주)현대미포조선,010620,2016/12,0,5480000,3442178901
(주)현대미포조선,010620,2017/12,0,6720000,2441346314
(주)현대미포조선,010620,2018/12,0,5988000,2405066642
(주)현대미포조선,010620,2019/12,0,6411000,2999488385
(주)현대미포조선,010620,2020/12,0,8956000,2780781151
(주)현대미포조선,010620,2021/12,0,11216000,2857835280
(주)현대바이오랜드,052260,2011/12,0,4233747,67958150
(주)현대바이오랜드,052260,2012/12,0,3715947,72843574
(주)현대바이오랜드,052260,2013/12,0,2661572,70687908
(주)현대바이오랜드,052260,2014/12,0,2533780,76738272
(주)현대바이오랜드,052260,2015/12,0,4082662,80417579
(주)현대바이오랜드,052260,2016/12,0,5736423,95716334
(주)현대바이오랜드,052260,2017/12,0,6142301,98467385
(주)현대바이오랜드,052260,2018/12,0,6373638,94215056
(주)현대바이오랜드,052260,2019/12,0,6313761,100673588
(주)현대바이오랜드,052260,2020/12,0,7235510,83260615
(주)현대바이오랜드,052260,2021/12,0,7935013,94950603
(주)현대백화점,069960,2011/12,0,147635,959778417
(주)현대백화점,069960,2012/12,0,144255,1026100820
(주)현대백화점,069960,2013/12,0,143599,1126786722
(주)현대백화점,069960,2014/12,0,141486,1121049622
(주)현대백화점,069960,2015/12,0,140612,1216059039
(주)현대백화점,069960,2016/12,0,139472,1370588692
(주)현대백화점,069960,2017/12,0,138553,1376510551
(주)현대백화점,069960,2018/12,0,243700,1376063517
(주)현대백화점,069960,2019/12,0,331970,1385243797
(주)현대백화점,069960,2020/12,0,350042,1245062784
(주)현대백화점,069960,2021/12,0,350577,1512060769
(주)현대에버다임,041440,2011/12,0,272483,186168618
(주)현대에버다임,041440,2012/12,0,779550,237630416
(주)현대에버다임,041440,2013/12,0,608155,270750792
(주)현대에버다임,041440,2014/12,0,572057,291612069
(주)현대에버다임,041440,2015/12,0,180195,298961204
(주)현대에버다임,041440,2016/12,0,609292,299199052
(주)현대에버다임,041440,2017/12,0,547694,315435868
(주)현대에버다임,041440,2018/12,0,1024397,287298836
(주)현대에버다임,041440,2019/12,0,679425,225779535
(주)현대에버다임,041440,2020/12,0,571807,206862512
(주)현대에버다임,041440,2021/12,0,385272,264713172
(주)현대이지웰,090850,2013/12,,,32569357
(주)현대이지웰,090850,2014/12,,,33957243
(주)현대이지웰,090850,2015/12,0,703874,40902955
(주)현대이지웰,090850,2016/12,0,656375,50564901
(주)현대이지웰,090850,2017/12,0,279660,54172708
(주)현대이지웰,090850,2018/12,0,559507,67875815
(주)현대이지웰,090850,2019/12,0,877498,76432271
(주)현대이지웰,090850,2020/12,0,1116865,87283987
(주)현대이지웰,090850,2021/12,,,96521904
(주)현대퓨처넷,126560,2011/12,0,0,38149071
(주)현대퓨처넷,126560,2012/12,0,0,41574611
(주)현대퓨처넷,126560,2013/12,0,0,41372898
(주)현대퓨처넷,126560,2014/12,0,0,41820334
(주)현대퓨처넷,126560,2015/12,0,0,41995340
(주)현대퓨처넷,126560,2016/12,0,0,94396710
(주)현대퓨처넷,126560,2017/12,0,0,271860829
(주)현대퓨처넷,126560,2018/12,0,0,271329817
(주)현대퓨처넷,126560,2019/12,0,0,269753683
(주)현대퓨처넷,126560,2020/12,0,1505754,227077929
(주)현대퓨처넷,126560,2021/12,0,7935013,33900087
(주)현대홈쇼핑,057050,2011/12,0,0,711443009
(주)현대홈쇼핑,057050,2012/12,,,760488596
(주)현대홈쇼핑,057050,2013/12,,,799862373
(주)현대홈쇼핑,057050,2014/12,,,867891756
(주)현대홈쇼핑,057050,2015/12,0,0,890760608
(주)현대홈쇼핑,057050,2016/12,0,0,961339683
(주)현대홈쇼핑,057050,2017/12,0,0,1021841020
(주)현대홈쇼핑,057050,2018/12,0,0,973453833
(주)현대홈쇼핑,057050,2019/12,0,201634,1030416793
(주)현대홈쇼핑,057050,2020/12,0,134919,1084990445
(주)현대홈쇼핑,057050,2021/12,0,182614,1080403665
(주)협진,138360,2013/12,,,15018176
(주)협진,138360,2014/12,0,0,17990388
(주)협진,138360,2015/12,0,0,17556142
(주)협진,138360,2016/12,0,0,22548709
(주)협진,138360,2017/12,0,229238,20298942
(주)협진,138360,2018/12,0,0,19254450
(주)협진,138360,2019/12,0,0,18776214
(주)협진,138360,2020/12,,,3110140
(주)협진,138360,2021/12,,,8598684
(주)형지아이앤씨,011080,2011/12,,,62927254
(주)형지아이앤씨,011080,2012/12,,,61290088
(주)형지아이앤씨,011080,2013/12,,,64353928
(주)형지아이앤씨,011080,2014/12,0,0,92818105
(주)형지아이앤씨,011080,2015/12,0,0,117524543
(주)형지아이앤씨,011080,2016/12,0,0,128267673
(주)형지아이앤씨,011080,2017/12,0,0,113532672
(주)형지아이앤씨,011080,2018/12,,,108756500
(주)형지아이앤씨,011080,2019/12,0,0,102100436
(주)형지아이앤씨,011080,2020/12,0,0,67148816
(주)형지아이앤씨,011080,2021/12,0,0,65538382
(주)형지엘리트,093240,2011/06,,,86950716
(주)형지엘리트,093240,2012/06,0,1241224,98563463
(주)형지엘리트,093240,2013/06,0,988005,96232211
(주)형지엘리트,093240,2014/06,0,1605142,89973253
(주)형지엘리트,093240,2015/06,0,1110178,67660634
(주)형지엘리트,093240,2016/06,0,1060896,77185058
(주)형지엘리트,093240,2017/06,0,842910,70228767
(주)형지엘리트,093240,2018/06,0,868188,65886150
(주)형지엘리트,093240,2019/06,0,1103096,63869923
(주)형지엘리트,093240,2020/06,0,731047,61681300
(주)형지엘리트,093240,2021/06,0,592574,58065504
(주)혜인,003010,2011/12,0,0,190879267
(주)혜인,003010,2012/12,0,0,196298127
(주)혜인,003010,2013/12,0,0,210991995
(주)혜인,003010,2014/12,0,0,214272200
(주)혜인,003010,2015/12,0,0,202117905
(주)혜인,003010,2016/12,0,0,209664336
(주)혜인,003010,2017/12,0,0,234656751
(주)혜인,003010,2018/12,0,0,215382110
(주)혜인,003010,2019/12,0,0,259980919
(주)혜인,003010,2020/12,0,0,217540950
(주)혜인,003010,2021/12,0,0,206355705
(주)호텔신라,008770,2011/12,0,0,1764353262
(주)호텔신라,008770,2012/12,0,0,2189737806
(주)호텔신라,008770,2013/12,0,0,2275089386
(주)호텔신라,008770,2014/12,0,0,2795388800
(주)호텔신라,008770,2015/12,0,0,2782230572
(주)호텔신라,008770,2016/12,0,0,3155127701
(주)호텔신라,008770,2017/12,0,0,3362980926
(주)호텔신라,008770,2018/12,0,0,3643940422
(주)호텔신라,008770,2019/12,0,0,4567737437
(주)호텔신라,008770,2020/12,0,0,2814422846
(주)호텔신라,008770,2021/12,0,0,3379077455
(주)홈센타홀딩스,060560,2011/12,0,0,78105858
(주)홈센타홀딩스,060560,2012/12,0,2333,71757552
(주)홈센타홀딩스,060560,2013/12,0,4463,70524655
(주)홈센타홀딩스,060560,2014/12,0,5813,59255192
(주)홈센타홀딩스,060560,2015/12,0,7116,53961351
(주)홈센타홀딩스,060560,2016/12,0,6125,40823629
(주)홈센타홀딩스,060560,2017/12,0,6184,32636895
(주)홈센타홀딩스,060560,2018/12,0,5321,26210719
(주)홈센타홀딩스,060560,2019/12,0,10251,22649988
(주)홈센타홀딩스,060560,2020/12,0,10545,18145627
(주)홈센타홀딩스,060560,2021/12,0,11167,26714305
(주)홈캐스트,064240,2011/12,0,4495026,161444197
(주)홈캐스트,064240,2012/12,0,5601315,96501955
(주)홈캐스트,064240,2013/12,0,3084540,74714223
(주)홈캐스트,064240,2014/12,0,3211474,71744806
(주)홈캐스트,064240,2015/12,0,3611970,97925426
(주)홈캐스트,064240,2016/12,0,0,122054084
(주)홈캐스트,064240,2017/12,0,1834742,40919825
(주)홈캐스트,064240,2018/12,0,1977126,27258830
(주)홈캐스트,064240,2019/12,0,3542541,20459480
(주)홈캐스트,064240,2020/12,0,3031549,20709466
(주)홈캐스트,064240,2021/12,,,17068080
(주)화승알앤에이,378850,2021/12,0,14666987,504853495
(주)화승엔터프라이즈,241590,2016/12,0,3458241,35967806
(주)화승엔터프라이즈,241590,2017/12,0,2878356,43827092
(주)화승엔터프라이즈,241590,2018/12,0,143477,4746450
(주)화승엔터프라이즈,241590,2019/12,0,351,8160827
(주)화승엔터프라이즈,241590,2020/12,0,909082,3950636
(주)화승엔터프라이즈,241590,2021/12,0,7260863,4845159
(주)화승인더스트리,006060,2011/12,0,2401700,262241111
(주)화승인더스트리,006060,2012/12,0,2097869,233361961
(주)화승인더스트리,006060,2013/12,0,1926455,217365820
(주)화승인더스트리,006060,2014/12,0,1640698,226708651
(주)화승인더스트리,006060,2015/12,0,2493472,631209987
(주)화승인더스트리,006060,2016/12,0,3461469,829327416
(주)화승인더스트리,006060,2017/12,0,3156499,972307181
(주)화승인더스트리,006060,2018/12,0,595144,809021819
(주)화승인더스트리,006060,2019/12,0,240664,1045321026
(주)화승인더스트리,006060,2020/12,0,3466443,926398636
(주)화승인더스트리,006060,2021/12,0,10113041,831500386
(주)화승코퍼레이션,013520,2011/12,0,12787610,630817333
(주)화승코퍼레이션,013520,2012/12,0,13731071,661175019
(주)화승코퍼레이션,013520,2013/12,0,16154159,655379494
(주)화승코퍼레이션,013520,2014/12,0,27027170,663206356
(주)화승코퍼레이션,013520,2015/12,0,33469470,677790807
(주)화승코퍼레이션,013520,2016/12,0,37059318,757257828
(주)화승코퍼레이션,013520,2017/12,0,30129062,718370153
(주)화승코퍼레이션,013520,2018/12,0,25012952,729709314
(주)화승코퍼레이션,013520,2019/12,0,25851064,748204978
