회사명,거래소코드,회계년도,[제조]비유동비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]유동부채비율(IFRS연결),[제조]차입금비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]유보액대비율(IFRS연결),[제조]유보액 대 납입자본배율(IFRS연결),[제조]투자집중도(IFRS연결)
가온미디어(주),078890,2019/12,19.9,244.14,176.19,24.71,97.31,72.66,52.09,7.63,49.06,20.42,49.79
가온미디어(주),078890,2020/12,24.56,194.4,148.26,46.66,108.64,94.69,56.4,3.01,46.95,20.59,65.92
가온미디어(주),078890,2021/12,23.11,171.17,106.19,23.33,109.83,109.09,51.98,10.73,46.72,22.6,69.12
가온전선(주),000500,2011/12,83.09,184.69,149.9,3.9,96.1,61.19,50.12,0.73,47.22,11.57,48.95
가온전선(주),000500,2012/12,81.47,185.37,142.58,13.64,95.38,61.45,51.26,2.05,47.46,11.8,50.54
가온전선(주),000500,2013/12,89.59,202.05,161.54,22.54,99.99,54.64,53.73,3.24,46.43,12.05,59.4
가온전선(주),000500,2014/12,91.04,183.68,140.29,14.3,93.97,56.04,45.33,2.06,47.79,11.74,56
가온전선(주),000500,2015/12,90.8,178.94,141.24,22.04,98.22,60.03,48.1,2.24,46.75,11.7,65
가온전선(주),000500,2016/12,88.34,156.42,125.67,21.11,96.25,68.98,31.33,4.49,47.24,11.79,67.87
가온전선(주),000500,2017/12,95.14,150.93,116.04,10.66,107.2,74.25,41.07,2.34,44.69,11.58,61.22
가온전선(주),000500,2018/12,95.49,188.36,145.5,19.37,102.18,56.64,37.47,1.37,45.8,11.59,59.24
가온전선(주),000500,2019/12,96.52,157.54,123.57,3.74,99.66,65.47,42.64,2.46,46.32,11.41,58.96
가온전선(주),000500,2020/12,97.39,148.61,112.05,5.27,105.82,72.96,48.75,3.05,45.03,11.74,60.62
가온전선(주),000500,2021/12,95.86,163.03,119.62,10.84,145.78,91.95,66.3,4.26,37.76,11.96,59.85
감성코퍼레이션(주),036620,2011/12,,,,,,,,,,,
감성코퍼레이션(주),036620,2012/12,,,,,,,,,,,
감성코퍼레이션(주),036620,2013/12,,,,,,,,,,,
감성코퍼레이션(주),036620,2014/12,,,,,,,,,,,
감성코퍼레이션(주),036620,2015/12,,,,,,,,,,,
감성코퍼레이션(주),036620,2016/12,,,,,,,,,,,
감성코퍼레이션(주),036620,2017/12,,,,,,,,,,,
감성코퍼레이션(주),036620,2018/12,80.65,190.13,189.27,109.75,57.68,40.51,9.83,-13.18,-56.51,-0.47,86.8
감성코퍼레이션(주),036620,2019/12,90.38,108.64,103.09,29.5,140.11,137.82,90.57,-1.5,-30.79,-0.43,409.97
감성코퍼레이션(주),036620,2020/12,67.34,192.05,128.13,30.53,55.15,45.72,41.86,-2.61,-29.89,-0.32,175.89
감성코퍼레이션(주),036620,2021/12,,,,,,,,,,,
강남제비스코(주),000860,2011/12,74.83,309,233.93,98.65,25.88,16.52,1.33,101.11,77.74,45.72,85.6
강남제비스코(주),000860,2012/12,72.56,329.72,248.22,117.58,26.97,16.5,2.99,138.03,77.2,49.42,87.1
강남제비스코(주),000860,2013/12,69.9,362.26,291.54,157.36,25.79,15.43,1.53,139.34,78.09,55.33,90.97
강남제비스코(주),000860,2014/12,68.58,396.13,325.55,139.58,22.78,13.68,1.42,285.46,80.12,60.5,98.2
강남제비스코(주),000860,2015/12,66.55,459.22,386.6,145.71,20.05,11.65,1,264.46,82.06,65.93,118.49
강남제비스코(주),000860,2016/12,68.86,421.65,353.99,136.42,20.83,12.33,1.04,287.41,81.6,70.42,122.52
강남제비스코(주),000860,2017/12,76.84,351.62,286.73,78.33,20.57,12.44,0.47,128.88,81.83,73.6,109.15
강남제비스코(주),000860,2018/12,85.52,311.24,231.6,59.46,19.71,10.99,0.61,14.75,82.55,83.55,120.93
강남제비스코(주),000860,2019/12,87.94,298.4,213.6,90.62,19.8,10.68,0.67,-9.01,82.51,85.34,135.16
강남제비스코(주),000860,2020/12,87.74,293.2,223.8,110.57,22.26,11.77,3.49,21.29,80.88,88.62,134.03
강남제비스코(주),000860,2021/12,91.73,220.79,151.93,49.48,36.57,20.31,8.32,-97.1,72.5,100.83,120.5
갤럭시아머니트리(주),094480,2011/12,394.83,80.12,70.29,13.74,899.94,755.29,421.38,-7.26,2.06,0.26,95.63
갤럭시아머니트리(주),094480,2012/12,185.72,83.31,70.91,10.79,412.77,392.6,224.7,-0.79,10.43,1.15,135.81
갤럭시아머니트리(주),094480,2013/12,283.94,78.85,70.18,17.82,734.33,698.01,380.39,-0.48,2.85,0.31,117.82
갤럭시아머니트리(주),094480,2014/12,56.26,132.87,132.87,24.15,133.05,133.05,31.71,0.47,28.23,1.92,104.37
갤럭시아머니트리(주),094480,2015/12,63.54,122.26,122.26,23.67,163.83,163.83,38.34,2.69,34.96,2.65,304.32
갤럭시아머니트리(주),094480,2016/12,56.52,125.73,125.73,23.39,168.94,168.94,66.86,3.16,32.17,2.82,259.08
갤럭시아머니트리(주),094480,2017/12,44.41,140.58,140.58,12.78,184.86,171.04,99.29,1.82,31.27,3.29,261.39
갤럭시아머니트리(주),094480,2018/12,45.56,134.69,134.69,17.56,175.07,170.4,84.62,2.35,32.34,3.79,269.07
갤럭시아머니트리(주),094480,2019/12,51.99,154.14,154.14,6.16,163.07,136.94,98.06,2.26,34.17,4.19,259.85
갤럭시아머니트리(주),094480,2020/12,50.14,136.83,136.83,16.11,184.96,171.62,121.22,2.35,31.57,4.22,303.09
갤럭시아머니트리(주),094480,2021/12,43.12,146.13,146.13,8.11,190.16,169.05,103.89,2.19,28.27,4.57,316.32
경남기업(주),000800,2011/12,335.34,85.13,77.6,4.65,493.09,302.78,277.4,-0.23,13.84,4.3,114.43
경남기업(주),000800,2012/12,363.71,116.02,107.57,5.01,504.7,207.72,328.49,0.28,13.65,4.44,117.85
경남기업(주),000800,2013/12,1410.69,51.33,47.41,2.77,2099.66,1537.08,1438.49,-2.08,1.46,0.44,127.06
경남스틸(주),039240,2011/12,,,,,,,,,,,
경남스틸(주),039240,2012/12,,,,,,,,,,,
경남스틸(주),039240,2013/12,,,,,,,,,,,
경남스틸(주),039240,2014/12,,,,,,,,,,,
경남스틸(주),039240,2015/12,,,,,,,,,,,
경남스틸(주),039240,2016/12,,,,,,,,,,,
경남스틸(주),039240,2017/12,,,,,,,,,,,
경남스틸(주),039240,2018/12,,,,,,,,,,,
경남스틸(주),039240,2019/12,,,,,,,,,,,
경남스틸(주),039240,2020/12,,,,,,,,,,,
경남스틸(주),039240,2021/12,,,,,,,,,,,
경남에너지(주),008020,2011/12,125.19,109.87,109.64,15.89,103.12,70.92,9.33,25.16,46.9,16.33,72.53
경남에너지(주),008020,2012/12,124.72,117.71,117.62,15.46,112.63,74.69,16.76,23.81,44.98,17.77,72.52
경남에너지(주),008020,2013/12,128.67,108.4,108.3,15.8,110.51,75.5,14.29,12.94,45.54,18.78,70.56
경남에너지(주),008020,2014/12,,,,,,,,,,,
경남에너지(주),008020,2015/12,118.73,121.18,120.72,30.51,82.07,52.28,1.19,21.91,65,18.55,79.88
경남제약(주),053950,2011/12,,,,,,,,,,,
경남제약(주),053950,2012/12,,,,,,,,,,,
경남제약(주),053950,2013/12,,,,,,,,,,,
경남제약(주),053950,2014/12,,,,,,,,,,,
경남제약(주),053950,2015/12,,,,,,,,,,,
경남제약(주),053950,2016/12,,,,,,,,,,,
경남제약(주),053950,2017/12,,,,,,,,,,,
경남제약(주),053950,2018/12,71.13,143.33,112.32,37.02,83.86,78.65,50.51,-0.64,42.82,3.7,104.54
경남제약(주),053950,2019/12,36.53,488.06,398.13,224.22,21.68,17.45,1.7,-9.74,70.73,6.18,142.73
경남제약(주),053950,2020/12,120.31,149.31,124.27,58.87,120.79,67.3,72.16,1.85,38.41,5.58,119.43
경남제약(주),053950,2021/12,97.05,216.13,161.12,90.24,72.77,35.04,54.48,-4.89,49.88,6.24,131.74
경동제약(주),011040,2011/12,57.57,330.5,276.37,79.97,23.31,19.89,6.72,60.65,85.32,11.67,114.71
경동제약(주),011040,2012/12,58.5,337.31,267.63,53.32,23.07,19.14,2.35,29.09,85.4,11.9,116.27
경동제약(주),011040,2013/12,55.98,397.45,302.38,82.72,18.55,15.74,2.11,181.88,88.27,13.03,117.93
경동제약(주),011040,2014/12,65.61,321.03,237.84,59.34,19.56,16.81,1.73,247.53,87.09,14.61,108.57
경동제약(주),011040,2015/12,72.3,417.58,304.73,88.17,14.17,10.03,1.66,206.92,90.32,15.53,100.75
경동제약(주),011040,2016/12,60.41,413.62,325.83,84.24,14.34,13.04,1.6,289.18,91.3,16.04,117.78
경동제약(주),011040,2017/12,64.42,368.21,273.94,84.02,14.62,13.64,2.01,334.67,90.71,16.8,102.47
경동제약(주),011040,2018/12,60.45,320.06,252.9,76.44,18.37,18.1,0.48,388.51,87.57,16.63,109.1
경동제약(주),011040,2019/12,61.86,614.79,506.33,271.96,22.45,9.86,11.62,52.73,84.44,17.89,119.36
경동제약(주),011040,2020/12,69.13,422.16,310.9,61.51,10.9,9.89,0.67,15.36,92.65,17.21,104.62
경동제약(주),011040,2021/12,72.52,406.91,289.54,70.21,12.17,9.74,1.66,239.36,93.42,17.39,99.79
경인전자(주),009140,2011/12,40.59,615.13,574.99,155.17,14.26,11.98,0,999999999,75.13,6.06,147.1
경인전자(주),009140,2012/12,43.52,680.99,634.09,167.14,11.86,10.04,0,999999999,82.35,6.68,101.21
경인전자(주),009140,2013/12,41,591.39,544.25,168.52,13.81,12.31,0,999999999,81.43,6.84,104.09
경인전자(주),009140,2014/12,43.71,1033.39,974.82,543.41,7.41,6.16,0,999999999,86.58,6.8,128.39
경인전자(주),009140,2015/12,41.9,1020.06,968.83,571.85,7.74,6.45,0,999999999,86.6,7.08,162.53
경인전자(주),009140,2016/12,29.65,1091.17,1015.56,617.66,7.62,7.15,0,999999999,87.07,7.13,199.11
경인전자(주),009140,2017/12,23.33,1466.51,1391.91,759.21,6.77,5.69,0,999999999,87,6.63,237.5
경인전자(주),009140,2018/12,24.96,2001.55,1929.22,1103.43,5.08,4,0,999999999,88.4,6.46,265.93
경인전자(주),009140,2019/12,21.96,2336.95,2251.66,1487.74,4.42,3.53,0,999999999,89.2,6.46,370.52
경인전자(주),009140,2020/12,22.87,1796.88,1715.06,990.91,6.97,4.68,0,999999999,87.86,6.47,238.13
경인전자(주),009140,2021/12,27.4,985.62,906.53,319.68,10.55,8.44,0,999999999,85.51,7.17,197.16
경창산업(주),024910,2011/12,350.54,58.15,39.86,1.48,430.69,309.79,337.7,0.47,16.89,8.27,84.14
경창산업(주),024910,2012/12,297.38,81.54,57.91,9.96,352.73,190.51,270.67,0.94,19.95,8.94,85.19
경창산업(주),024910,2013/12,288.46,65.94,45.51,5.58,323.25,204.4,216.19,2.83,23.99,11.85,74.72
경창산업(주),024910,2014/12,252.2,65.62,47.73,3.78,285.48,203.12,204.69,2.73,26.27,14.22,79.63
경창산업(주),024910,2015/12,282.42,67.19,44.61,6.72,317.38,200.86,233.08,2.44,24.64,16.27,80.88
경창산업(주),024910,2016/12,282.25,62.19,41.49,8.94,318.58,219.2,214.44,2.82,24.51,17.14,79.89
경창산업(주),024910,2017/12,255.7,56.2,34.33,2.55,250.13,168.03,175.44,-0.25,27.91,21.2,108.01
경창산업(주),024910,2018/12,282.74,59.68,39.78,4.13,290.45,180.47,205.52,1.25,23.51,8.38,100.88
경창산업(주),024910,2019/12,415.34,57.56,39.02,6.14,511.26,340.35,359.59,-1.17,13.82,4.36,99.72
경창산업(주),024910,2020/12,361.22,60.02,40.63,7.14,426.61,275.54,292.89,1.2,15.86,4.63,104.97
경창산업(주),024910,2021/12,322.14,68.89,45.52,10.71,382.91,233.37,250.53,1.42,17.49,4.95,87
계룡건설산업(주),013580,2011/12,82.3,174.95,163.19,36.06,203.97,126.7,97.41,1.5,30.04,10.5,75.41
계룡건설산업(주),013580,2012/12,87.36,137.41,113.04,20.91,213.79,164.79,113.5,1.45,29.3,10.63,86.29
계룡건설산업(주),013580,2013/12,111.54,119.29,100.57,16.9,240.37,191.84,116.56,-1.77,26.57,8.82,72.76
계룡건설산업(주),013580,2014/12,153.96,95.66,88.47,10.61,310.44,268.12,145.16,-4.23,21.18,5.87,57.92
계룡건설산업(주),013580,2015/12,151.81,94.07,80.11,17.48,285.22,248.11,123.58,1.99,22.77,6.24,60.05
계룡건설산업(주),013580,2016/12,153.8,93.91,74.36,21.26,359.44,325.47,126.45,4.39,19.18,6.5,59.75
계룡건설산업(주),013580,2017/12,148.67,105.04,67.56,16.44,314.02,252.63,131.09,6.64,21.68,7.69,54.36
계룡건설산업(주),013580,2018/12,147.28,107.26,76.28,25.32,292.48,228.6,120.52,8.58,23.21,8.97,56.33
계룡건설산업(주),013580,2019/12,145.13,110.76,74.95,29.8,299.22,229.41,154.6,6.73,23.1,10.38,67.88
계룡건설산업(주),013580,2020/12,118.53,131.76,89.84,36.56,241.62,169.32,119.98,8.17,27.26,12.64,74.52
계룡건설산업(주),013580,2021/12,96.63,146.32,97.8,35.59,208.49,144.79,89.64,8.89,30.63,15.96,73.23
계양전기(주),012200,2011/12,41.33,430.05,280.9,89.92,23.1,19.01,2.98,79.4,72.71,7.3,72.22
계양전기(주),012200,2012/12,39.53,479.66,346.2,113.32,20.94,16.97,2.41,27.19,72.95,7.49,70.09
계양전기(주),012200,2013/12,39.33,461.87,327.94,95.03,21.2,17.73,0.41,154.58,73.1,7.77,67.66
계양전기(주),012200,2014/12,57.71,256.13,160.48,27.95,33.56,29.61,0.97,46.08,66.55,8,63.16
계양전기(주),012200,2015/12,69.46,233.34,149.99,19.23,31.87,26.75,0.9,77.76,67.8,8.44,60.99
계양전기(주),012200,2016/12,68.95,223.96,152.09,14.72,36.2,30.03,1.69,107.7,66.45,9.54,65.07
계양전기(주),012200,2017/12,69.24,195.13,133.16,21.45,41.49,37.02,0,516.42,63.98,9.56,68.69
계양전기(주),012200,2018/12,75.7,229.35,149.54,17.53,49.65,32.24,9.58,207.14,60.6,9.75,67.93
계양전기(주),012200,2019/12,77.21,198.12,131.21,7.66,58.35,40.95,17.17,3.91,57.12,9.47,65.95
계양전기(주),012200,2020/12,70.56,166.21,120.15,16.19,58.41,52.85,12.92,4.01,57.35,9.92,70.49
계양전기(주),012200,2021/12,72.75,165.16,102.92,6.96,55.57,50.15,16.69,3.69,58.31,9.78,63.46
고려개발(주),004200,2011/12,,,,,,,,,,,
고려개발(주),004200,2012/12,,,,,,,,,,,
고려개발(주),004200,2013/12,,,,,,,,,,,
고려개발(주),004200,2014/12,,,,,,,,,,,
고려개발(주),004200,2015/12,,,,,,,,,,,
고려개발(주),004200,2016/12,,,,,,,,,,,
고려개발(주),004200,2017/12,,,,,,,,,,,
고려개발(주),004200,2018/12,,,,,,,,,,,
고려개발(주),004200,2019/12,,,,,,,,,,,
고려산업(주),002140,2011/12,113.78,113.93,72.48,25.87,122.77,95.65,78.91,4.47,25.43,1.27,56.37
고려산업(주),002140,2012/12,107.56,137.57,93.45,27.16,138.9,95.47,100.12,4.01,25.48,1.52,63.03
고려산업(주),002140,2013/12,104.2,120.02,86.47,20.01,123,98.99,83.68,2.54,28.47,1.69,58.78
고려산업(주),002140,2014/12,96.89,111.21,79.65,18.08,104.99,97.2,68.41,7.33,33.21,2.08,67.21
고려산업(주),002140,2015/12,96.92,114.4,90.18,19.11,101.61,91.51,73.74,5.85,34.41,2.21,69.07
고려산업(주),002140,2016/12,96.11,116.59,96.42,19.36,97.42,86.89,66.38,4.41,36.18,2.43,77.35
고려산업(주),002140,2017/12,94.91,115.36,94.6,18.71,106.32,96.58,75.02,3.45,34.97,2.57,86.94
고려산업(주),002140,2018/12,105.55,112.13,86.78,17.4,131.22,112.07,101.2,2.33,31.67,2.71,114.18
고려산업(주),002140,2019/12,101.33,114.95,84.35,21.94,115.49,99.31,76.97,1.9,34.43,2.85,90.51
고려산업(주),002140,2020/12,117.18,95.78,65.87,17.03,111.01,97.96,81.2,4.17,35.98,3.12,86.08
고려산업(주),002140,2021/12,130.68,83.97,57.08,20.13,123.32,110.33,90.7,2.44,34.42,3.29,80.76
고려신용정보(주),049720,2011/12,,,,,,,,,,,
고려신용정보(주),049720,2012/12,61.33,175.12,173.83,22.69,62.11,57.55,0,171.61,27.2,0.76,23.48
고려신용정보(주),049720,2013/12,79.88,143.78,140.42,21.76,68.44,61.59,0.61,16.46,25.83,0.74,23.29
고려신용정보(주),049720,2014/12,86.09,133.6,130.98,43.54,84.3,73.51,4.63,40.46,24,0.77,26.15
고려신용정보(주),049720,2015/12,66.51,160.08,159.75,56.6,65.05,61.56,1.32,135.15,32.93,1.16,28.75
고려신용정보(주),049720,2016/12,68.1,154.88,154.69,78.02,63.17,61.38,0,87354.8,35.86,1.38,29.21
고려신용정보(주),049720,2017/12,,,,,,,,,,,
고려신용정보(주),049720,2018/12,,,,,,,,,,,
고려신용정보(주),049720,2019/12,127.62,108.64,108.64,56.07,116.11,81.45,38.21,60.71,31.96,2.18,38.29
고려신용정보(주),049720,2020/12,153.87,86.03,86.03,28.16,141,101.29,76.55,17.26,31.58,3.11,47.92
고려신용정보(주),049720,2021/12,115.37,51.57,51.57,27.41,145.93,111.26,81.53,11.74,32.09,3.65,34.75
고려아연(주),010130,2011/12,61.75,355.31,226.73,117.07,31.21,19.55,13.7,64.52,75.32,36.77,72.57
고려아연(주),010130,2012/12,60.64,403.13,243.88,75.94,23.95,15.7,8.25,68.19,79.85,41.81,77.05
고려아연(주),010130,2013/12,59.95,522.14,317.93,86.84,18.21,11.16,3.81,76.69,83.8,45.48,90.32
고려아연(주),010130,2014/12,62.06,485.16,253.25,31.82,17.97,11.52,3.6,271.76,84.05,50.26,93.5
고려아연(주),010130,2015/12,64.57,650.69,390.4,61.4,13.19,7.47,1.01,383.97,87.65,54.89,105.06
고려아연(주),010130,2016/12,63.36,539.25,314.95,57.62,14.48,9.48,0.85,812.59,86.72,59.59,91.54
고려아연(주),010130,2017/12,55.17,605.05,381.61,98.41,15.27,9.93,0.55,1122.56,86.17,64.28,93.63
고려아연(주),010130,2018/12,51.14,736.56,497.35,121.85,13.36,8.45,0.48,726.23,87.65,67.13,97.69
고려아연(주),010130,2019/12,47.42,652.86,431.96,97.9,14.66,10.3,0.6,573.48,86.7,72.05,110.57
고려아연(주),010130,2020/12,50.61,439.27,238.09,38.05,19.93,15.78,1.93,538.75,82.9,74.68,100.18
고려아연(주),010130,2021/12,55.27,321.32,157.01,26.35,28.83,22.89,5.77,263.18,77.21,81.54,87.66
고려제강(주),002240,2011/12,94.8,161.84,99.15,13.52,43.36,30.01,16.96,21.01,69.04,96.83,108.38
고려제강(주),002240,2012/12,99.84,152.17,95.46,12.26,44.08,29.07,19.01,7.01,68.58,82.94,111.93
고려제강(주),002240,2013/12,98.9,157.16,101.52,14.26,43.52,28.39,19,8.46,68.86,83.73,115.41
고려제강(주),002240,2014/12,98.26,128.11,84.48,23.07,69.6,55.69,42.99,3.88,58.37,98.24,160.16
고려제강(주),002240,2015/12,104.8,124.11,83.25,23.42,66.6,49.8,39.64,3.37,59.29,79.9,132.85
고려제강(주),002240,2016/12,104.49,123.21,86.35,16.12,65.49,49.51,39.02,3.45,59.7,81.36,145.13
고려제강(주),002240,2017/12,101.96,127.89,89.79,16.42,64.61,48.99,36.08,3.03,60,80.02,129.09
고려제강(주),002240,2018/12,98.7,137.58,90.81,21.79,63.85,47.36,33.69,2.42,60.2,71.86,127.56
고려제강(주),002240,2019/12,97,143.05,91.28,19.1,58.83,43.22,31.3,2.32,62.12,73.1,118.26
고려제강(주),002240,2020/12,94.87,146.05,100.74,26.72,53.51,40.15,25.74,1.17,64.26,72.15,128.41
고려제강(주),002240,2021/12,85.25,179.26,116.94,26.5,51.04,36.7,20.79,17,65.28,70.23,116.28
고려제약(주),014570,2011/12,,,,,,,,,,,
고려제약(주),014570,2012/12,,,,,,,,,,,
고려제약(주),014570,2013/12,,,,,,,,,,,
고려제약(주),014570,2014/12,,,,,,,,,,,
고려제약(주),014570,2015/12,,,,,,,,,,,
고려제약(주),014570,2016/12,,,,,,,,,,,
고려제약(주),014570,2017/12,,,,,,,,,,,
고려제약(주),014570,2018/12,,,,,,,,,,,
고려제약(주),014570,2019/12,,,,,,,,,,,
고려제약(주),014570,2020/12,,,,,,,,,,,
고려제약(주),014570,2021/12,,,,,,,,,,,
광동제약(주),009290,2011/12,60.24,284.53,204,32.59,28.92,24.14,9.54,30.42,70.37,4.32,92.63
광동제약(주),009290,2012/12,69.82,279.11,195.11,49.79,45.71,27.19,25.63,28.76,64.68,4.81,109.36
광동제약(주),009290,2013/12,64.36,229.64,159.81,35.37,46.37,35.71,19.68,19.33,64.5,5.24,84.97
광동제약(주),009290,2014/12,62.08,223.46,156.63,35.38,40.76,35.21,20.73,22.98,69.93,5.9,79.96
광동제약(주),009290,2015/12,70.73,177.87,142.05,16.55,75.73,59.04,26.64,19.24,55.92,7.08,66
광동제약(주),009290,2016/12,66.8,174.1,133.28,18.01,70.08,59.32,25,17.12,57.84,7.5,61.59
광동제약(주),009290,2017/12,65.65,160.19,119.53,16.97,73.6,67.39,26.49,14.54,56.7,7.82,60.6
광동제약(주),009290,2018/12,63.36,169.18,127,24.87,69.91,62.98,23.59,12.19,58.34,8.15,58.9
광동제약(주),009290,2019/12,59.63,170.57,122.91,24.74,77.17,68.91,25.06,13.16,56.52,8.55,56.61
광동제약(주),009290,2020/12,49.02,193.42,136.72,18.16,65.41,60.17,21.85,18.35,59.78,9.47,58.89
광동제약(주),009290,2021/12,56.15,180.59,133.74,25.8,67.63,61.74,25.04,17.66,59.02,9.95,58.27
광전자(주),017900,2011/12,95.12,144.34,74.37,17.14,54,40.79,29.71,-9.6,74.31,8.98,81.07
광전자(주),017900,2012/12,78.45,223.73,155.79,9.89,34.96,25.26,5.62,-3.78,85.72,8.36,77.64
광전자(주),017900,2013/12,61.93,256.79,204.95,36.76,28.87,26.07,0,-17.15,87.05,8.09,70.48
광전자(주),017900,2014/12,52.94,387.33,318.25,10.06,25.53,18.74,0.02,-2101.24,69.6,6.68,109.91
광전자(주),017900,2015/12,51.96,585.23,488.96,54.44,18.24,11.33,0.12,-1187.88,78.39,6.5,106.51
광전자(주),017900,2016/12,45.98,607.88,524.45,52.6,19.17,12.04,0.12,-269.91,77.78,6.5,130.72
광전자(주),017900,2017/12,44.89,693.37,573.18,45.36,15.56,10.19,0.1,784.21,80.29,6.6,122.78
광전자(주),017900,2018/12,58.5,562.91,436.76,46.89,16.81,10.36,0.21,264.67,79.94,7.23,118.34
광전자(주),017900,2019/12,59.7,563.21,435.13,86.32,17.02,10.18,0.46,-19.13,80.57,7.24,124.07
광전자(주),017900,2020/12,62.16,479.59,367.12,106.74,20.92,12.25,0.54,-136.73,78.22,6.57,126.14
광전자(주),017900,2021/12,55.96,554.85,406.86,91.72,13.41,10.35,0.08,198.07,83.61,6.9,107.92
광진실업(주),026910,2011/12,,,,,,,,,,,
광진실업(주),026910,2012/12,,,,,,,,,,,
광진실업(주),026910,2013/12,,,,,,,,,,,
광진실업(주),026910,2014/12,,,,,,,,,,,
광진실업(주),026910,2015/12,,,,,,,,,,,
광진실업(주),026910,2016/12,,,,,,,,,,,
광진실업(주),026910,2017/12,,,,,,,,,,,
광진실업(주),026910,2018/12,,,,,,,,,,,
광진실업(주),026910,2019/12,,,,,,,,,,,
광진실업(주),026910,2020/12,,,,,,,,,,,
광진실업(주),026910,2021/12,,,,,,,,,,,
교촌에프앤비(주),339770,2020/12,99.02,160.11,132.56,70.43,49.51,31.53,21,51.11,61.4,11.2,45.88
교촌에프앤비(주),339770,2021/12,97.38,137.46,113.77,82.61,41.67,32.21,16.13,62.74,65.65,13.29,48.79
국도화학(주),007690,2011/12,67.89,198.36,153.62,14.2,79.85,56.44,41.18,6.85,50.48,9.86,61.56
국도화학(주),007690,2012/12,64.28,200.17,152.05,3.92,62.63,49.13,26.17,9.05,56.19,10.59,62.83
국도화학(주),007690,2013/12,68.11,235.35,170.08,7.68,62.77,40.22,27.28,14,56.51,11.49,62.33
국도화학(주),007690,2014/12,69.87,202.19,146.71,4.98,68.15,48.61,32.31,9.37,54.91,12.05,61.52
국도화학(주),007690,2015/12,66.18,189.47,144.53,15.18,58.17,48.56,24.3,28.37,58.96,13.83,61.41
국도화학(주),007690,2016/12,65.55,235.26,184.58,28.45,53.14,37.23,22.92,13.99,61.04,14.35,69.91
국도화학(주),007690,2017/12,76.42,185.21,139.58,9.41,68.54,49.74,29.31,18.07,56.72,15.39,67.32
국도화학(주),007690,2018/12,80.69,167.39,119.7,12.28,71,53.95,37.37,10.88,56.77,16.7,61.79
국도화학(주),007690,2019/12,88.36,189.99,131.83,7.63,71.43,43.72,36.61,5.85,56.72,17.68,75.26
국도화학(주),007690,2020/12,86.36,183.31,133.45,17.13,68.51,44.81,39.22,7.13,58.27,18.66,76.54
국도화학(주),007690,2021/12,75.07,166.95,111.87,8.48,73.8,59.14,40.34,36,55.73,17.52,79.41
국일신동(주),060480,2014/12,,,,,,,,,,,
국일신동(주),060480,2015/12,,,,,,,,,,,
국일신동(주),060480,2016/12,,,,,,,,,,,
국일신동(주),060480,2017/12,,,,,,,,,,,
국일신동(주),060480,2018/12,,,,,,,,,,,
국일신동(주),060480,2019/12,,,,,,,,,,,
국일신동(주),060480,2020/12,,,,,,,,,,,
국일신동(주),060480,2021/12,,,,,,,,,,,
국일제지(주),078130,2011/12,270.64,79.46,48.33,1.3,446.63,347.32,294.82,-0.29,14.44,3.74,100.15
국일제지(주),078130,2012/12,181.73,98.5,77.44,1.16,463.76,387.84,234.49,0.27,13.19,2.9,100.93
국일제지(주),078130,2013/12,181.81,92.87,51.24,1.52,235.62,165.62,173.52,0.57,21.81,2.73,111.36
국일제지(주),078130,2014/12,207.86,67.42,32.67,1.55,275.2,248.21,201.29,-0.28,17.99,2.08,114.93
국일제지(주),078130,2015/12,,,,,,,,,,,
국일제지(주),078130,2016/12,,,,,,,,,,,
국일제지(주),078130,2017/12,,,,,,,,,,,
국일제지(주),078130,2018/12,,,,,,,,,,,
국일제지(주),078130,2019/12,168.44,68.02,35.02,5.47,185.27,171.78,95.41,0.29,25.24,2.57,135.7
국일제지(주),078130,2020/12,121.6,87.89,46.74,6.85,83.94,70.93,52.77,0.19,44.44,4.48,118.09
국일제지(주),078130,2021/12,125.84,102.87,54.53,15.46,108.36,80.23,69.65,-3.88,38.95,4.31,137.76
국제약품(주),002720,2011/03,71.01,168.34,123.92,2.91,93.46,72.74,58.16,5.06,43.03,4.28,103.49
국제약품(주),002720,2011/12,67.43,303.53,244.14,36.8,89.34,40.16,48.12,2.36,43.35,4.09,128.65
국제약품(주),002720,2012/12,87.11,123.35,89.9,16.44,107.62,97.7,62.83,-8.9,36.14,2.69,85.06
