회사명,거래소코드,회계년도,배당금_현금
(주)에스에프에이,056190,2012/12,16978000
(주)에스에프에이,056190,2013/12,17941945
(주)에스에프에이,056190,2014/12,11377154
(주)에스에프에이,056190,2015/12,7014748
(주)에스에프에이,056190,2016/12,19543578
(주)에스에프에이,056190,2017/12,44706406
(주)에스에프에이,056190,2018/12,42784471
(주)에스에프에이,056190,2019/12,35385900
(주)에스에프에이,056190,2020/12,34113322
(주)에스에프에이,056190,2021/12,41666995
(주)에스에프에이반도체,036540,2011/12,2129000
(주)에스에프에이반도체,036540,2012/12,
(주)에스에프에이반도체,036540,2013/12,
(주)에스에프에이반도체,036540,2014/12,
(주)에스에프에이반도체,036540,2015/12,
(주)에스에프에이반도체,036540,2016/12,
(주)에스에프에이반도체,036540,2017/12,
(주)에스에프에이반도체,036540,2018/12,
(주)에스에프에이반도체,036540,2019/12,
(주)에스에프에이반도체,036540,2020/12,
(주)에스에프에이반도체,036540,2021/12,
(주)에스엘바이오닉스,214310,2015/12,
(주)에스엘바이오닉스,214310,2016/12,
(주)에스엘바이오닉스,214310,2017/12,
(주)에스엘바이오닉스,214310,2018/12,
(주)에스엘바이오닉스,214310,2019/12,
(주)에스엘바이오닉스,214310,2020/12,
(주)에스엘바이오닉스,214310,2021/12,
(주)에스엠라이프디자인그룹,063440,2011/12,
(주)에스엠라이프디자인그룹,063440,2012/12,
(주)에스엠라이프디자인그룹,063440,2013/12,
(주)에스엠라이프디자인그룹,063440,2014/12,
(주)에스엠라이프디자인그룹,063440,2015/12,
(주)에스엠라이프디자인그룹,063440,2016/12,
(주)에스엠라이프디자인그룹,063440,2017/12,
(주)에스엠라이프디자인그룹,063440,2018/12,
(주)에스엠라이프디자인그룹,063440,2019/12,
(주)에스엠라이프디자인그룹,063440,2020/12,
(주)에스엠라이프디자인그룹,063440,2021/12,
(주)에스엠벡셀,010580,2011/12,
(주)에스엠벡셀,010580,2012/12,
(주)에스엠벡셀,010580,2013/12,
(주)에스엠벡셀,010580,2014/12,
(주)에스엠벡셀,010580,2015/12,
(주)에스엠벡셀,010580,2016/12,
(주)에스엠벡셀,010580,2017/12,
(주)에스엠벡셀,010580,2018/12,
(주)에스엠벡셀,010580,2019/12,
(주)에스엠벡셀,010580,2020/12,
(주)에스엠벡셀,010580,2021/12,
(주)에스엠엔터테인먼트,041510,2011/12,
(주)에스엠엔터테인먼트,041510,2012/12,
(주)에스엠엔터테인먼트,041510,2013/12,
(주)에스엠엔터테인먼트,041510,2014/12,
(주)에스엠엔터테인먼트,041510,2015/12,
(주)에스엠엔터테인먼트,041510,2016/12,
(주)에스엠엔터테인먼트,041510,2017/12,
(주)에스엠엔터테인먼트,041510,2018/12,
(주)에스엠엔터테인먼트,041510,2019/12,
(주)에스엠엔터테인먼트,041510,2020/12,
(주)에스엠엔터테인먼트,041510,2021/12,4680243
(주)에스엠컬처앤콘텐츠,048550,2011/12,
(주)에스엠컬처앤콘텐츠,048550,2012/12,
(주)에스엠컬처앤콘텐츠,048550,2013/12,
(주)에스엠컬처앤콘텐츠,048550,2014/12,
(주)에스엠컬처앤콘텐츠,048550,2015/12,
(주)에스엠컬처앤콘텐츠,048550,2016/12,
(주)에스엠컬처앤콘텐츠,048550,2017/12,
(주)에스엠컬처앤콘텐츠,048550,2018/12,
(주)에스엠컬처앤콘텐츠,048550,2019/12,
(주)에스엠컬처앤콘텐츠,048550,2020/12,
(주)에스엠컬처앤콘텐츠,048550,2021/12,
(주)에스엠코어,007820,2011/12,332000
(주)에스엠코어,007820,2012/12,325000
(주)에스엠코어,007820,2013/12,406954
(주)에스엠코어,007820,2014/12,488019
(주)에스엠코어,007820,2015/12,1532863
(주)에스엠코어,007820,2016/12,741515
(주)에스엠코어,007820,2017/12,1000000
(주)에스엠코어,007820,2018/12,1001697
(주)에스엠코어,007820,2019/12,1402376
(주)에스엠코어,007820,2020/12,1402376
(주)에스엠코어,007820,2021/12,1001697
(주)에스와이이노베이션,194860,2014/12,0
(주)에스와이이노베이션,194860,2015/12,
(주)에스와이제이,251540,2017/12,
(주)에스와이코퍼레이션,008080,2011/12,
(주)에스와이코퍼레이션,008080,2012/12,
(주)에스원,012750,2011/12,42173000
(주)에스원,012750,2012/12,42245000
(주)에스원,012750,2013/12,37180263
(주)에스원,012750,2014/12,38881775
(주)에스원,012750,2015/12,40572287
(주)에스원,012750,2016/12,42262799
(주)에스원,012750,2017/12,84525598
(주)에스원,012750,2018/12,84525598
(주)에스원,012750,2019/12,84525598
(주)에스원,012750,2020/12,84525598
(주)에스원,012750,2021/12,84525598
(주)에스제이그룹,306040,2019/12,1317840
(주)에스제이그룹,306040,2020/12,1370283
(주)에스제이그룹,306040,2021/12,4407180
(주)에스제이엠,123700,2011/12,3121000
(주)에스제이엠,123700,2012/12,1560000
(주)에스제이엠,123700,2013/12,3120980
(주)에스제이엠,123700,2014/12,3120980
(주)에스제이엠,123700,2015/12,3120980
(주)에스제이엠,123700,2016/12,3120980
(주)에스제이엠,123700,2017/12,2028637
(주)에스제이엠,123700,2018/12,1560490
(주)에스제이엠,123700,2019/12,1950612
(주)에스제이엠,123700,2020/12,780245
(주)에스제이엠,123700,2021/12,2340735
(주)에스제이엠홀딩스,025530,2011/12,2033000
(주)에스제이엠홀딩스,025530,2012/12,1355000
(주)에스제이엠홀딩스,025530,2013/12,2032799
(주)에스제이엠홀딩스,025530,2014/12,2710398
(주)에스제이엠홀딩스,025530,2015/12,2710398
(주)에스제이엠홀딩스,025530,2016/12,2710398
(주)에스제이엠홀딩스,025530,2017/12,2710398
(주)에스제이엠홀딩스,025530,2018/12,2032799
(주)에스제이엠홀딩스,025530,2019/12,2371598
(주)에스제이엠홀딩스,025530,2020/12,1355199
(주)에스제이엠홀딩스,025530,2021/12,2371598
(주)에스제이케이,080440,2011/12,
(주)에스제이케이,080440,2012/12,
(주)에스제이케이,080440,2013/12,
(주)에스제이케이,080440,2014/12,
(주)에스제이케이,080440,2015/12,
(주)에스제이케이,080440,2016/12,
(주)에스제이케이,080440,2017/12,
(주)에스제이케이,080440,2018/12,
(주)에스제이케이,080440,2019/12,
(주)에스지글로벌,001380,2011/12,
(주)에스지글로벌,001380,2012/12,
(주)에스지글로벌,001380,2013/12,
(주)에스지글로벌,001380,2014/12,
(주)에스지글로벌,001380,2015/12,
(주)에스지글로벌,001380,2016/12,
(주)에스지글로벌,001380,2017/12,
(주)에스지글로벌,001380,2018/12,
(주)에스지글로벌,001380,2019/12,
(주)에스지글로벌,001380,2020/12,
(주)에스지글로벌,001380,2021/12,
(주)에스지세계물산,004060,2011/12,
(주)에스지세계물산,004060,2012/12,
(주)에스지세계물산,004060,2013/12,
(주)에스지세계물산,004060,2014/12,
(주)에스지세계물산,004060,2015/12,
(주)에스지세계물산,004060,2016/12,
(주)에스지세계물산,004060,2017/12,
(주)에스지세계물산,004060,2018/12,
(주)에스지세계물산,004060,2019/12,
(주)에스지세계물산,004060,2020/12,
(주)에스지세계물산,004060,2021/12,
(주)에스지엔지,040610,2011/12,
(주)에스지엔지,040610,2012/12,
(주)에스지엔지,040610,2013/12,
(주)에스지엔지,040610,2014/12,
(주)에스지엔지,040610,2015/12,
(주)에스지엔지,040610,2016/12,
(주)에스지엔지,040610,2017/12,
(주)에스지엔지,040610,2018/12,
(주)에스지엔지,040610,2019/12,
(주)에스지엔지,040610,2020/12,
(주)에스지엔지,040610,2021/12,
(주)에스코넥,096630,2011/12,
(주)에스코넥,096630,2012/12,
(주)에스코넥,096630,2013/12,
(주)에스코넥,096630,2014/12,
(주)에스코넥,096630,2015/12,
(주)에스코넥,096630,2016/12,
(주)에스코넥,096630,2017/12,
(주)에스코넥,096630,2018/12,
(주)에스코넥,096630,2019/12,
(주)에스코넥,096630,2020/12,
(주)에스코넥,096630,2021/12,
(주)에스텍파마,041910,2011/12,732000
(주)에스텍파마,041910,2012/12,754000
(주)에스텍파마,041910,2013/12,536198
(주)에스텍파마,041910,2014/12,536969
(주)에스텍파마,041910,2015/12,553388
(주)에스텍파마,041910,2016/12,564251
(주)에스텍파마,041910,2017/12,577899
(주)에스텍파마,041910,2018/12,584000
(주)에스텍파마,041910,2019/12,1168001
(주)에스텍파마,041910,2020/12,1168001
(주)에스텍파마,041910,2021/12,1168001
(주)에스티아이,039440,2011/12,
(주)에스티아이,039440,2012/12,
(주)에스티아이,039440,2013/12,
(주)에스티아이,039440,2014/12,831787
(주)에스티아이,039440,2015/12,1241767
(주)에스티아이,039440,2016/12,1879150
(주)에스티아이,039440,2017/12,3122418
(주)에스티아이,039440,2018/12,3794961
(주)에스티아이,039440,2019/12,3762848
(주)에스티아이,039440,2020/12,2252790
(주)에스티아이,039440,2021/12,3003720
(주)에스티오,098660,2011/12,534000
(주)에스티오,098660,2012/12,320000
(주)에스티오,098660,2013/12,160240
(주)에스티오,098660,2014/12,160237
(주)에스티오,098660,2015/12,400593
(주)에스티오,098660,2016/12,160237
(주)에스티오,098660,2017/12,161833
(주)에스티오,098660,2018/12,1132833
(주)에스티오,098660,2019/12,1456470
(주)에스티오,098660,2020/12,1335097
(주)에스티오,098660,2021/12,1335097
(주)에스티큐브,052020,2011/12,
(주)에스티큐브,052020,2012/12,
(주)에스티큐브,052020,2013/12,
(주)에스티큐브,052020,2014/12,
(주)에스티큐브,052020,2015/12,
(주)에스티큐브,052020,2016/12,
(주)에스티큐브,052020,2017/12,
(주)에스티큐브,052020,2018/12,
(주)에스티큐브,052020,2019/12,
(주)에스티큐브,052020,2020/12,
(주)에스티큐브,052020,2021/12,
(주)에스폴리텍,050760,2011/12,
(주)에스폴리텍,050760,2012/12,
(주)에스폴리텍,050760,2013/12,
(주)에스폴리텍,050760,2014/12,
(주)에스폴리텍,050760,2015/12,
(주)에스폴리텍,050760,2016/12,392547
(주)에스폴리텍,050760,2017/12,392547
(주)에스폴리텍,050760,2018/12,392547
(주)에스폴리텍,050760,2019/12,786280
(주)에스폴리텍,050760,2020/12,769308
(주)에스폴리텍,050760,2021/12,772138
(주)에스피시스템스,317830,2019/12,148252
(주)에스피시스템스,317830,2020/12,
(주)에스피시스템스,317830,2021/12,
(주)에스피씨삼립,005610,2011/12,3139000
(주)에스피씨삼립,005610,2012/12,3139000
(주)에스피씨삼립,005610,2013/12,3740380
(주)에스피씨삼립,005610,2014/12,4298926
(주)에스피씨삼립,005610,2015/12,4899307
(주)에스피씨삼립,005610,2016/12,5363996
(주)에스피씨삼립,005610,2017/12,5134104
(주)에스피씨삼립,005610,2018/12,5364232
(주)에스피씨삼립,005610,2019/12,5901856
(주)에스피씨삼립,005610,2020/12,5900416
(주)에스피씨삼립,005610,2021/12,8983094
(주)에스피지,058610,2011/12,2675000
(주)에스피지,058610,2012/12,2675000
(주)에스피지,058610,2013/12,2675244
(주)에스피지,058610,2014/12,3236250
(주)에스피지,058610,2015/12,809063
(주)에스피지,058610,2016/12,1857709
(주)에스피지,058610,2017/12,963855
(주)에스피지,058610,2018/12,2007709
(주)에스피지,058610,2019/12,2007709
(주)에스피지,058610,2020/12,3011564
(주)에스피지,058610,2021/12,5432478
(주)에쎈테크,043340,2011/12,
(주)에쎈테크,043340,2012/12,
(주)에쎈테크,043340,2013/12,
(주)에쎈테크,043340,2014/12,
(주)에쎈테크,043340,2015/12,
(주)에쎈테크,043340,2016/12,
(주)에쎈테크,043340,2017/12,
(주)에쎈테크,043340,2018/12,
(주)에쎈테크,043340,2019/12,
(주)에쎈테크,043340,2020/12,
(주)에쎈테크,043340,2021/12,
(주)에이디모터스,038120,2011/12,
(주)에이디칩스,054630,2011/12,
(주)에이디칩스,054630,2012/12,
(주)에이디칩스,054630,2013/12,
(주)에이디칩스,054630,2014/12,
(주)에이디칩스,054630,2015/12,
(주)에이디칩스,054630,2016/12,
(주)에이디칩스,054630,2017/12,
(주)에이디칩스,054630,2018/12,
(주)에이디칩스,054630,2019/12,
(주)에이디칩스,054630,2020/12,
(주)에이디칩스,054630,2021/12,
(주)에이디테크놀로지,200710,2014/12,
(주)에이디테크놀로지,200710,2015/12,994751
(주)에이디테크놀로지,200710,2016/12,
(주)에이디테크놀로지,200710,2017/12,
(주)에이디테크놀로지,200710,2018/12,912709
(주)에이디테크놀로지,200710,2019/12,
(주)에이디테크놀로지,200710,2020/12,920065
(주)에이디테크놀로지,200710,2021/12,923931
(주)에이루트,096690,2011/12,480000
(주)에이루트,096690,2012/12,500000
(주)에이루트,096690,2013/12,500000
(주)에이루트,096690,2014/12,500000
(주)에이루트,096690,2015/12,
(주)에이루트,096690,2016/12,
(주)에이루트,096690,2017/12,
(주)에이루트,096690,2018/12,
(주)에이루트,096690,2019/12,
(주)에이루트,096690,2020/12,
(주)에이루트,096690,2021/12,
(주)에이블씨엔씨,078520,2011/12,3672000
(주)에이블씨엔씨,078520,2012/12,5048000
(주)에이블씨엔씨,078520,2013/12,3411181
(주)에이블씨엔씨,078520,2014/12,125049
(주)에이블씨엔씨,078520,2015/12,4125225
(주)에이블씨엔씨,078520,2016/12,6048260
(주)에이블씨엔씨,078520,2017/12,
(주)에이블씨엔씨,078520,2018/12,
(주)에이블씨엔씨,078520,2019/12,
(주)에이블씨엔씨,078520,2020/12,
(주)에이블씨엔씨,078520,2021/12,
(주)에이비프로바이오,195990,2015/12,3233664
(주)에이비프로바이오,195990,2016/12,
(주)에이비프로바이오,195990,2017/12,
(주)에이비프로바이오,195990,2018/12,
(주)에이비프로바이오,195990,2019/12,
(주)에이비프로바이오,195990,2020/12,
(주)에이비프로바이오,195990,2021/12,
(주)에이스침대,003800,2011/12,3828000
(주)에이스침대,003800,2012/12,3828000
(주)에이스침대,003800,2013/12,3828778
(주)에이스침대,003800,2014/12,4785973
(주)에이스침대,003800,2015/12,6317484
(주)에이스침대,003800,2016/12,6317484
(주)에이스침대,003800,2017/12,6317484
(주)에이스침대,003800,2018/12,7160109
(주)에이스침대,003800,2019/12,7747914
(주)에이스침대,003800,2020/12,8012605
(주)에이스침대,003800,2021/12,10723475
(주)에이스테크놀로지,088800,2011/12,0
(주)에이스테크놀로지,088800,2011/12,250040
(주)에이스테크놀로지,088800,2012/12,125000
(주)에이스테크놀로지,088800,2013/12,1039127
(주)에이스테크놀로지,088800,2014/12,1118669
(주)에이스테크놀로지,088800,2015/12,631902
(주)에이스테크놀로지,088800,2016/12,
(주)에이스테크놀로지,088800,2017/12,
(주)에이스테크놀로지,088800,2018/12,
(주)에이스테크놀로지,088800,2019/12,
(주)에이스테크놀로지,088800,2020/12,
(주)에이스테크놀로지,088800,2021/12,
(주)에이스토리,241840,2019/12,
(주)에이스토리,241840,2020/12,
(주)에이스토리,241840,2021/12,
(주)에이엔피,015260,2011/12,
(주)에이엔피,015260,2012/12,
(주)에이엔피,015260,2013/12,
(주)에이엔피,015260,2014/12,
(주)에이엔피,015260,2015/12,
(주)에이엔피,015260,2016/12,
(주)에이엔피,015260,2017/12,
(주)에이엔피,015260,2018/12,
(주)에이엔피,015260,2019/12,
(주)에이엔피,015260,2020/12,
(주)에이엔피,015260,2021/12,
(주)에이제이에스,013340,2011/12,
(주)에이제이에스,013340,2012/12,
(주)에이제이에스,013340,2013/12,
(주)에이치디,102210,2011/12,994000
(주)에이치디,102210,2012/12,
(주)에이치디,102210,2013/12,2435750
(주)에이치디,102210,2014/12,1948600
(주)에이치디,102210,2015/12,997348
(주)에이치디,102210,2016/12,997348
(주)에이치디,102210,2017/12,2493371
(주)에이치디,102210,2018/12,
(주)에이치디,102210,2019/12,
(주)에이치디,102210,2020/12,
(주)에이치비테크놀러지,078150,2011/12,
(주)에이치비테크놀러지,078150,2012/12,
(주)에이치비테크놀러지,078150,2013/12,
(주)에이치비테크놀러지,078150,2014/12,
(주)에이치비테크놀러지,078150,2015/12,
(주)에이치비테크놀러지,078150,2016/12,2273573
(주)에이치비테크놀러지,078150,2017/12,3104710
(주)에이치비테크놀러지,078150,2018/12,1538589
(주)에이치비테크놀러지,078150,2019/12,1538589
(주)에이치비테크놀러지,078150,2020/12,1523217
(주)에이치비테크놀러지,078150,2021/12,1523217
(주)에이치시티,072990,2016/12,
(주)에이치시티,072990,2017/12,
(주)에이치시티,072990,2018/12,457943
(주)에이치시티,072990,2019/12,204600
(주)에이치시티,072990,2020/12,338441
(주)에이치시티,072990,2021/12,484643
(주)에이치알에스,036640,2011/12,1631000
(주)에이치알에스,036640,2012/12,323000
(주)에이치알에스,036640,2013/12,1122360
(주)에이치알에스,036640,2014/12,1282883
(주)에이치알에스,036640,2015/12,490644
(주)에이치알에스,036640,2016/12,1308384
(주)에이치알에스,036640,2017/12,1308384
(주)에이치알에스,036640,2018/12,490644
(주)에이치알에스,036640,2019/12,
(주)에이치알에스,036640,2020/12,2397265
(주)에이치알에스,036640,2021/12,3196353
(주)에이치앤비디자인,227100,2018/12,
(주)에이치앤비디자인,227100,2019/12,
(주)에이치앤비디자인,227100,2020/12,
(주)에이치앤비디자인,227100,2021/12,
(주)에이치앤아이,103650,2013/12,
