회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원)
(주)스마트솔루션즈,136510,2016/12,-1629653,-5775149,4269721
(주)스마트솔루션즈,136510,2017/12,1889465,-4786880,8554993
(주)스마트솔루션즈,136510,2018/12,-1984264,1495868,1717384
(주)스마트솔루션즈,136510,2019/12,-8609393,-805399,5018146
(주)스마트솔루션즈,136510,2020/12,-4315352,-49934,1830697
(주)스마트솔루션즈,136510,2021/12,-7477245,-61784397,97924688
(주)스맥,099440,2011/12,,,
(주)스맥,099440,2012/12,,,
(주)스맥,099440,2013/12,,,
(주)스맥,099440,2014/12,,,
(주)스맥,099440,2015/12,,,
(주)스맥,099440,2016/12,12665384,-9862219,10898383
(주)스맥,099440,2017/12,4913531,-1114570,-10285340
(주)스맥,099440,2018/12,-10467005,-5654762,14925651
(주)스맥,099440,2019/12,-14280307,-3054999,12263243
(주)스맥,099440,2020/12,9540722,36898,-8385992
(주)스맥,099440,2021/12,584714,3855780,-1455833
(주)스카이문스테크놀로지,033790,2011/12,,,
(주)스카이문스테크놀로지,033790,2012/12,,,
(주)스카이문스테크놀로지,033790,2013/12,,,
(주)스카이문스테크놀로지,033790,2014/12,,,
(주)스카이문스테크놀로지,033790,2015/12,,,
(주)스카이문스테크놀로지,033790,2016/12,,,
(주)스카이문스테크놀로지,033790,2017/12,-5164748,-9357404,39776613
(주)스카이문스테크놀로지,033790,2018/12,-3517583,-3574990,-2005716
(주)스카이문스테크놀로지,033790,2019/12,,,
(주)스카이문스테크놀로지,033790,2020/12,,,
(주)스카이문스테크놀로지,033790,2021/12,-456677,5501462,-90294
(주)스킨앤스킨,159910,2012/12,,,
(주)스킨앤스킨,159910,2013/12,,,
(주)스킨앤스킨,159910,2014/12,,,
(주)스킨앤스킨,159910,2015/12,-8983319,-7521200,21902754
(주)스킨앤스킨,159910,2016/12,644704,-3254567,5225815
(주)스킨앤스킨,159910,2017/12,-4937201,-2209423,5958465
(주)스킨앤스킨,159910,2018/12,-2390835,-2734355,16367252
(주)스킨앤스킨,159910,2019/12,-3634262,-5548283,2739125
(주)스킨앤스킨,159910,2020/12,-16806024,7351716,-4512763
(주)스킨앤스킨,159910,2021/12,-1405236,1964289,21036312
(주)스타플렉스,115570,2011/12,-32186195,-11876308,45202089
(주)스타플렉스,115570,2012/12,9524795,-18478688,16620812
(주)스타플렉스,115570,2013/12,16745217,11073186,-37958654
(주)스타플렉스,115570,2014/12,194786,-212381,-2151798
(주)스타플렉스,115570,2015/12,14175500,297432,-9438607
(주)스타플렉스,115570,2016/12,-2926987,3719794,-3704735
(주)스타플렉스,115570,2017/12,-4042405,-13358154,18358097
(주)스타플렉스,115570,2018/12,-478482,5537195,-6301636
(주)스타플렉스,115570,2019/12,-3182761,1785901,1482161
(주)스타플렉스,115570,2020/12,-603960,298797,-1928055
(주)스타플렉스,115570,2021/12,-5965853,30157567,-22459565
(주)스튜디오산타클로스엔터테인먼트,204630,2014/12,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2015/12,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2016/12,-842353,-9822457,31049725
(주)스튜디오산타클로스엔터테인먼트,204630,2017/12,-9171846,-2868142,409253
(주)스튜디오산타클로스엔터테인먼트,204630,2018/12,-2748507,3203758,-332974
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,-717462,2062963,10001433
(주)스튜디오산타클로스엔터테인먼트,204630,2020/12,-4759724,-19060125,9033632
(주)스튜디오산타클로스엔터테인먼트,204630,2021/12,946450,-21498747,45575282
(주)스틸플라워,087220,2011/12,-45048865,-20461604,68857832
(주)스틸플라워,087220,2012/12,61790951,-23323596,19577309
(주)스틸플라워,087220,2013/12,4154021,-19471367,6753291
(주)스틸플라워,087220,2014/12,-42793518,-19117294,-10412523
(주)스틸플라워,087220,2015/12,25128110,-19326476,-3080033
(주)스틸플라워,087220,2016/12,-9048437,4984509,3474194
(주)스틸플라워,087220,2017/12,-665776,9081662,-13468801
(주)스페이스솔루션,245030,2016/12,,,
(주)스페이스솔루션,245030,2017/12,,,
(주)스페코,013810,2011/12,2875560,-2036225,-87840
(주)스페코,013810,2012/12,2148617,-1281076,-2309393
(주)스페코,013810,2013/12,-5321519,-2555692,9984110
(주)스페코,013810,2014/12,3185581,-3835931,4223379
(주)스페코,013810,2015/12,6325958,5735792,-3721814
(주)스페코,013810,2016/12,7475255,-5336002,-13566755
(주)스페코,013810,2017/12,6258709,-2483298,2538152
(주)스페코,013810,2018/12,991904,2006048,-9197510
(주)스페코,013810,2019/12,7389255,8947596,-9751380
(주)스페코,013810,2020/12,4972312,164407,1815579
(주)스페코,013810,2021/12,12641377,-4206024,-4550502
(주)스포츠서울,039670,2011/12,-4215585,2017492,265233
(주)스포츠서울,039670,2012/12,-1771980,-2390247,4366011
(주)스포츠서울,039670,2013/12,-8828315,-1042816,9649649
(주)스포츠서울,039670,2015/03,-6577981,-95445,6715693
(주)스포츠서울,039670,2016/03,-1130604,-4527345,12672315
(주)스포츠서울,039670,2017/03,-2323909,-5729548,5679341
(주)스포츠서울,039670,2018/03,-17184096,-56945827,72147523
(주)스포츠서울,039670,2019/03,-1077669,-13020620,11112272
(주)스포츠서울,039670,2020/03,-469121,12511046,-12562990
(주)스포츠서울,039670,2021/03,-6247323,9474614,5299887
(주)승일,049830,2011/12,,,
(주)승일,049830,2012/12,,,
(주)승일,049830,2013/12,,,
(주)승일,049830,2014/12,,,
(주)승일,049830,2015/12,,,
(주)승일,049830,2016/12,,,
(주)승일,049830,2017/12,,,
(주)승일,049830,2018/12,,,
(주)승일,049830,2019/12,,,
(주)승일,049830,2020/12,,,
(주)승일,049830,2021/12,,,
(주)승화프리텍,111610,2011/12,-7059279,-25288037,32459558
(주)승화프리텍,111610,2012/12,1133599,-6875665,11472148
(주)승화프리텍,111610,2013/12,,,
(주)승화프리텍,111610,2014/12,,,
(주)시공테크,020710,2011/12,30940947,-17337640,1679968
(주)시공테크,020710,2012/12,-20396223,9616246,-236366
(주)시공테크,020710,2013/12,7376703,-13284066,278333
(주)시공테크,020710,2014/12,2546104,1262006,0
(주)시공테크,020710,2015/12,2749324,-5660115,-792934
(주)시공테크,020710,2016/12,-1677168,7171599,647475
(주)시공테크,020710,2017/12,20471206,-16249493,-704900
(주)시공테크,020710,2018/12,-9198051,4757325,-2544454
(주)시공테크,020710,2019/12,14618563,-7410276,-152820
(주)시공테크,020710,2020/12,12602579,-15974036,-1666605
(주)시공테크,020710,2021/12,-1231666,6196314,-1619529
(주)시냅스엠,246830,2016/12,,,
(주)시냅스엠,246830,2017/12,,,
(주)시너지이노베이션,048870,2011/12,-3343971,-1963292,7411551
(주)시너지이노베이션,048870,2012/12,2121341,-4085531,7001557
(주)시너지이노베이션,048870,2013/12,3388319,-9253888,-1047580
(주)시너지이노베이션,048870,2014/12,-1628232,-7904243,5454608
(주)시너지이노베이션,048870,2015/12,-6076535,24681127,-12782595
(주)시너지이노베이션,048870,2016/12,-1173541,-41312284,36941676
(주)시너지이노베이션,048870,2017/12,-4868723,-49286160,57165637
(주)시너지이노베이션,048870,2018/12,2814266,-9126660,11688002
(주)시너지이노베이션,048870,2019/12,5330403,-15143182,7832928
(주)시너지이노베이션,048870,2020/12,10204322,-4517240,2079706
(주)시너지이노베이션,048870,2021/12,20422568,-38627293,18311022
(주)시노펙스,025320,2011/12,24436738,-12322539,9711037
(주)시노펙스,025320,2012/12,3706209,-6880218,-11560695
(주)시노펙스,025320,2013/12,7659554,-8465939,-3942287
(주)시노펙스,025320,2014/12,12043853,11503159,-20222859
(주)시노펙스,025320,2015/12,7121069,-15987383,11285952
(주)시노펙스,025320,2016/12,11328682,-9852948,1755263
(주)시노펙스,025320,2017/12,22461738,-31198384,9919490
(주)시노펙스,025320,2018/12,2906529,-16147768,16739723
(주)시노펙스,025320,2019/12,26054728,-5404329,-16273946
(주)시노펙스,025320,2020/12,3345628,-23013019,7447739
(주)시노펙스,025320,2021/12,6842996,-30449732,20564590
(주)시노펙스그린테크,037320,2011/12,-7512351,9648341,-2144757
(주)시디즈,134790,2011/12,-132887,-40664268,-14771
(주)시디즈,134790,2012/12,,,
(주)시디즈,134790,2013/12,,,
(주)시디즈,134790,2014/12,,,
(주)시디즈,134790,2015/12,,,
(주)시디즈,134790,2016/12,,,
(주)시디즈,134790,2017/12,,,
(주)시디즈,134790,2018/12,,,
(주)시디즈,134790,2019/12,,,
(주)시디즈,134790,2020/12,,,
(주)시디즈,134790,2021/12,,,
(주)시스웍,269620,2017/12,7598925,-1639612,10958822
(주)시스웍,269620,2018/12,881824,-6656838,-141180
(주)시스웍,269620,2019/12,3881711,-9584578,8761180
(주)시스웍,269620,2020/12,-11770800,-25868583,42256191
(주)시스웍,269620,2021/12,-8127568,-54561073,57196845
(주)시큐브,131090,2011/12,,,
(주)시큐브,131090,2012/12,,,
(주)시큐브,131090,2013/12,,,
(주)시큐브,131090,2014/12,,,
(주)시큐브,131090,2015/12,,,
(주)시큐브,131090,2016/12,3801127,-1220409,-388094
(주)시큐브,131090,2017/12,4669066,904320,-566316
(주)시큐브,131090,2018/12,2726729,-1752520,-332839
(주)시큐브,131090,2019/12,6502129,-1614620,-371988
(주)시큐브,131090,2020/12,4685158,-13832282,-395563
(주)시큐브,131090,2021/12,4728775,-385012,-585226
(주)시티랩스,139050,2011/12,,,
(주)시티랩스,139050,2012/12,,,
(주)시티랩스,139050,2013/12,812875,-2490535,-538015
(주)시티랩스,139050,2014/12,4788635,-2413889,-3012
(주)시티랩스,139050,2015/12,-222708,-2470232,9874841
(주)시티랩스,139050,2016/12,-446247,-7580627,426643
(주)시티랩스,139050,2017/12,-1479625,-3030131,14088260
(주)시티랩스,139050,2018/12,-1600900,-23705137,14952000
(주)시티랩스,139050,2019/12,4263825,1215848,13186208
(주)시티랩스,139050,2020/12,11070146,18405358,-1019716
(주)시티랩스,139050,2021/12,-4793257,-80476841,46699865
(주)신도기연,290520,2020/12,-5408811,-6009591,15048305
(주)신도기연,290520,2021/12,8977866,-1499524,-3483582
(주)신도리코,029530,2011/12,91595205,-73293335,-20575037
(주)신도리코,029530,2012/12,83248846,-73406155,-17082273
(주)신도리코,029530,2013/12,39753886,-94012925,-21359243
(주)신도리코,029530,2014/12,27347777,3131175,-33597149
(주)신도리코,029530,2015/12,-5504638,19560576,1417672
(주)신도리코,029530,2016/12,75854188,23717725,-29736269
(주)신도리코,029530,2017/12,58345001,-28969722,-19936820
(주)신도리코,029530,2018/12,49467505,-20774129,-17163522
(주)신도리코,029530,2019/12,45406721,-72261941,-14486342
(주)신도리코,029530,2020/12,-7265087,71018522,-11770252
(주)신도리코,029530,2021/12,21178618,20498803,-12067396
(주)신성에프에이,104120,2011/12,,,
(주)신성에프에이,104120,2012/12,,,
(주)신성에프에이,104120,2013/12,,,
(주)신성에프에이,104120,2014/12,,,
(주)신성에프에이,104120,2015/12,,,
(주)신성이엔지,104110,2011/12,-2343866,-14373492,4743382
(주)신성이엔지,011930,2011/12,,,
(주)신성이엔지,104110,2012/12,14986358,-3367348,-5757872
(주)신성이엔지,011930,2012/12,,,
(주)신성이엔지,011930,2013/12,,,
(주)신성이엔지,104110,2013/12,6763269,-160673,-4685629
(주)신성이엔지,011930,2014/12,,,
(주)신성이엔지,104110,2014/12,7033048,-15238500,5431481
(주)신성이엔지,104110,2015/12,6375993,-7516447,5817100
(주)신성이엔지,011930,2015/12,,,
(주)신성이엔지,011930,2016/12,61987851,-26647587,-31962266
(주)신성이엔지,011930,2017/12,-17144316,-22025849,13183163
(주)신성이엔지,011930,2018/12,-44492773,80839064,-58740185
(주)신성이엔지,011930,2019/12,8904429,-6022339,-427486
(주)신성이엔지,011930,2020/12,23991464,-11666327,1763203
(주)신성이엔지,011930,2021/12,-21302798,-6833862,12058285
(주)신세계,004170,2011/12,-59800959,-483571151,609705464
(주)신세계,004170,2012/12,254232490,-1562967480,1270662940
(주)신세계,004170,2013/12,273950320,-575799320,280179076
(주)신세계,004170,2014/12,378701059,-513864067,185512591
(주)신세계,004170,2015/12,278606216,-150787761,-152046237
(주)신세계,004170,2016/12,338736360,-895644440,590916032
(주)신세계,004170,2017/12,357355146,-264602057,4351170
(주)신세계,004170,2018/12,331265089,-592577337,438346723
(주)신세계,004170,2019/12,789940312,-71497738,-893510844
(주)신세계,004170,2020/12,552374855,-389142593,48001605
(주)신세계,004170,2021/12,1104485593,-825385476,-90580590
(주)신세계아이앤씨,035510,2011/12,,,
(주)신세계아이앤씨,035510,2012/12,,,
(주)신세계아이앤씨,035510,2013/12,,,
(주)신세계아이앤씨,035510,2014/12,,,
(주)신세계아이앤씨,035510,2015/12,,,
(주)신세계아이앤씨,035510,2016/12,,,
(주)신세계아이앤씨,035510,2017/12,,,
(주)신세계아이앤씨,035510,2018/12,,,
(주)신세계아이앤씨,035510,2018/12,,,
(주)신세계아이앤씨,035510,2019/12,,,
(주)신세계아이앤씨,035510,2020/12,,,
(주)신세계아이앤씨,035510,2021/12,,,
(주)신세계인터내셔날,031430,2011/12,,,
(주)신세계인터내셔날,031430,2012/12,61777213,-106144865,33302783
(주)신세계인터내셔날,031430,2013/12,20208574,-116737277,92972669
(주)신세계인터내셔날,031430,2014/12,1734846,-60007579,67030203
(주)신세계인터내셔날,031430,2015/12,47854682,-65555940,19040559
(주)신세계인터내셔날,031430,2016/12,53510215,-32575717,-14468099
(주)신세계인터내셔날,031430,2017/12,10445185,-27822689,3727098
(주)신세계인터내셔날,031430,2018/12,106742229,-42105009,-55320939
(주)신세계인터내셔날,031430,2019/12,102976317,-25344376,-85521129
(주)신세계인터내셔날,031430,2020/12,104572082,-48968110,-33519310
(주)신세계인터내셔날,031430,2021/12,153285247,-37432640,-94829656
(주)신세계푸드,031440,2011/12,,,
(주)신세계푸드,031440,2012/12,,,
(주)신세계푸드,031440,2013/12,,,
(주)신세계푸드,031440,2014/12,,,
(주)신세계푸드,031440,2015/12,12660998,-112447543,96398572
(주)신세계푸드,031440,2016/12,21299634,-42262075,16563058
(주)신세계푸드,031440,2017/12,83584852,-40583398,6067761
(주)신세계푸드,031440,2018/12,30013046,-82659077,7948122
(주)신세계푸드,031440,2019/12,28755341,-63289301,51763717
(주)신세계푸드,031440,2020/12,65546778,-28227292,-39700408
(주)신세계푸드,031440,2021/12,72813015,-26774297,-21969078
(주)신양오라컴디스플레이,086830,2011/12,4475082,-3122205,-1699027
(주)신양오라컴디스플레이,086830,2012/12,14654040,-15269366,6469338
(주)신양오라컴디스플레이,086830,2013/12,-26480938,3909402,17399768
(주)신양오라컴디스플레이,086830,2014/12,-13714418,1834722,2758097
(주)신양오라컴디스플레이,086830,2015/12,2719176,7543366,-8614536
(주)신양오라컴디스플레이,086830,2016/12,-14951884,1465025,12600482
(주)신영와코루,005800,2011/09,11746189,-4591317,-1350000
(주)신영와코루,005800,2012/09,10781353,892898,116286
(주)신영와코루,005800,2013/09,7728995,-18576767,-1500117
(주)신영와코루,005800,2014/09,612190,-10542277,-2419063
(주)신영와코루,005800,2015/12,19677751,-23100733,-1245021
(주)신영와코루,005800,2016/12,2339935,10690876,-1305352
(주)신영와코루,005800,2017/12,940460,7758318,-2114925
(주)신영와코루,005800,2018/12,4454509,-68411,-1565821
(주)신영와코루,005800,2019/12,3306183,-6959996,-1683643
(주)신영와코루,005800,2020/12,8430599,8856958,17874149
(주)신영와코루,005800,2021/12,16652335,-55914570,-3284268
(주)신원,009270,2011/12,-23686511,-11835712,36998577
(주)신원,009270,2012/12,-22907882,-11795722,36801919
(주)신원,009270,2013/12,121745,-7540288,651012
(주)신원,009270,2014/12,23141365,-3396279,-17127198
(주)신원,009270,2015/12,29503638,-11512963,-15238304
(주)신원,009270,2016/12,21776137,-12132482,-10042809
(주)신원,009270,2017/12,1288467,-5605927,6274875
(주)신원,009270,2018/12,5003820,318447,-1122487
(주)신원,009270,2019/12,30063553,-8355389,-27237696
(주)신원,009270,2020/12,2105346,-4925034,4441060
(주)신원,009270,2021/12,-12011175,-25302544,30003854
(주)신일건업,014350,2011/12,21892078,-6812664,-14078916
(주)신일건업,014350,2012/12,-11313708,126525323,-123489914
(주)신일건업,014350,2013/12,,,
(주)신일건업,014350,2014/12,,,
(주)신진에스엠,138070,2011/12,7810136,-8831752,13837688
(주)신진에스엠,138070,2012/12,4430775,-16179770,317218
(주)신진에스엠,138070,2013/12,5784807,-1888560,-2376670
(주)신진에스엠,138070,2014/12,5542819,-7280482,19419549
(주)신진에스엠,138070,2015/12,2961192,-15705841,-172659
(주)신진에스엠,138070,2016/12,5677937,-3440606,-3116310
(주)신진에스엠,138070,2017/12,4533397,-527718,-2097507
(주)신진에스엠,138070,2018/12,7201645,-18815544,9195876
(주)신진에스엠,138070,2019/12,5730746,-12781796,5121941
(주)신진에스엠,138070,2020/12,6247247,-752701,-3932232
(주)신진에스엠,138070,2021/12,4277596,-1570291,-6550424
(주)신테카바이오,226330,2019/12,,,
(주)신테카바이오,226330,2020/12,,,
(주)신테카바이오,226330,2021/12,-6040461,-8103759,25208668
(주)신한,005450,2011/12,-6745546,-1133141,943695
(주)신한,005450,2012/12,-8746924,7890995,-123218
(주)신한,005450,2013/12,-5135953,2648395,935188
(주)신한,005450,2014/12,12874173,64602,-9756651
(주)신한,005450,2015/12,-2300637,4815222,-5833571
(주)신한,005450,2016/12,-8419942,-4181254,19209620
(주)신한,005450,2017/12,14133134,61888,-13853508
(주)신한,005450,2018/12,-107211,-1300052,1407263
(주)신한,005450,2019/12,26030529,2132849,-28266450
