회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]총포괄이익증가율(IFRS연결)
(주)골프존뉴딘홀딩스,121440,2020/12,2.5,-1.82,24.85,4.52,27.56,0,0,0
(주)골프존뉴딘홀딩스,121440,2021/12,18.05,27.32,-19.66,27.77,43.03,143.98,378.32,379.46
(주)광림,014200,2011/12,,,,,,,,
(주)광림,014200,2012/12,,,,,,,,
(주)광림,014200,2013/12,,,,,,,,
(주)광림,014200,2014/12,0,0,0,0,0,0,0,0
(주)광림,014200,2015/12,,,,,,,,
(주)광림,014200,2016/12,0,0,0,0,0,0,0,0
(주)광림,014200,2017/12,-9.38,-8.2,-11.28,-5.23,54.85,-7301.04,0,0
(주)광림,014200,2018/12,-9.73,-13.39,-3.65,-17.97,1.04,0,0,0
(주)광림,014200,2019/12,34.43,22.63,52.04,1.97,6.79,0,0,0
(주)광림,014200,2020/12,-15.98,-15.01,-17.15,-13.58,10.53,0,0,0
(주)광림,014200,2021/12,26.73,16,40,76.85,16.88,27.51,0,0
(주)광명전기,017040,2011/12,6.84,-0.41,12.97,5.7,-10.75,-85.47,0,0
(주)광명전기,017040,2012/12,5.79,-4.7,13.62,2.07,26.88,744.11,0,0
(주)광명전기,017040,2013/12,-7.75,-15.55,-2.87,10.38,0.54,157.45,733.61,1290.69
(주)광명전기,017040,2014/12,14.61,5.27,19.7,12.87,14.36,15.58,44.36,30.59
(주)광명전기,017040,2015/12,-5.14,7.91,-11.39,9.42,-13.7,-25.03,-23.05,-17.37
(주)광명전기,017040,2016/12,11.72,54.06,-12.96,15.21,-16.66,-61.29,53.06,41.98
(주)광명전기,017040,2017/12,3.99,7.15,0.73,-1.56,4.76,-39.23,-119.87,-114.69
(주)광명전기,017040,2018/12,-0.59,2.44,-3.91,2.26,12.36,48.22,0,0
(주)광명전기,017040,2019/12,3.22,-14.98,24.5,8.49,15.56,145.15,207.09,293.82
(주)광명전기,017040,2020/12,5.85,-9.69,18.27,4.74,-6.31,-46.94,-41.67,-31.13
(주)광명전기,017040,2021/12,2.44,-8.76,9.27,5.27,10.96,-32.38,24.5,14.76
(주)광무,029480,2011/12,0,0,0,0,0,0,0,0
(주)광무,029480,2012/12,0,0,0,0,0,0,0,0
(주)광무,029480,2013/12,-36.57,-34.17,-39.8,-70.22,-50.13,0,0,0
(주)광무,029480,2014/12,,,,,,,,
(주)광무,029480,2015/12,,,,,,,,
(주)광무,029480,2016/12,,,,,,,,
(주)광무,029480,2017/12,,,,,,,,
(주)광무,029480,2018/12,0,0,0,0,0,0,0,0
(주)광무,029480,2019/12,122.08,114.12,127.19,131.12,58.11,0,0,0
(주)광무,029480,2020/12,-38.83,-2.34,-60.94,9.01,-30.99,0,0,0
(주)광무,029480,2021/12,169.37,-13.09,445.98,109.65,-24.85,0,0,0
(주)광주신세계,037710,2011/12,,,,,,,,
(주)광주신세계,037710,2012/12,,,,,,,,
(주)광주신세계,037710,2013/12,,,,,,,,
(주)광주신세계,037710,2014/12,,,,,,,,
(주)광주신세계,037710,2015/12,,,,,,,,
(주)광주신세계,037710,2016/12,,,,,,,,
(주)광주신세계,037710,2017/12,,,,,,,,
(주)광주신세계,037710,2018/12,,,,,,,,
(주)광주신세계,037710,2019/12,,,,,,,,
(주)광주신세계,037710,2020/12,,,,,,,,
(주)광주신세계,037710,2021/12,,,,,,,,
(주)구스앤홈,329050,2019/12,,,,,,,,
(주)구스앤홈,329050,2020/12,,,,,,,,
(주)구영테크,053270,2011/12,4.74,1.48,10.21,0.85,-1.8,-34.19,0,-102.8
(주)구영테크,053270,2012/12,7.82,4.62,12.75,0.09,5.38,45.14,0,0
(주)구영테크,053270,2013/12,-7.4,0.76,-19.07,6.36,10.89,0.06,31.89,6560.42
(주)구영테크,053270,2014/12,4.44,3.36,6.37,34.25,-1.28,-27.42,-0.13,35.13
(주)구영테크,053270,2015/12,3.51,3.8,3.01,8.11,0.91,13,94.33,85.7
(주)구영테크,053270,2016/12,3.36,9.87,-7.98,2.6,-13.82,-29.42,-36.92,-33.46
(주)구영테크,053270,2017/12,12.15,9.11,18.47,-3.28,1.03,31.21,-43.82,-142.04
(주)구영테크,053270,2018/12,8.32,15.43,-5.29,23.7,30.3,-5.49,305.87,0
(주)구영테크,053270,2019/12,1.97,-3.82,15.51,5.42,18.24,-2.6,-43.49,-4.99
(주)구영테크,053270,2020/12,2.52,2.4,2.73,-3.06,-14.81,-43.91,-78.31,-132.9
(주)구영테크,053270,2021/12,5.25,5.73,4.34,9.73,3.43,35.94,330.17,0
(주)국동,005320,2011/12,15.08,56.88,-3.65,0,1.4,-38.26,0,0
(주)국동,005320,2012/12,-3.45,-7.97,-0.16,61.64,-10.45,497.14,0,-62.41
(주)국동,005320,2013/12,10.99,-7.78,23.61,63.56,7.01,-18.71,-22.03,39.7
(주)국동,005320,2014/12,22.22,18.11,24.28,85.82,25.85,83.79,121.95,101.39
(주)국동,005320,2015/12,5.03,3.59,5.71,9.03,-8.49,-14.71,-41.16,-73.33
(주)국동,005320,2016/12,32.39,36.91,30.28,65.65,15.9,22.04,18.59,202.68
(주)국동,005320,2017/12,-14.36,-2.22,-20.31,-17.58,-2.92,-155.44,-244.44,-274.68
(주)국동,005320,2018/12,15.83,-1.49,26.26,13.71,14.59,0,0,0
(주)국동,005320,2019/12,8.6,12.23,6.9,35.08,1.61,0,0,-163.15
(주)국동,005320,2020/12,35.13,7.86,48.59,27.97,13.6,0,0,0
(주)국동,005320,2021/12,-6.77,37.18,-22.51,22.15,-10.44,0,0,-67.84
(주)국보,001140,2011/12,2.31,-3.65,11.94,-1.29,10.01,-32.93,0,-131.79
(주)국보,001140,2012/12,-0.38,3.18,-5.34,-2.01,-6.35,-21.4,0,0
(주)국보,001140,2013/12,-0.18,2.58,-4.38,-11.93,-4.31,-46.48,0,0
(주)국보,001140,2014/12,-7.44,-2.56,-15.36,-23.9,-16.7,0,0,0
(주)국보,001140,2015/12,-8.7,-5.07,-15.5,-18.54,-6.05,0,0,0
(주)국보,001140,2016/12,-2.14,-1.89,-2.66,-17.39,-4.68,0,0,0
(주)국보,001140,2017/12,-9.89,-0.94,-28.86,17.3,-10.39,-2027.47,0,0
(주)국보,001140,2018/12,-34.23,-33.45,-36.54,-23.97,-8.57,0,0,0
(주)국보,001140,2019/12,139.39,23.25,499.18,23.7,24.51,0,0,0
(주)국보,001140,2020/12,-21.27,-10.37,-28.21,79.26,23.39,0,0,0
(주)국보,001140,2021/12,12.65,6.38,17.64,3.92,-11.9,0,0,0
(주)국보디자인,066620,2011/12,2.02,-12.94,8.52,11.93,11.37,21.2,9.87,23.7
(주)국보디자인,066620,2012/12,15.81,-10.65,25.04,19.57,-8.64,22.49,36.75,25.94
(주)국보디자인,066620,2013/12,37.71,35.04,38.38,13.96,36.95,12.06,32.05,15.36
(주)국보디자인,066620,2014/12,3.21,0.07,3.98,13.34,7.86,13.42,0.06,9.9
(주)국보디자인,066620,2015/12,6.88,35.72,0.12,12.05,9.2,-4.17,-1.59,3.38
(주)국보디자인,066620,2016/12,12.31,-13.32,20.44,4.35,4.57,-17.77,-0.28,-11.53
(주)국보디자인,066620,2017/12,3.74,-2.42,5.15,14.21,34.38,120.76,24.24,47.99
(주)국보디자인,066620,2018/12,6.48,13.69,4.95,9.38,-6.06,-29.09,3.99,-3.88
(주)국보디자인,066620,2019/12,27.12,-15.28,36.86,13.59,5.8,-29.8,14.92,27.68
(주)국보디자인,066620,2020/12,20.99,493.87,-46.23,34.58,7.11,122.74,26.07,174.12
(주)국보디자인,066620,2021/12,28.26,38.39,12.34,37,12.11,0.01,-2.78,33.36
(주)국순당,043650,2011/12,0,0,0,0,0,0,0,0
(주)국순당,043650,2012/12,0,0,0,0,0,0,0,0
(주)국순당,043650,2013/12,4,-3.89,15.04,1.42,-16.45,-74.49,-15.99,-19.94
(주)국순당,043650,2014/12,-0.29,0.53,-1.25,1.25,-7.37,-24.92,-39.31,-37.37
(주)국순당,043650,2015/12,-0.41,1,-2.09,0.58,-15.7,0,0,-187.07
(주)국순당,043650,2016/12,-1.65,7.02,-12.3,-1.92,-10,0,0,0
(주)국순당,043650,2017/12,13.71,21.77,1.63,14.67,-9.96,0,0,0
(주)국순당,043650,2018/12,-1.48,6.53,-15.86,-2.41,-2.02,0,-127.24,-109.25
(주)국순당,043650,2019/12,5.81,4.79,8.13,-5.54,66.02,0,0,0
(주)국순당,043650,2020/12,-3.01,-1.18,-7.04,10.17,-48.14,0,0,0
(주)국순당,043650,2021/12,9.1,8.95,9.45,9.13,23.18,84.8,15.21,7.98
(주)국영지앤엠,006050,2011/12,,,,,,,,
(주)국영지앤엠,006050,2012/12,,,,,,,,
(주)국영지앤엠,006050,2013/12,,,,,,,,
(주)국영지앤엠,006050,2014/12,,,,,,,,
(주)국영지앤엠,006050,2015/12,,,,,,,,
(주)국영지앤엠,006050,2016/12,,,,,,,,
(주)국영지앤엠,006050,2017/12,,,,,,,,
(주)국영지앤엠,006050,2018/12,,,,,,,,
(주)국영지앤엠,006050,2019/12,,,,,,,,
(주)국영지앤엠,006050,2020/12,,,,,,,,
(주)국영지앤엠,006050,2021/12,,,,,,,,
(주)국전약품,307750,2018/12,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,
(주)국전약품,307750,2020/12,,,,,,,,
(주)국전약품,307750,2021/12,,,,,,,,
(주)그래디언트,035080,2011/12,44.28,356.59,-35.22,-9.82,-4.55,0,0,0
(주)그래디언트,035080,2012/12,-4.84,0.04,-13.6,20.92,5.99,0,0,0
(주)그래디언트,035080,2013/12,116.02,24.01,307.13,2.11,545.17,240.51,-39.01,-36.87
(주)그래디언트,035080,2014/12,20.13,25.52,16.73,11.42,6.98,6.84,9.79,22.8
(주)그래디언트,035080,2015/12,9.7,-1.11,17.06,1.91,12.82,27.72,52.74,50.97
(주)그래디언트,035080,2016/12,-1.57,-14.43,5.81,-14.03,8.73,-24.01,-577.76,-565.39
(주)그래디언트,035080,2017/12,-12.97,-12.66,-13.12,-18.31,-7.91,-39.77,0,0
(주)그래디언트,035080,2018/12,0.28,-4.69,2.61,-3.89,-2.84,-33.05,0,0
(주)그래디언트,035080,2019/12,-1.64,4.67,-4.37,-3.71,-0.83,126.23,0,0
(주)그래디언트,035080,2020/12,-9.95,2.58,-15.91,1.97,-7.12,0,0,0
(주)그래디언트,035080,2021/12,3.2,-24.6,19.32,-3.91,-1.69,0,0,0
(주)그리티,204020,2018/12,30.7,-21.67,37.56,33.64,-5.2,-20.69,-35.27,-34.71
(주)그리티,204020,2019/12,-3.76,43.74,-7.3,-0.3,3.2,-63.78,-64.91,-64.92
(주)그리티,204020,2020/12,-5.28,45.01,-11.09,-2.84,0.31,-26.29,-46.7,-45.25
(주)그리티,204020,2021/12,-0.85,64.79,-13.22,-7.28,-11.95,0,0,-873.15
(주)그린플러스,186230,2019/12,13.5,-4.98,36.93,57.72,5.34,-0.57,13.6,12.27
(주)그린플러스,186230,2020/12,23.21,16.15,29.43,-8.79,28.35,16.91,0,-205.2
(주)그린플러스,186230,2021/12,14.08,0.58,24.74,81.4,32.81,-14.15,0,0
(주)극동자동화,272420,2017/12,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,41.54,47.8,38.31,14.32,-10.58,-47.57,-51.81,-49.66
(주)글로벌스탠다드테크놀로지,083450,2012/12,2.38,19.02,-6.78,29.23,56.16,91.4,108.99,89.35
(주)글로벌스탠다드테크놀로지,083450,2013/12,16.35,12.52,19.04,17.57,24.95,-7.27,-16.98,-7.98
(주)글로벌스탠다드테크놀로지,083450,2014/12,11.73,8.07,14.16,18.39,10.05,14.2,33.84,36
(주)글로벌스탠다드테크놀로지,083450,2015/12,-0.4,27.01,-17.63,11.09,-5.27,-30.09,-26.99,-28.15
(주)글로벌스탠다드테크놀로지,083450,2016/12,28.29,3.73,52.09,6.71,7.58,-18.86,-23.17,-32.73
(주)글로벌스탠다드테크놀로지,083450,2017/12,14.53,25.03,7.6,28.2,79.3,356.36,278.16,338.37
(주)글로벌스탠다드테크놀로지,083450,2018/12,2.57,13.24,-5.64,9.53,-20.26,-53.26,-37.1,-38.92
(주)글로벌스탠다드테크놀로지,083450,2019/12,30.21,-5.17,62.81,22.58,29.56,110.54,85.7,94.39
(주)글로벌스탠다드테크놀로지,083450,2020/12,3.72,4.68,3.2,11.4,-0.8,-17.15,-11.59,-19.62
(주)글로벌스탠다드테크놀로지,083450,2021/12,45.41,28.04,54.87,31.93,82.46,155.68,138.84,155.78
(주)금비,008870,2011/09,0,0,0,0,0,0,0,0
(주)금비,008870,2012/09,0,0,0,0,0,0,0,0
(주)금비,008870,2013/09,-2.62,1.29,-10.82,-0.33,-0.66,-0.31,-14.96,69.67
(주)금비,008870,2014/09,5.26,2.49,11.84,0.71,1.4,-8.99,96.71,153.73
(주)금비,008870,2015/09,4.97,1.7,12.11,6.84,6.75,176.19,523.26,340.79
(주)금비,008870,2016/09,8.09,2.78,18.61,7.6,5.83,30.83,93.93,20.88
(주)금비,008870,2017/09,-1.44,-1.36,-1.56,3,-7.49,-41.59,-62.97,-51.15
(주)금비,008870,2018/09,2.38,-0.17,6.77,5.29,6.18,8.81,95.34,49.51
(주)금비,008870,2019/09,2.88,-0.85,8.87,5.07,2.24,-2.17,-4.69,9.84
(주)금비,008870,2020/09,28.36,51.94,-6.14,-3.79,8.86,-46.61,-152.76,-147.85
(주)금비,008870,2021/09,1.17,4.41,-6.51,4.96,4.25,49.11,0,0
(주)금빛,045890,2011/12,-28.11,-4,-42.51,-25.96,-24.64,0,0,0
(주)금빛,045890,2012/12,-10.15,3.85,-24.12,-10.1,27.92,0,0,0
(주)금빛,045890,2013/12,5.84,7.46,3.64,5.71,22.98,0,0,0
(주)금빛,045890,2014/12,5.01,3.77,6.78,4.33,-6.51,6.32,-43.56,-19.82
(주)금빛,045890,2015/12,1.56,-0.8,4.8,7.47,2.58,-25.49,88.01,46.54
(주)금빛,045890,2016/12,-0.15,4.94,-6.78,8.9,-10.77,-2.36,-13.73,12.31
(주)금빛,045890,2017/12,-0.97,-14.92,19.48,-15.23,-3.64,-98.58,-304,-251.47
(주)금빛,045890,2018/12,-6.41,3.67,-16.92,11.08,-27.08,-28631.51,0,0
(주)금빛,045890,2019/12,0.23,12.85,-16.21,-37.73,10.33,0,0,0
(주)금빛,045890,2020/12,19.45,19.44,19.47,62.3,-30.22,0,0,0
(주)금양,001570,2011/12,19.88,26.53,15.15,9.51,6.9,129.7,459.11,775.16
(주)금양,001570,2012/12,-2.49,0.43,-4.78,-0.74,11.93,-4.87,24.99,-83.54
(주)금양,001570,2013/12,15.33,-2.46,30.03,-0.19,27.17,-14.66,-82.25,24.19
(주)금양,001570,2014/12,8.92,-13.87,23.05,-2.4,1.44,-8.52,0,-60.07
(주)금양,001570,2015/12,3.22,0.1,4.58,30.77,0.28,32.77,0,3441.86
(주)금양,001570,2016/12,8.16,77.84,-20.77,-40.91,6.09,76.9,-241.36,-247.27
(주)금양,001570,2017/12,9.6,-23.98,40.9,68.62,6.93,8.36,0,0
(주)금양,001570,2018/12,4.43,14.86,-0.81,38.4,13.9,2.93,8.43,34.83
(주)금양,001570,2019/12,9.5,24.66,0.67,-14.15,-15.93,-31.9,-153.69,-149.95
(주)금양,001570,2020/12,-1.95,-0.51,-2.98,17.05,2,-34.79,0,0
(주)금양,001570,2021/12,43.2,28.11,54.36,48.32,23.58,102.03,0,0
(주)금오하이텍,165270,2013/12,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,
(주)금호에이치티,214330,2015/12,11.8,18.66,9.07,30.27,13.34,24.59,16.89,-2.93
(주)금호에이치티,214330,2016/12,26.42,76.04,5,7.01,2.71,-29.71,-38.48,-41.95
(주)금호에이치티,214330,2017/12,-4.11,-5.94,-2.79,5.18,-13.84,-37.57,-47.75,-34.44
(주)금호에이치티,214330,2018/12,58.75,33.93,76.12,37.57,16.44,17.58,57.96,14.95
(주)금호에이치티,214330,2019/12,35.11,41.43,31.75,38.27,19.99,-61.32,-100.97,-83.29
(주)금호에이치티,214330,2020/12,6.9,19.03,-0.04,28.15,-12.53,0,0,-844.79
(주)금호에이치티,214330,2021/12,33.26,91.49,-6.39,55.14,6.54,0,0,0
(주)금화피에스시,036190,2011/12,,,,,,,,
(주)금화피에스시,036190,2012/12,,,,,,,,
(주)금화피에스시,036190,2013/12,0,0,0,0,0,0,0,0
(주)금화피에스시,036190,2014/12,10.58,23.12,3.12,13.22,14.15,-13.49,-6.14,-8.5
(주)금화피에스시,036190,2015/12,19.58,3.15,31.25,11.65,24.44,18.06,5.86,-0.28
(주)금화피에스시,036190,2016/12,13.77,3.81,19.34,13.22,-0.4,7.71,5.64,19.96
(주)금화피에스시,036190,2017/12,7.72,4.62,9.23,9.25,-12.44,13.58,-15.48,-16.33
(주)금화피에스시,036190,2018/12,13.33,14.88,12.61,19.87,13.39,22.21,96.33,75.71
(주)금화피에스시,036190,2019/12,7.3,15.6,3.37,8.6,-10.24,-17.05,-30.25,-27.4
(주)금화피에스시,036190,2020/12,4.4,27.95,-8.1,7.32,12.37,-21.36,8.21,4.08
(주)금화피에스시,036190,2021/12,0,0,0,0,0,0,0,0
(주)기가레인,049080,2013/12,0,0,0,0,0,0,0,0
(주)기가레인,049080,2014/12,7.67,27.42,-18.52,21.14,0.98,-29.71,-28.29,-32.92
(주)기가레인,049080,2015/12,15.03,19.09,6.62,-14.44,-35.67,0,0,-287.56
(주)기가레인,049080,2016/12,2.62,3.39,0.84,-11.76,22.52,0,0,0
(주)기가레인,049080,2017/12,16.63,-0.28,56.78,52.61,32.72,0,0,0
(주)기가레인,049080,2018/12,-1.38,-25.07,34.39,-22.93,24.61,-147.73,0,0
(주)기가레인,049080,2019/12,-34.23,-29.58,-38.15,-59,-41.68,0,0,0
(주)기가레인,049080,2020/12,-11.55,-25.46,1.8,82.87,-39.15,0,0,0
(주)기가레인,049080,2021/12,-5.16,-0.61,-8.35,23.65,61.76,0,0,0
(주)기산텔레콤,035460,2011/12,-10.87,-3.12,-14.66,-26.55,-36.67,0,0,-1145.81
(주)기산텔레콤,035460,2012/12,-15.1,-42.78,0.26,-3.18,13.15,0,0,0
(주)기산텔레콤,035460,2013/12,7.61,-14.19,14.52,14.61,6.93,198.65,0,0
(주)기산텔레콤,035460,2014/12,-0.96,-12.54,1.79,5.51,-6.23,-65.87,-27.46,-56.77
(주)기산텔레콤,035460,2015/12,-2.61,-12.61,-0.58,9.66,6.98,-8.69,-40.97,-15.63
(주)기산텔레콤,035460,2016/12,-2.37,-2.46,-2.36,-5.67,-25.77,-282.68,-270.32,-272.68
(주)기산텔레콤,035460,2017/12,-5.49,4.6,-7.29,-11.49,7.26,0,0,0
(주)기산텔레콤,035460,2018/12,-19.9,-18.17,-20.25,-10.37,-11.06,0,0,0
(주)기산텔레콤,035460,2019/12,18.88,83.91,5.41,10.21,18.8,0,0,0
(주)기산텔레콤,035460,2020/12,6.05,-16.01,14.03,0.1,2.62,-89.41,-98.52,-93.44
(주)기산텔레콤,035460,2021/12,-0.33,11.33,-3.44,-3.22,-10.08,0,0,-623.51
(주)까뮤이앤씨,013700,2011/12,,,,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,,,,
(주)까뮤이앤씨,013700,2014/12,,,,,,,,
(주)까뮤이앤씨,013700,2015/12,,,,,,,,
(주)까뮤이앤씨,013700,2016/12,,,,,,,,
(주)까뮤이앤씨,013700,2017/12,,,,,,,,
(주)까뮤이앤씨,013700,2018/12,,,,,,,,
(주)까뮤이앤씨,013700,2019/12,,,,,,,,
(주)까뮤이앤씨,013700,2020/12,,,,,,,,
(주)까뮤이앤씨,013700,2021/12,,,,,,,,
(주)까스텔바작,308100,2019/12,12.29,39.1,5.29,22.12,-11.9,-38.12,-38.74,-38.86
(주)까스텔바작,308100,2020/12,16.5,46.41,6.19,6.26,-17.31,-16.46,-30.19,-30.1
(주)까스텔바작,308100,2021/12,11.96,35.2,0.92,-14.1,11,0,0,-243.19
(주)나노,187790,2014/12,,,,,,,,
(주)나노,187790,2015/12,0,0,0,0,0,0,0,0
(주)나노,187790,2016/12,-16.14,-1.15,-31.1,-29.72,61.11,0,0,0
(주)나노,187790,2017/12,9.75,-0.8,24.86,46.24,51.72,0,0,0
(주)나노,187790,2018/12,18.22,17.21,19.37,30.88,12.11,31.99,0,0
(주)나노,187790,2019/12,7.28,17.24,-3.85,8.05,-10.07,-139.66,0,0
(주)나노,187790,2020/12,-5.61,-47.38,51.33,-14.7,-35.71,0,0,-667.05
(주)나노,187790,2021/12,-35.18,-6.5,-48.76,-26.76,8.22,0,0,0
(주)나노브릭,286750,2019/12,35.73,-3.41,144.14,828.34,8.2,0,0,-210.05
(주)나노브릭,286750,2020/12,,,,,,,,
(주)나노브릭,286750,2021/12,,,,,,,,
(주)나노신소재,121600,2011/12,46.84,22.11,65.38,124.52,20.34,-49.06,-32.98,-34.96
(주)나노신소재,121600,2012/12,-6.44,0.75,-10.42,-2.75,-29.38,0,0,-135.68
(주)나노신소재,121600,2013/12,-1.21,-5.73,1.6,2.24,14.23,0,0,0
(주)나노신소재,121600,2014/12,6.15,-7.9,14.27,6.42,3.4,164.82,225.13,193.08
(주)나노신소재,121600,2015/12,16.42,-1.25,24.65,19.99,54.48,145.9,101.81,102.26
(주)나노신소재,121600,2016/12,0.95,-3.26,2.5,5.01,-4.7,-30.8,-22.41,-24.45
(주)나노신소재,121600,2017/12,5.61,25.41,-1.29,6.86,10.84,35.52,14.95,36.23
(주)나노신소재,121600,2018/12,10.7,1.49,14.77,7.17,14.66,2.56,12.36,-6.22
(주)나노신소재,121600,2019/12,3.47,-1.11,5.26,5.55,-6.42,-41.21,-24.38,-22.96
(주)나노신소재,121600,2020/12,4.65,39.43,-8.13,-1.75,-0.75,-71.54,-71.57,-76.97
(주)나노신소재,121600,2021/12,13.71,0.03,21.34,8.33,25.85,290.87,350.4,524.41
(주)나노엔텍,039860,2011/12,0,0,0,0,0,0,0,0
(주)나노엔텍,039860,2012/12,0,0,0,0,0,0,0,0
(주)나노엔텍,039860,2013/12,0.82,8.42,-4.47,2.62,42.05,0,0,0
(주)나노엔텍,039860,2014/12,-3.44,1.7,-7.51,50.57,2.17,0,0,0
(주)나노엔텍,039860,2015/12,21.79,36.8,8.72,8.19,27.39,0,0,0
(주)나노엔텍,039860,2016/12,-13.25,-13.62,-12.84,-33.41,-10.6,0,0,0
(주)나노엔텍,039860,2017/12,-7.3,-17.03,3.25,-7.22,7.22,0,0,0
(주)나노엔텍,039860,2018/12,-0.49,-4.62,3.11,48.12,8.35,68.97,0,0
(주)나노엔텍,039860,2019/12,10.62,3.03,16.74,16.71,1.78,7.97,73.81,42.9
(주)나노엔텍,039860,2020/12,13.24,1.3,21.74,10.87,12.14,11.53,-52.41,-37.05
(주)나노엔텍,039860,2021/12,18.25,23.05,15.41,15.07,21.54,53.87,167.51,127.23
(주)나노트로닉스,010670,2011/12,6.92,-17.78,19.31,-6.98,-15.82,0,0,0
(주)나노트로닉스,010670,2012/12,6.24,24.23,0.02,13.78,13.53,670.24,0,0
(주)나무가,190510,2015/12,50.39,25.26,60.89,211.19,84.97,1342.51,365.67,318.54
(주)나무가,190510,2016/12,-3.9,22.86,-12.6,18.82,-27.54,0,0,-140.11
(주)나무가,190510,2017/12,-27.31,-3.82,-38.05,-57.1,-11.98,0,0,0
(주)나무가,190510,2018/12,-16.6,-12.08,-19.81,17.3,21.45,0,0,0
(주)나무가,190510,2019/12,63.78,55.77,70.02,22.84,15.74,43.55,-109.28,-103.04
(주)나무가,190510,2020/12,-5.73,12.29,-18.58,-13.32,41.34,-184.85,0,0
(주)나무가,190510,2021/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2013/12,,,,,,,,
(주)나스미디어,089600,2014/12,,,,,,,,
(주)나스미디어,089600,2015/12,,,,,,,,
(주)나스미디어,089600,2016/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2017/12,19.72,-1.47,28.25,21.88,71.96,122.23,107.87,154.24
(주)나스미디어,089600,2018/12,-4.07,-1.15,-4.97,10.46,-11.36,-27.27,-22.98,-25.43
(주)나스미디어,089600,2019/12,17.53,3.25,22.12,7.14,9.76,22.5,9.01,18.95
(주)나스미디어,089600,2020/12,18.47,-19.32,28.75,17.84,-4.59,-11.75,11.01,2.4
(주)나스미디어,089600,2021/12,16.2,31.82,13.53,11.87,11.21,21.91,14.24,18.03
(주)나이벡,138610,2011/12,,,,,,,,
(주)나이벡,138610,2012/12,,,,,,,,
(주)나이벡,138610,2013/12,,,,,,,,
(주)나이벡,138610,2014/12,,,,,,,,
(주)나이벡,138610,2015/12,,,,,,,,
(주)나이벡,138610,2016/12,,,,,,,,
(주)나이벡,138610,2017/12,,,,,,,,
(주)나이벡,138610,2018/12,,,,,,,,
(주)나이벡,138610,2019/12,,,,,,,,
(주)나이벡,138610,2020/12,,,,,,,,
(주)나이벡,138610,2021/12,,,,,,,,
(주)나이스디앤비,130580,2011/12,,,,,,,,
(주)나이스디앤비,130580,2012/12,,,,,,,,
(주)나이스디앤비,130580,2013/12,,,,,,,,
(주)나이스디앤비,130580,2014/12,,,,,,,,
(주)나이스디앤비,130580,2015/12,0,0,0,0,0,0,0,0
(주)나이스디앤비,130580,2016/12,8.87,37.54,1.59,17.64,32.29,30.79,29.46,43.21
(주)나이스디앤비,130580,2017/12,15.97,74.25,-4.07,14.25,24.49,30.76,13.67,-2.35
(주)나이스디앤비,130580,2018/12,20.74,11.81,26.32,17.29,23.08,23.29,44.99,33.5
(주)나이스디앤비,130580,2019/12,38.85,24.29,46.91,20.62,48.6,22.78,13.61,20.17
(주)나이스디앤비,130580,2020/12,10.94,-1.83,16.91,14.44,6.29,10.08,1.68,8.03
(주)나이스디앤비,130580,2021/12,18.54,14.87,19.98,16.07,7.89,20.22,23.65,23.98
(주)나이스홀딩스,034310,2011/12,2.73,7.6,-10.7,6.55,91.76,188.02,13.49,-18.75
(주)나이스홀딩스,034310,2012/12,16.02,21.08,-0.85,27.22,8.77,-3.6,44.22,59.2
(주)나이스홀딩스,034310,2013/12,74.47,13.85,320.81,11.24,255.9,63.76,-2.87,11.65
(주)나이스홀딩스,034310,2014/12,37.62,38.46,36.69,5.26,24.22,-1.98,-23.23,-31.73
(주)나이스홀딩스,034310,2015/12,4.32,4.71,3.89,5.25,16.44,27.11,-9.11,-5.03
(주)나이스홀딩스,034310,2016/12,13.34,-6.96,36.13,8.56,23.43,39.11,87.11,102.78
(주)나이스홀딩스,034310,2017/12,23.73,8.34,35.53,9.27,7.7,-3.41,-5.76,-13.31
(주)나이스홀딩스,034310,2018/12,24.71,45.64,11.88,15.49,11.16,4.68,22.17,16.71
(주)나이스홀딩스,034310,2019/12,18.03,10.23,24.26,6.42,16.49,20.19,-51.43,-49.75
(주)나이스홀딩스,034310,2020/12,6.45,11.45,2.91,2.95,9.47,-0.7,-42.11,-52.22
(주)나이스홀딩스,034310,2021/12,12.94,17.01,9.83,5.81,19.19,-5.8,244,377.84
(주)나이코,192240,2014/12,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,
(주)나인테크,267320,2020/12,,,,,,,,
