회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원)
(주)에이디테크놀로지,200710,2015/12,1828702,1062249,-3123817
(주)에이디테크놀로지,200710,2016/12,-1868635,99585,5011499
(주)에이디테크놀로지,200710,2017/12,2903688,-155905,4000
(주)에이디테크놀로지,200710,2018/12,-8438594,4901033,7789768
(주)에이디테크놀로지,200710,2019/12,17891873,-12969552,16364148
(주)에이디테크놀로지,200710,2020/12,15031061,-105069368,96776695
(주)에이디테크놀로지,200710,2021/12,1277360,-184925,-3803665
(주)에이루트,096690,2011/12,4826580,-2509366,-2413442
(주)에이루트,096690,2012/12,1573960,-3484962,385131
(주)에이루트,096690,2013/12,3264635,-657742,-140245
(주)에이루트,096690,2014/12,3402212,-2669059,-1853540
(주)에이루트,096690,2015/12,2303094,824316,1101295
(주)에이루트,096690,2016/12,-5874285,-47156931,85144687
(주)에이루트,096690,2017/12,11252174,-30593828,-7460670
(주)에이루트,096690,2018/12,1642823,-6454905,-897933
(주)에이루트,096690,2019/12,387290,-95490353,98251250
(주)에이루트,096690,2020/12,-151631,-12686198,13106234
(주)에이루트,096690,2021/12,-9697927,-18859282,56503760
(주)에이블씨엔씨,078520,2011/12,44990102,-30650717,-2376124
(주)에이블씨엔씨,078520,2012/12,32764564,-34933224,-3914755
(주)에이블씨엔씨,078520,2013/12,28511222,-32262803,844145
(주)에이블씨엔씨,078520,2014/12,-11099195,-4292908,-3506800
(주)에이블씨엔씨,078520,2015/12,29048783,-16512120,-272287
(주)에이블씨엔씨,078520,2016/12,27258821,-5788145,-4284051
(주)에이블씨엔씨,078520,2017/12,6574395,-107126115,99811726
(주)에이블씨엔씨,078520,2018/12,-35664781,27323778,-20857
(주)에이블씨엔씨,078520,2019/12,15829564,33892980,-31274153
(주)에이블씨엔씨,078520,2020/12,2127893,-4417307,-13333575
(주)에이블씨엔씨,078520,2021/12,5598648,-2771316,-19639736
(주)에이비프로바이오,195990,2015/12,-149350,-41898159,19435318
(주)에이비프로바이오,195990,2016/12,-4235984,-1671610,15876137
(주)에이비프로바이오,195990,2017/12,-18411816,-4491754,10639954
(주)에이비프로바이오,195990,2018/12,-1532360,-10972607,14380035
(주)에이비프로바이오,195990,2019/12,-7110795,-48804572,62238970
(주)에이비프로바이오,195990,2020/12,16262851,-11506333,10034989
(주)에이비프로바이오,195990,2021/12,-6414630,7868865,20478144
(주)에이스침대,003800,2011/12,32110187,-21674106,-2951251
(주)에이스침대,003800,2012/12,27635155,-28069388,-3494730
(주)에이스침대,003800,2013/12,25089548,-2343989,-2649527
(주)에이스침대,003800,2014/12,21167636,-35295584,-2713102
(주)에이스침대,003800,2015/12,40447096,-29968732,-4693678
(주)에이스침대,003800,2016/12,30623739,-20851876,-5920347
(주)에이스침대,003800,2017/12,28550106,-30913461,-5044635
(주)에이스침대,003800,2018/12,42459026,-57978175,15926324
(주)에이스침대,003800,2019/12,46195190,-45855498,-4035015
(주)에이스침대,003800,2020/12,58587691,-44258147,-8773256
(주)에이스침대,003800,2021/12,71141319,-36874987,-7188077
(주)에이스테크놀로지,088800,2011/12,1996881,-2427387,9809102
(주)에이스테크놀로지,088800,2012/12,-16159719,-859433,10354930
(주)에이스테크놀로지,088800,2013/12,24531585,-8868306,-7195767
(주)에이스테크놀로지,088800,2014/12,-14479414,-10152927,18415439
(주)에이스테크놀로지,088800,2015/12,-15824587,-27193727,41038426
(주)에이스테크놀로지,088800,2016/12,32884267,-15157431,-7988749
(주)에이스테크놀로지,088800,2017/12,-28777659,-10812175,31373008
(주)에이스테크놀로지,088800,2018/12,9943660,1489462,-12372679
(주)에이스테크놀로지,088800,2019/12,-14679537,19512097,-6822602
(주)에이스테크놀로지,088800,2020/12,-28422565,-41788574,75245068
(주)에이스테크놀로지,088800,2021/12,-8848320,-51308504,55277279
(주)에이스토리,241840,2019/12,-7917387,-20952639,25445670
(주)에이스토리,241840,2020/12,6400244,3498736,-1665497
(주)에이스토리,241840,2021/12,-32289986,-8781886,33805203
(주)에이엔피,015260,2011/12,5096190,-4404617,-913920
(주)에이엔피,015260,2012/12,2634243,-1272617,-1288447
(주)에이엔피,015260,2013/12,7996416,-5324942,7714518
(주)에이엔피,015260,2014/12,2527652,-7810815,939074
(주)에이엔피,015260,2015/12,2077189,-9125004,5273519
(주)에이엔피,015260,2016/12,4762617,-5255679,2135281
(주)에이엔피,015260,2017/12,-1351971,-27696043,28564494
(주)에이엔피,015260,2018/12,-1040753,-20253892,17874663
(주)에이엔피,015260,2019/12,-867341,12858872,-9833972
(주)에이엔피,015260,2020/12,1934598,-1781912,3763565
(주)에이엔피,015260,2021/12,-8847576,8135887,-2721297
(주)에이제이에스,013340,2011/12,-11742425,-680468,15109644
(주)에이제이에스,013340,2012/12,409651,-908409,-2049709
(주)에이제이에스,013340,2013/12,5058399,-4041282,-484169
(주)에이치디,102210,2011/12,3681686,-56037245,5370866
(주)에이치디,102210,2012/12,2986053,-6390431,1858511
(주)에이치디,102210,2013/12,13751296,-55734041,42140639
(주)에이치디,102210,2014/12,1115547,-3679461,9144160
(주)에이치디,102210,2015/12,8398482,4806991,-21143815
(주)에이치디,102210,2016/12,12200279,-18988428,-2033183
(주)에이치디,102210,2017/12,669636,452632,2652
(주)에이치디,102210,2018/12,-2744971,-3797925,14960151
(주)에이치디,102210,2019/12,2217825,141633,-14196304
(주)에이치디,102210,2020/12,194684,11981601,-13179420
(주)에이치비테크놀러지,078150,2011/12,9417805,-5735080,-7673885
(주)에이치비테크놀러지,078150,2012/12,5600981,-23333033,22847758
(주)에이치비테크놀러지,078150,2013/12,15861028,-15093179,-14521711
(주)에이치비테크놀러지,078150,2014/12,5504830,-2286639,-1137299
(주)에이치비테크놀러지,078150,2015/12,16849818,-5304602,-9639273
(주)에이치비테크놀러지,078150,2016/12,50901809,-48574688,-4128388
(주)에이치비테크놀러지,078150,2017/12,49862310,-37110193,-1642270
(주)에이치비테크놀러지,078150,2018/12,-13230329,14968465,5189626
(주)에이치비테크놀러지,078150,2019/12,-1162125,-4780682,1649201
(주)에이치비테크놀러지,078150,2020/12,15397974,353742,-4124119
(주)에이치비테크놀러지,078150,2021/12,-6355668,-37384976,35359105
(주)에이치시티,072990,2016/12,1473843,-13135759,20865213
(주)에이치시티,072990,2017/12,4912164,-16179362,4643600
(주)에이치시티,072990,2018/12,6369269,-6612707,1161200
(주)에이치시티,072990,2019/12,12615417,-9764426,-708260
(주)에이치시티,072990,2020/12,17082387,-18927080,-1691531
(주)에이치시티,072990,2021/12,13867446,-21279961,11429154
(주)에이치알에스,036640,2011/12,9977796,-4148258,-3077220
(주)에이치알에스,036640,2012/12,1845552,-2705465,-2407278
(주)에이치알에스,036640,2013/12,7067106,-11285578,6909436
(주)에이치알에스,036640,2014/12,7050127,-6011847,-1208068
(주)에이치알에스,036640,2015/12,6565137,-3850856,-17625
(주)에이치알에스,036640,2016/12,2881083,-2128192,4595616
(주)에이치알에스,036640,2017/12,3036544,-323650,-586644
(주)에이치알에스,036640,2018/12,-16677006,-554886,10667616
(주)에이치알에스,036640,2019/12,18558155,4358545,-16326518
(주)에이치알에스,036640,2020/12,9438642,-11801450,-9165935
(주)에이치알에스,036640,2021/12,-1895010,5283979,3651014
(주)에이치앤비디자인,227100,2018/12,-2252226,-1757098,3944361
(주)에이치앤비디자인,227100,2019/12,-5205932,-1001498,6508103
(주)에이치앤비디자인,227100,2020/12,4497598,-10802314,6191216
(주)에이치앤비디자인,227100,2021/12,-993282,-3574022,38754662
(주)에이치앤아이,103650,2013/12,,,
(주)에이치앤아이,103650,2014/12,,,
(주)에이치앤아이,103650,2015/12,,,
(주)에이치엘사이언스,239610,2016/12,5527469,-30630962,29588770
(주)에이치엘사이언스,239610,2017/12,5834980,-8387625,-1425809
(주)에이치엘사이언스,239610,2018/12,13021719,-7230972,-946995
(주)에이치엘사이언스,239610,2019/12,21380175,-14020093,-1526804
(주)에이치엘사이언스,239610,2020/12,14969550,-15445601,-4855589
(주)에이치엘사이언스,239610,2021/12,10589558,-14761073,-2258867
(주)에이치케이,044780,2011/12,-421307,-409263,2590902
(주)에이치케이,044780,2012/12,3699929,-994943,-4651941
(주)에이치케이,044780,2013/12,172986,-3714860,4044970
(주)에이치케이,044780,2014/12,-2969727,-8898785,13311417
(주)에이치케이,044780,2015/12,1473711,-2886143,1180069
(주)에이치케이,044780,2016/12,5672399,-214005,-6132540
(주)에이치케이,044780,2017/12,7841092,-74464,-2320256
(주)에이치케이,044780,2018/12,-819867,-3562076,172854
(주)에이치케이,044780,2019/12,4143337,-109602,-2805807
(주)에이치케이,044780,2020/12,10906120,-1545183,-2161344
(주)에이치케이,044780,2021/12,4927556,-5520147,-6251645
(주)에이치피오,357230,2021/12,10970990,-63808220,60568898
(주)에이텍,045660,2011/12,18250574,-9592879,151986
(주)에이텍,045660,2012/12,447378,-6688104,-1048297
(주)에이텍,045660,2013/12,8948810,360634,-1253787
(주)에이텍,045660,2014/12,5101328,-9465643,-499307
(주)에이텍,045660,2015/12,-134139,10813239,-11705806
(주)에이텍,045660,2016/12,3241892,-936897,1811769
(주)에이텍,045660,2017/12,14333909,-18046489,-156972
(주)에이텍,045660,2018/12,552044,-565589,-557092
(주)에이텍,045660,2019/12,6701610,-11274874,-1987173
(주)에이텍,045660,2020/12,11360892,-7883036,-1615282
(주)에이텍,045660,2021/12,1172498,-437962,-1948339
(주)에이텍티앤,224110,2015/12,5234638,-4832330,-14055
(주)에이텍티앤,224110,2016/12,-1967117,-52664,-408914
(주)에이텍티앤,224110,2017/12,5079286,-20599054,8100000
(주)에이텍티앤,224110,2018/12,4563743,-721034,-3509975
(주)에이텍티앤,224110,2019/12,119927,-1818194,2126825
(주)에이텍티앤,224110,2020/12,4152334,2650879,-6309139
(주)에이텍티앤,224110,2021/12,2874356,2289907,-4186747
(주)에이트원,230980,2016/12,-310613,2950403,-523800
(주)에이트원,230980,2017/12,791362,-14867347,11421721
(주)에이트원,230980,2018/12,2108639,-10292453,10257150
(주)에이트원,230980,2019/12,-2364516,7443938,2080593
(주)에이트원,230980,2020/12,2115264,-12210125,7855251
(주)에이트원,230980,2021/12,-2015119,-19708539,21944649
(주)에이티세미콘,089530,2011/12,43595021,-41408872,4077361
(주)에이티세미콘,089530,2012/12,43614587,-32812567,-14955496
(주)에이티세미콘,089530,2013/12,17795714,-28130665,13462954
(주)에이티세미콘,089530,2014/12,36128435,-7245662,-33877203
(주)에이티세미콘,089530,2015/12,24177822,-95220,-22860537
(주)에이티세미콘,089530,2016/12,12019921,9377735,-22463933
(주)에이티세미콘,089530,2017/12,16438757,1705620,-16202228
(주)에이티세미콘,089530,2018/12,18385915,-18638240,1652215
(주)에이티세미콘,089530,2019/12,17164119,-49089116,33088240
(주)에이티세미콘,089530,2020/12,17867798,-29111298,8243439
(주)에이티세미콘,089530,2021/12,4005487,-45577115,52493262
(주)에이팩트,200470,2014/12,15794445,76583,-7048978
(주)에이팩트,200470,2015/12,5369727,-16335689,-3974960
(주)에이팩트,200470,2016/12,4749399,911891,-3974960
(주)에이팩트,200470,2017/12,7117353,-11418188,16025040
(주)에이팩트,200470,2018/12,28971975,-43683015,32000000
(주)에이팩트,200470,2019/12,16068948,-39832080,5295423
(주)에이팩트,200470,2020/12,20606458,-12071971,-5339390
(주)에이팩트,200470,2021/12,13937716,756797,-13688081
(주)에이팸,073070,2011/12,2196477,762617,-1672302
(주)에이팸,073070,2012/12,5773466,-4066889,-1312009
(주)에이팸,073070,2013/12,-1400548,1747554,-1530655
(주)에이팸,073070,2014/12,-7264075,8398600,1654165
(주)에이팸,073070,2015/12,6090314,-1108057,-3551455
(주)에이팸,073070,2016/12,8460960,-5971037,-1727561
(주)에이팸,073070,2017/12,1054849,-19113581,48976513
(주)에이팸,073070,2018/12,10092385,-43250967,12588800
(주)에이팸,073070,2019/12,925323,-44864394,32817582
(주)에이팸,073070,2020/12,-5567384,3752111,-1615458
(주)에이프로,262260,2020/12,-3203773,-26007922,27505835
(주)에이프로,262260,2021/12,1113824,-4987967,-656961
(주)에이프로젠,007460,2011/12,2436880,-10421762,-3107878
(주)에이프로젠,007460,2012/12,24337022,-15397149,-9628290
(주)에이프로젠,007460,2013/12,-6400724,-1582561,9394839
(주)에이프로젠,007460,2014/12,20422206,9747210,-31913067
(주)에이프로젠,007460,2015/12,1173192,-28754,-655458
(주)에이프로젠,007460,2016/12,2730158,-1336540,-2289169
(주)에이프로젠,007460,2017/12,8074246,-84678572,188035341
(주)에이프로젠,007460,2018/12,-1385917,-210116216,159340169
(주)에이프로젠,007460,2019/12,-1561448,-86448537,69430905
(주)에이프로젠,007460,2020/12,13946064,-156059894,132059858
(주)에이프로젠,007460,2021/12,-2121352,-11677081,7029030
(주)에이프로젠바이오로직스,003060,2011/12,-4092308,-19676503,33785958
(주)에이프로젠바이오로직스,003060,2012/12,-2301361,10229081,-6570447
(주)에이프로젠바이오로직스,003060,2013/12,-3195806,-3204864,8606496
(주)에이프로젠바이오로직스,003060,2014/12,-8144952,-13654313,14123484
(주)에이프로젠바이오로직스,003060,2015/12,2929505,7308122,-3443492
(주)에이프로젠바이오로직스,003060,2016/12,-1346511,-32955688,43135570
(주)에이프로젠바이오로직스,003060,2017/12,-7984072,-34088723,40590140
(주)에이프로젠바이오로직스,003060,2018/12,4737928,-62091134,54629228
(주)에이프로젠바이오로직스,003060,2019/12,1303792,-87904649,78559642
(주)에이프로젠바이오로직스,003060,2020/12,3245473,-188571378,204198747
(주)에이프로젠바이오로직스,003060,2021/12,5684997,-14543132,-218888
(주)에이프로젠헬스케어앤게임즈,109960,2011/12,-2776469,1455499,1780165
(주)에이프로젠헬스케어앤게임즈,109960,2012/12,1006718,-735607,-1578918
(주)에이프로젠헬스케어앤게임즈,109960,2013/12,1195717,-939567,351450
(주)에이프로젠헬스케어앤게임즈,109960,2014/12,394672,349322,-1315447
(주)에이프로젠헬스케어앤게임즈,109960,2015/12,-1972233,-118990,19902048
(주)에이프로젠헬스케어앤게임즈,109960,2016/12,-9800537,-11618567,7440380
(주)에이프로젠헬스케어앤게임즈,109960,2017/12,1621060,-113828620,124140219
(주)에이프로젠헬스케어앤게임즈,109960,2018/12,4741143,-98635575,86587239
(주)에이프로젠헬스케어앤게임즈,109960,2019/12,1396178,17983575,-11879169
(주)에이프로젠헬스케어앤게임즈,109960,2020/12,4264361,10016232,-160972
(주)에이프로젠헬스케어앤게임즈,109960,2021/12,-11506713,-8919466,-47102
(주)에이플러스에셋어드바이저,244920,2020/12,32829498,-17040105,-13882817
(주)에이플러스에셋어드바이저,244920,2021/12,11350604,1342484,-20496927
(주)에임하이글로벌,043580,2011/12,-1031803,-4867901,-100000
(주)에임하이글로벌,043580,2012/12,-2188106,1678567,1993581
(주)에임하이글로벌,043580,2013/12,4595850,-5780305,2999994
(주)에임하이글로벌,043580,2014/12,1818896,-2622624,-3000000
(주)에임하이글로벌,043580,2015/12,-1420524,1912527,3191654
(주)에임하이글로벌,043580,2016/12,-3504295,-16252471,21093666
(주)에임하이글로벌,043580,2017/12,-11797378,-4815226,11671681
(주)에치에프알,230240,2015/12,,,
(주)에치에프알,230240,2016/12,,,
(주)에치에프알,230240,2017/12,,,
(주)에치에프알,230240,2018/12,-6902088,6632207,15214572
(주)에치에프알,230240,2019/12,12819547,-22146698,17463754
(주)에치에프알,230240,2020/12,19502332,-42031412,36122942
(주)에치에프알,230240,2021/12,-382801,-8330106,19385058
(주)에코마케팅,230360,2016/12,5795396,-51336337,36773299
(주)에코마케팅,230360,2017/12,6585750,2428777,-4163421
(주)에코마케팅,230360,2018/12,14219673,-13186841,-2029959
(주)에코마케팅,230360,2019/12,17013319,11150528,-14554909
(주)에코마케팅,230360,2020/12,29638605,-19338146,-21484502
(주)에코마케팅,230360,2021/12,30885162,21482124,-25341480
(주)에코앤드림,101360,2020/12,17424906,-18836266,17569489
(주)에코앤드림,101360,2021/12,-4389066,-36500641,39784822
(주)에코프로,086520,2011/12,1395568,-23716094,24306824
(주)에코프로,086520,2012/12,11305475,-5562789,-6953699
(주)에코프로,086520,2013/12,18074220,-24229531,5437951
(주)에코프로,086520,2014/12,14411643,-17705272,2714279
(주)에코프로,086520,2015/12,22017290,-32968361,14220929
(주)에코프로,086520,2016/12,11457638,-34062934,33880069
(주)에코프로,086520,2017/12,12991358,-23893184,3902424
(주)에코프로,086520,2018/12,-1382449,2210950,-5003131
(주)에코프로,086520,2019/12,8101643,-16297769,9309428
(주)에코프로,086520,2020/12,25957664,-69959515,86273804
(주)에코프로,086520,2021/12,6748042,-36197260,134580886
(주)에코프로비엠,247540,2016/12,,,
(주)에코프로비엠,247540,2017/12,,,
