회사명,거래소코드,회계년도,외국인_주식분포비율
(주)아이퀘스트,262840,2020/12,
(주)아이퀘스트,262840,2021/12,1.19
(주)아이톡시,052770,2011/12,0.01
(주)아이톡시,052770,2012/12,0.09
(주)아이톡시,052770,2013/12,0.05
(주)아이톡시,052770,2014/12,0.77
(주)아이톡시,052770,2015/12,1.13
(주)아이톡시,052770,2016/12,2.74
(주)아이톡시,052770,2017/12,0.79
(주)아이톡시,052770,2018/12,0.63
(주)아이톡시,052770,2019/12,0.97
(주)아이톡시,052770,2020/12,0.39
(주)아이톡시,052770,2021/12,0.14
(주)아이티센,124500,2011/12,
(주)아이티센,124500,2013/03,
(주)아이티센,124500,2014/03,0
(주)아이티센,124500,2015/03,0.06
(주)아이티센,124500,2016/12,0.24
(주)아이티센,124500,2017/12,0.35
(주)아이티센,124500,2018/12,1.16
(주)아이티센,124500,2019/12,5.34
(주)아이티센,124500,2020/12,0.46
(주)아이티센,124500,2021/12,1.67
(주)아이티아이즈,372800,2018/12,
(주)아이티아이즈,372800,2019/12,
(주)아이티아이즈,372800,2020/12,
(주)아이티아이즈,372800,2021/12,0.62
(주)아이티엑스에이아이,099520,2011/12,0
(주)아이티엑스에이아이,099520,2012/12,3.84
(주)아이티엑스에이아이,099520,2013/12,8.46
(주)아이티엑스에이아이,099520,2014/12,2.17
(주)아이티엑스에이아이,099520,2015/12,2.25
(주)아이티엑스에이아이,099520,2016/12,2.04
(주)아이티엑스에이아이,099520,2017/12,1.94
(주)아이티엑스에이아이,099520,2018/12,2.93
(주)아이티엑스에이아이,099520,2019/12,2.83
(주)아이티엑스에이아이,099520,2020/12,3.08
(주)아이티엑스에이아이,099520,2021/12,1.91
(주)아이티엠반도체,084850,2011/12,
(주)아이티엠반도체,084850,2012/12,
(주)아이티엠반도체,084850,2013/12,
(주)아이티엠반도체,084850,2014/12,
(주)아이티엠반도체,084850,2015/12,
(주)아이티엠반도체,084850,2016/12,
(주)아이티엠반도체,084850,2017/12,
(주)아이티엠반도체,084850,2018/12,
(주)아이티엠반도체,084850,2019/12,0
(주)아이티엠반도체,084850,2020/12,6.87
(주)아이티엠반도체,084850,2021/12,3.86
(주)아이패밀리에스씨,114840,2011/12,
(주)아이패밀리에스씨,114840,2012/12,
(주)아이패밀리에스씨,114840,2013/12,
(주)아이패밀리에스씨,114840,2014/12,
(주)아이패밀리에스씨,114840,2015/12,
(주)아이패밀리에스씨,114840,2016/12,
(주)아이패밀리에스씨,114840,2017/12,
(주)아이패밀리에스씨,114840,2018/12,
(주)아이패밀리에스씨,114840,2019/12,
(주)아이패밀리에스씨,114840,2020/12,
(주)아이패밀리에스씨,114840,2021/12,0.1
(주)아이팩토리,053810,2011/12,0
(주)아이팩토리,053810,2012/12,0.03
(주)아이팩토리,053810,2013/12,0.02
(주)아이팩토리,053810,2014/12,0.19
(주)아이팩토리,053810,2015/12,0.59
(주)아인스엠앤엠,040740,2011/12,0
(주)아즈텍더블유비이,032080,2011/12,0.02
(주)아즈텍더블유비이,032080,2012/12,0.12
(주)아즈텍더블유비이,032080,2013/12,0.19
(주)아즈텍더블유비이,032080,2014/12,0.66
(주)아즈텍더블유비이,032080,2015/12,0.49
(주)아즈텍더블유비이,032080,2016/12,4.03
(주)아즈텍더블유비이,032080,2017/12,3.1
(주)아즈텍더블유비이,032080,2018/12,1.33
(주)아즈텍더블유비이,032080,2019/12,1.17
(주)아즈텍더블유비이,032080,2020/12,1.31
(주)아즈텍더블유비이,032080,2021/12,3.7
(주)아진엑스텍,059120,2011/12,
(주)아진엑스텍,059120,2012/12,
(주)아진엑스텍,059120,2013/12,
(주)아진엑스텍,059120,2014/12,0.08
(주)아진엑스텍,059120,2015/12,0.08
(주)아진엑스텍,059120,2016/12,0.24
(주)아진엑스텍,059120,2017/12,1.54
(주)아진엑스텍,059120,2018/12,2.43
(주)아진엑스텍,059120,2019/12,2.28
(주)아진엑스텍,059120,2020/12,2.75
(주)아진엑스텍,059120,2021/12,1.11
(주)아큐텍,013780,2011/12,16.03
(주)아큐텍,013780,2012/12,
(주)아톤,158430,2013/12,
(주)아톤,158430,2019/12,0.62
(주)아톤,158430,2020/12,0.25
(주)아톤,158430,2021/12,1.91
(주)아프리카티비,067160,2011/12,0.63
(주)아프리카티비,067160,2012/12,1.71
(주)아프리카티비,067160,2013/12,4.85
(주)아프리카티비,067160,2014/12,25.42
(주)아프리카티비,067160,2015/12,25.78
(주)아프리카티비,067160,2016/12,41.58
(주)아프리카티비,067160,2017/12,32.76
(주)아프리카티비,067160,2018/12,26.19
(주)아프리카티비,067160,2019/12,44.94
(주)아프리카티비,067160,2020/12,38.8
(주)아프리카티비,067160,2021/12,51.04
(주)안랩,053800,2011/12,1.65
(주)안랩,053800,2012/12,0.99
(주)안랩,053800,2013/12,1.34
(주)안랩,053800,2014/12,2.12
(주)안랩,053800,2015/12,6.96
(주)안랩,053800,2016/12,5.15
(주)안랩,053800,2017/12,10.53
(주)안랩,053800,2018/12,17.65
(주)안랩,053800,2019/12,20.11
(주)안랩,053800,2020/12,20.57
(주)안랩,053800,2021/12,20.73
(주)안트로젠,065660,2014/12,
(주)안트로젠,065660,2015/12,
(주)안트로젠,065660,2016/12,3.73
(주)안트로젠,065660,2017/12,3.77
(주)안트로젠,065660,2018/12,5.26
(주)안트로젠,065660,2019/12,6.11
(주)안트로젠,065660,2020/12,10.21
(주)안트로젠,065660,2021/12,12.14
(주)알로이스,271400,2015/12,
(주)알로이스,271400,2016/12,
(주)알로이스,271400,2017/12,
(주)알로이스,271400,2018/12,
(주)알로이스,297570,2018/12,0
(주)알로이스,297570,2019/12,3
(주)알로이스,297570,2020/12,3.87
(주)알로이스,297570,2021/12,1.76
(주)알루코,001780,2011/12,1.17
(주)알루코,001780,2012/12,1.28
(주)알루코,001780,2013/12,1.53
(주)알루코,001780,2014/12,1.76
(주)알루코,001780,2015/12,1.64
(주)알루코,001780,2016/12,1.84
(주)알루코,001780,2017/12,1.38
(주)알루코,001780,2018/12,2.26
(주)알루코,001780,2019/12,1.34
(주)알루코,001780,2020/12,1.15
(주)알루코,001780,2021/12,1.27
(주)알비더블유,361570,2017/12,
(주)알비더블유,361570,2018/12,
(주)알비더블유,361570,2019/12,
(주)알비더블유,361570,2020/12,
(주)알비더블유,361570,2021/12,0.17
(주)알앤엘바이오,003190,2011/12,4.73
(주)알앤엘바이오,003190,2012/12,
(주)알에스넷,046430,2011/06,0
(주)알에스넷,046430,2012/06,0.07
(주)알에프세미,096610,2011/12,0.01
(주)알에프세미,096610,2012/12,1.07
(주)알에프세미,096610,2013/12,3.61
(주)알에프세미,096610,2014/12,1.13
(주)알에프세미,096610,2015/12,1.2
(주)알에프세미,096610,2016/12,1.79
(주)알에프세미,096610,2017/12,1
(주)알에프세미,096610,2018/12,0.55
(주)알에프세미,096610,2019/12,4.17
(주)알에프세미,096610,2020/12,0.97
(주)알에프세미,096610,2021/12,2.45
(주)알에프텍,061040,2011/12,0.14
(주)알에프텍,061040,2012/12,2.78
(주)알에프텍,061040,2013/12,2.51
(주)알에프텍,061040,2014/12,2.75
(주)알에프텍,061040,2015/12,3.41
(주)알에프텍,061040,2016/12,4.12
(주)알에프텍,061040,2017/12,4.52
(주)알에프텍,061040,2018/12,3.72
(주)알에프텍,061040,2019/12,5.62
(주)알에프텍,061040,2020/12,2.54
(주)알에프텍,061040,2021/12,2.67
(주)알엔투테크놀로지,148250,2011/12,
(주)알엔투테크놀로지,148250,2012/12,
(주)알엔투테크놀로지,148250,2013/12,
(주)알엔투테크놀로지,148250,2014/12,
(주)알엔투테크놀로지,148250,2015/12,
(주)알엔투테크놀로지,148250,2016/12,0.86
(주)알엔투테크놀로지,148250,2017/12,1.72
(주)알엔투테크놀로지,148250,2018/12,1.41
(주)알엔투테크놀로지,148250,2019/12,1.15
(주)알엔투테크놀로지,148250,2020/12,2.61
(주)알엔투테크놀로지,148250,2021/12,2.95
(주)알체라,347860,2019/12,
(주)알체라,347860,2020/12,0.06
(주)알체라,347860,2021/12,1.75
(주)알테오젠,196170,2013/12,
(주)알테오젠,196170,2014/12,6.29
(주)알테오젠,196170,2015/12,6.87
(주)알테오젠,196170,2016/12,5.85
(주)알테오젠,196170,2017/12,5.83
(주)알테오젠,196170,2018/12,6.06
(주)알테오젠,196170,2019/12,6.96
(주)알테오젠,196170,2020/12,20.69
(주)알테오젠,196170,2021/12,14.54
(주)알톤스포츠,123750,2011/12,0.04
(주)알톤스포츠,123750,2012/12,0
(주)알톤스포츠,123750,2013/12,0.09
(주)알톤스포츠,123750,2014/12,4.91
(주)알톤스포츠,123750,2015/12,1.02
(주)알톤스포츠,123750,2016/12,0.4
(주)알톤스포츠,123750,2017/12,0.4
(주)알톤스포츠,123750,2018/12,1.38
(주)알톤스포츠,123750,2019/12,0.7
(주)알톤스포츠,123750,2020/12,1.87
(주)알톤스포츠,123750,2021/12,0.28
(주)알티캐스트,085810,2011/12,
(주)알티캐스트,085810,2012/12,
(주)알티캐스트,085810,2013/12,11.93
(주)알티캐스트,085810,2014/12,11.71
(주)알티캐스트,085810,2015/12,10.49
(주)알티캐스트,085810,2016/12,9.46
(주)알티캐스트,085810,2017/12,10.01
(주)알티캐스트,085810,2018/12,7.5
(주)알티캐스트,085810,2019/12,1.38
(주)알티캐스트,085810,2020/12,0.64
(주)알티캐스트,085810,2021/12,1.84
(주)알파홀딩스,117670,2011/12,0.28
(주)알파홀딩스,117670,2012/12,0.28
(주)알파홀딩스,117670,2013/12,0.9
(주)알파홀딩스,117670,2014/12,1.62
(주)알파홀딩스,117670,2015/12,0.15
(주)알파홀딩스,117670,2016/12,0.72
(주)알파홀딩스,117670,2017/12,3.73
(주)알파홀딩스,117670,2018/12,3.73
(주)알파홀딩스,117670,2019/12,0.97
(주)알파홀딩스,117670,2020/12,1.19
(주)알파홀딩스,117670,2021/12,1.84
(주)압타머사이언스,291650,2016/12,
(주)압타머사이언스,291650,2017/12,
(주)압타머사이언스,291650,2018/12,
(주)압타머사이언스,291650,2019/12,
(주)압타머사이언스,291650,2020/12,0.27
(주)압타머사이언스,291650,2021/12,0.73
(주)애니플러스,310200,2018/12,0.33
(주)애니플러스,310200,2019/12,0.26
(주)애니플러스,310200,2020/12,0.21
(주)애니플러스,310200,2021/12,4.21
(주)애드바이오텍,179530,2013/12,
(주)애드바이오텍,179530,2014/12,
(주)애드바이오텍,179530,2018/12,
(주)애드바이오텍,179530,2019/12,
(주)애드바이오텍,179530,2020/12,
(주)애드바이오텍,179530,2021/12,2.94
(주)액션스퀘어,205500,2014/12,0
(주)액션스퀘어,205500,2015/12,0.01
(주)액션스퀘어,205500,2016/12,0.1
(주)액션스퀘어,205500,2017/12,0.29
(주)액션스퀘어,205500,2018/12,0.92
(주)액션스퀘어,205500,2019/12,0.7
(주)액션스퀘어,205500,2020/12,0.83
(주)액션스퀘어,205500,2021/12,0.28
(주)액토즈소프트,052790,2011/12,53.52
(주)액토즈소프트,052790,2012/12,51.19
(주)액토즈소프트,052790,2013/12,51.64
(주)액토즈소프트,052790,2014/12,51.57
(주)액토즈소프트,052790,2015/12,49.66
(주)액토즈소프트,052790,2016/12,48.73
(주)액토즈소프트,052790,2017/12,51.19
(주)액토즈소프트,052790,2018/12,51.04
(주)액토즈소프트,052790,2019/12,51.83
(주)액토즈소프트,052790,2020/12,50.45
(주)액토즈소프트,052790,2021/12,49.59
(주)액트로,290740,2016/12,
(주)액트로,290740,2017/12,
(주)액트로,290740,2018/12,1.04
(주)액트로,290740,2019/12,4.41
(주)액트로,290740,2020/12,1.47
(주)액트로,290740,2021/12,1.01
(주)앤디포스,238090,2011/12,
(주)앤디포스,238090,2012/12,
(주)앤디포스,238090,2013/12,
(주)앤디포스,238090,2014/12,
(주)앤디포스,238090,2015/12,
(주)앤디포스,238090,2016/12,1.07
(주)앤디포스,238090,2017/12,0.63
(주)앤디포스,238090,2018/12,1.72
(주)앤디포스,238090,2019/12,2.91
(주)앤디포스,238090,2020/12,0.43
(주)앤디포스,238090,2021/12,1.31
(주)앤씨앤,092600,2011/12,8.2
(주)앤씨앤,092600,2012/12,8.19
(주)앤씨앤,092600,2013/12,8.28
(주)앤씨앤,092600,2014/12,8.3
(주)앤씨앤,092600,2015/12,0.39
(주)앤씨앤,092600,2016/12,0.62
(주)앤씨앤,092600,2017/12,1.21
(주)앤씨앤,092600,2018/12,0.55
(주)앤씨앤,092600,2019/12,3.51
(주)앤씨앤,092600,2020/12,1.75
(주)앤씨앤,092600,2021/12,1.49
(주)앱코,129890,2016/12,
(주)앱코,129890,2017/12,
(주)앱코,129890,2018/12,
(주)앱코,129890,2019/12,
(주)앱코,129890,2020/12,4.9
(주)앱코,129890,2021/12,2.8
(주)야스,255440,2011/12,
(주)야스,255440,2012/12,
(주)야스,255440,2013/12,
(주)야스,255440,2014/12,
(주)야스,255440,2015/12,
(주)야스,255440,2016/12,
(주)야스,255440,2017/12,0.07
(주)야스,255440,2018/12,0.43
(주)야스,255440,2019/12,5.02
(주)야스,255440,2020/12,0.66
(주)야스,255440,2021/12,0.53
(주)양지사,030960,2011/06,0.31
(주)양지사,030960,2012/06,0.25
(주)양지사,030960,2013/06,0.25
(주)양지사,030960,2014/06,0.25
(주)양지사,030960,2015/06,0.22
(주)양지사,030960,2016/06,0.33
(주)양지사,030960,2017/06,0.09
(주)양지사,030960,2018/06,0.08
(주)양지사,030960,2019/06,0.58
(주)양지사,030960,2020/06,0.11
(주)양지사,030960,2021/06,0.28
(주)어반리튬,073570,2011/12,0.16
(주)어반리튬,073570,2012/12,0.09
(주)어반리튬,073570,2013/12,0.04
(주)어반리튬,073570,2014/12,0.17
(주)어반리튬,073570,2015/12,0.13
(주)어반리튬,073570,2016/12,1.02
(주)어반리튬,073570,2017/12,0.08
(주)어반리튬,073570,2018/12,0.43
(주)어반리튬,073570,2019/12,2.58
(주)어반리튬,073570,2020/12,0.99
(주)어반리튬,073570,2021/12,2.48
(주)어스앤에어로스페이스,263540,2012/12,
(주)어스앤에어로스페이스,263540,2013/12,
(주)어스앤에어로스페이스,263540,2014/12,
(주)어스앤에어로스페이스,263540,2015/12,
(주)어스앤에어로스페이스,263540,2016/12,
(주)어스앤에어로스페이스,263540,2017/12,6.14
(주)어스앤에어로스페이스,263540,2018/12,4.89
(주)어스앤에어로스페이스,263540,2019/12,3.82
(주)어스앤에어로스페이스,263540,2020/12,2.23
(주)어스앤에어로스페이스,263540,2021/12,1.31
(주)얼라인드제네틱스,238120,2015/12,
(주)얼라인드제네틱스,238120,2016/12,0.15
(주)얼라인드제네틱스,238120,2017/12,0.44
(주)얼라인드제네틱스,238120,2018/12,2.11
(주)얼라인드제네틱스,238120,2019/12,0.93
(주)얼라인드제네틱스,238120,2020/12,2.52
(주)얼라인드제네틱스,238120,2021/12,1.27
(주)에너토크,019990,2011/12,14.97
(주)에너토크,019990,2012/12,15
(주)에너토크,019990,2013/12,14.99
(주)에너토크,019990,2014/12,14.88
(주)에너토크,019990,2015/12,14.96
(주)에너토크,019990,2016/12,12.13
(주)에너토크,019990,2017/12,14.73
(주)에너토크,019990,2018/12,19.94
(주)에너토크,019990,2019/12,20.29
(주)에너토크,019990,2020/12,21.03
(주)에너토크,019990,2021/12,19.93
(주)에넥스,011090,2011/12,1.49
(주)에넥스,011090,2012/12,1.93
(주)에넥스,011090,2013/12,2.03
(주)에넥스,011090,2014/12,0.41
(주)에넥스,011090,2015/12,3.74
(주)에넥스,011090,2016/12,2.56
(주)에넥스,011090,2017/12,1.14
(주)에넥스,011090,2018/12,0.77
(주)에넥스,011090,2019/12,2.91
(주)에넥스,011090,2020/12,1.23
(주)에넥스,011090,2021/12,0.77
(주)에듀언스,009010,2011/12,0.04
(주)에듀언스,009010,2012/12,
(주)에스디생명공학,217480,2015/12,
(주)에스디생명공학,217480,2016/12,
(주)에스디생명공학,217480,2017/12,0
(주)에스디생명공학,217480,2018/12,0.33
(주)에스디생명공학,217480,2019/12,3.04
(주)에스디생명공학,217480,2020/12,0.64
(주)에스디생명공학,217480,2021/12,0.94
(주)에스디시스템,121890,2011/12,0
(주)에스디시스템,121890,2012/12,0
(주)에스디시스템,121890,2013/12,0
(주)에스디시스템,121890,2014/12,0
(주)에스디시스템,121890,2015/12,0.33
(주)에스디시스템,121890,2016/12,0.18
(주)에스디시스템,121890,2017/12,0.43
(주)에스디시스템,121890,2018/12,0.56
(주)에스디시스템,121890,2019/12,1.4
(주)에스디시스템,121890,2020/12,8.24
(주)에스디시스템,121890,2021/12,8.1
(주)에스마크,030270,2011/12,0.36
(주)에스마크,030270,2012/12,0.2
(주)에스마크,030270,2013/12,0.35
(주)에스마크,030270,2014/12,0.36
(주)에스마크,030270,2015/12,2.27
(주)에스마크,030270,2016/12,0.42
(주)에스마크,030270,2017/12,2.5
(주)에스마크,030270,2018/12,0.62
(주)에스마크,030270,2019/12,
(주)에스비비테크,389500,2011/12,
(주)에스비비테크,389500,2012/12,
(주)에스비비테크,389500,2013/12,
(주)에스비비테크,389500,2014/12,
(주)에스비비테크,389500,2015/12,
(주)에스비비테크,389500,2016/12,
(주)에스비비테크,389500,2017/12,
(주)에스비비테크,389500,2018/12,
(주)에스비비테크,389500,2019/12,
(주)에스비비테크,389500,2020/12,
(주)에스비비테크,389500,2021/12,
(주)에스비에스,034120,2011/12,0
(주)에스비에스,034120,2012/12,0
(주)에스비에스,034120,2013/12,0
(주)에스비에스,034120,2014/12,0
(주)에스비에스,034120,2015/12,0
(주)에스비에스,034120,2016/12,0
(주)에스비에스,034120,2017/12,0
(주)에스비에스,034120,2018/12,0
(주)에스비에스,034120,2019/12,0
(주)에스비에스,034120,2020/12,0
(주)에스비에스,034120,2021/12,0
(주)에스비에스콘텐츠허브,046140,2011/12,5.6
(주)에스비에스콘텐츠허브,046140,2012/12,10.48
(주)에스비에스콘텐츠허브,046140,2013/12,5.57
(주)에스비에스콘텐츠허브,046140,2014/12,7.72
(주)에스비에스콘텐츠허브,046140,2015/12,3.47
(주)에스비에스콘텐츠허브,046140,2016/12,1.91
(주)에스비에스콘텐츠허브,046140,2017/12,1.52
(주)에스비에스콘텐츠허브,046140,2018/12,0.63
(주)에스비에스콘텐츠허브,046140,2019/12,0.64
(주)에스비에스콘텐츠허브,046140,2020/12,1.22
(주)에스비에스콘텐츠허브,046140,2021/12,1.52
(주)에스비엠,037630,2011/12,0.26
(주)에스비엠,037630,2012/12,
(주)에스씨디,042110,2011/12,0.45
(주)에스씨디,042110,2012/12,51.71
(주)에스씨디,042110,2013/12,51.59
(주)에스씨디,042110,2014/12,53.11
(주)에스씨디,042110,2015/12,53.71
(주)에스씨디,042110,2016/12,52.3
(주)에스씨디,042110,2017/12,52.34
(주)에스씨디,042110,2018/12,52.81
(주)에스씨디,042110,2019/12,55.06
(주)에스씨디,042110,2020/12,54.76
(주)에스씨디,042110,2021/12,54.48
(주)에스아이리소스,065420,2011/12,56.13
(주)에스아이리소스,065420,2012/12,56.18
(주)에스아이리소스,065420,2013/12,56.33
(주)에스아이리소스,065420,2014/12,56.66
(주)에스아이리소스,065420,2015/12,60.13
(주)에스아이리소스,065420,2016/12,13.46
(주)에스아이리소스,065420,2017/12,11.19
(주)에스아이리소스,065420,2018/12,12.44
(주)에스아이리소스,065420,2019/12,9.69
(주)에스아이리소스,065420,2020/12,9.2
(주)에스아이리소스,065420,2021/12,8.95
(주)에스앤더블류,103230,2011/12,0
(주)에스앤더블류,103230,2012/12,0
(주)에스앤더블류,103230,2013/12,0
(주)에스앤더블류,103230,2014/12,0.07
(주)에스앤더블류,103230,2015/12,0.13
(주)에스앤더블류,103230,2016/12,2.11
(주)에스앤더블류,103230,2017/12,0.5
(주)에스앤더블류,103230,2018/12,0.34
(주)에스앤더블류,103230,2019/12,1.05
(주)에스앤더블류,103230,2020/12,0.49
(주)에스앤더블류,103230,2021/12,0.75
(주)에스앤디,260970,2011/12,
(주)에스앤디,260970,2012/12,
