회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]매출원가 대 매출액비율(IFRS연결),[제조]광고선전비 대 매출액비율(IFRS연결),[제조]유보율(IFRS연결)
(주)코리아나화장품,027050,2021/12,3.8,2.9,4.1,53.73,2.01,399.01
(주)코리아센터,290510,2019/12,2.79,2.3,3.75,62.45,1.28,7735.43
(주)코리아센터,290510,2020/12,5.33,4.3,7.17,0,2.11,3021.95
(주)코리아센터,290510,2021/12,3.29,2.5,3.42,0,1.82,3554.48
(주)코리아써키트,007810,2011/12,3.46,3.61,6.79,95.82,0.02,1960.1
(주)코리아써키트,007810,2012/12,8.05,9.49,15.71,88.96,0.01,2280.1
(주)코리아써키트,007810,2013/12,6.22,6.71,9.59,88.79,0.01,2543.19
(주)코리아써키트,007810,2014/12,0.84,0.85,0.15,90.3,0.01,2523.85
(주)코리아써키트,007810,2015/12,1.31,1.39,1.1,88.76,0.02,2518.93
(주)코리아써키트,007810,2016/12,-0.77,-0.8,-1.92,94.19,0.02,2445.47
(주)코리아써키트,007810,2017/12,5.01,5.5,6.55,95.29,0.01,2582.56
(주)코리아써키트,007810,2018/12,-5.2,-5.27,-10.23,100.49,0,2323.39
(주)코리아써키트,007810,2019/12,0.39,0.43,0.21,94.24,0,2333.74
(주)코리아써키트,007810,2020/12,-1.31,-1.68,3.42,95.31,0,2406.45
(주)코리아써키트,007810,2021/12,5.07,7.27,14.99,89.54,0,2872.02
(주)코맥스,036690,2011/12,5.85,6.45,20.6,75.35,0.36,381.07
(주)코맥스,036690,2012/12,5.77,6.29,15.66,73.05,0.34,443.13
(주)코맥스,036690,2013/12,7.63,9.6,20.36,75.57,0.57,537.96
(주)코맥스,036690,2014/12,4.08,5.28,10.49,78.39,0.5,586.91
(주)코맥스,036690,2015/12,5.1,6.67,12.42,77.68,0.59,647.64
(주)코맥스,036690,2016/12,6.81,9.65,16.81,76.48,0.57,749.07
(주)코맥스,036690,2017/12,5.22,7.26,12.14,75.88,0.56,824.74
(주)코맥스,036690,2018/12,2.09,2.87,4.66,78.67,1.3,842.75
(주)코맥스,036690,2019/12,2.73,3.62,5.68,80,0.54,869.43
(주)코맥스,036690,2020/12,1.89,2.19,3.51,80.41,0.54,864.54
(주)코맥스,036690,2021/12,-9.99,-12.17,-22.61,91.84,0.47,608.58
(주)코메론,049430,2011/12,6.65,5.2,6.73,66.02,0,1512.98
(주)코메론,049430,2012/12,10.9,7.5,9.37,67.83,0,1626.09
(주)코메론,049430,2013/12,8.99,5.19,6.42,66.88,0,1739.53
(주)코메론,049430,2014/12,12.74,7.42,9.2,64.93,0,1879.76
(주)코메론,049430,2015/12,17.98,10.76,12.87,62.38,0,2133.64
(주)코메론,049430,2016/12,18.5,10.07,11.96,58.82,0,2397.44
(주)코메론,049430,2017/12,13.88,6.89,8.19,58.18,0,2547.71
(주)코메론,049430,2018/12,17.81,8.69,9.88,62.74,0,2783.61
(주)코메론,049430,2019/12,21.47,9.65,10.64,59.5,0,3080.28
(주)코메론,049430,2020/12,18.25,7.65,8.37,60.41,0,3304.47
(주)코메론,049430,2021/12,25.63,10.99,11.97,62.81,0,3923.96
(주)코미코,183300,2017/12,15.05,17.56,34.4,52.11,0.12,1489.7
(주)코미코,183300,2018/12,18.18,17.12,36.03,52.31,0.09,2044.36
(주)코미코,183300,2019/12,13.15,8.7,21.04,53.64,0.08,2536.95
(주)코미코,183300,2020/12,11.61,7.68,16.06,54.87,0.03,3162.91
(주)코미코,183300,2021/12,18.34,13.64,24.55,54.07,0.04,4349.49
(주)코미팜,041960,2011/12,-0.66,-0.24,-0.37,59.68,0.2,719.52
(주)코미팜,041960,2012/12,4.57,1.43,2.53,61.15,2.87,746.08
(주)코미팜,041960,2013/12,-0.31,-0.09,-0.19,65.74,0.37,822.74
(주)코미팜,041960,2014/12,-6.24,-1.84,-4.39,65.92,0.15,961.86
(주)코미팜,041960,2015/12,-17.99,-5.08,-10.13,69.71,0.18,1308.24
(주)코미팜,041960,2016/12,0.6,0.16,0.34,70.88,0.17,1610.6
(주)코미팜,041960,2017/12,-14.18,-3.47,-5.24,68.35,0.2,1744.92
(주)코미팜,041960,2018/12,-44.32,-10.73,-14.7,72.06,0.13,1594.5
(주)코미팜,041960,2019/12,-65.56,-17.52,-25.64,67.83,0.05,1061.76
(주)코미팜,041960,2020/12,-10.65,-3.2,-3.77,64,0.08,1103.77
(주)코미팜,041960,2021/12,-16.55,-5,-6.25,68.66,0.09,950.85
(주)코세스,089890,2011/12,,,,,,
(주)코세스,089890,2012/12,,,,,,
(주)코세스,089890,2013/12,,,,,,
(주)코세스,089890,2014/12,,,,,,
(주)코세스,089890,2015/12,,,,,,
(주)코세스,089890,2016/12,,,,,,
(주)코세스,089890,2017/12,,,,,,
(주)코세스,089890,2018/12,,,,,,
(주)코세스,089890,2019/12,,,,,,
(주)코세스,089890,2020/12,,,,,,
(주)코세스,089890,2021/12,,,,,,
(주)코센,009730,2011/12,,,,,,
(주)코센,009730,2012/12,,,,,,
(주)코센,009730,2013/12,,,,,,
(주)코센,009730,2014/12,1.99,1.89,6.03,91.7,0.01,40.94
(주)코센,009730,2015/12,1.9,1.87,4.61,89.67,0.01,46.48
(주)코센,009730,2016/12,-16.27,-14.76,-36.38,100.98,0,27.04
(주)코센,009730,2017/12,7.57,7.4,16.35,89.89,0,45.94
(주)코센,009730,2018/12,-18.89,-18.32,-40.18,92.15,0.01,6.13
(주)코센,009730,2019/12,-97.42,-81.25,-447.99,90.68,0.09,-90.88
(주)코센,009730,2020/12,-65.07,-35.59,-208.76,97.54,0.08,45.83
(주)코센,009730,2021/12,-5.51,-5.59,-18.99,87.5,0,24.5
(주)코스나인,082660,2011/12,-33.27,-20.91,-49.2,108.14,0,575.33
(주)코스나인,082660,2012/12,0.51,0.86,2.73,89.52,0,625.61
(주)코스나인,082660,2013/12,2.03,4.5,17.99,91.65,0,676.06
(주)코스나인,082660,2014/12,1.72,3.23,12.32,92.36,0,879.58
(주)코스나인,082660,2015/12,0.36,0.51,0.22,93.21,0,947.2
(주)코스나인,082660,2016/12,-3.14,-3.33,-10.13,93.12,0,604.86
(주)코스나인,082660,2017/12,-16.05,-15.64,-45.34,100.11,0,211.42
(주)코스나인,082660,2018/12,-56.84,-37.94,-132.04,106,0,-28.28
(주)코스나인,082660,2019/12,,,,,,
(주)코스나인,082660,2020/12,-54.58,-16.43,-60.44,86.5,0.13,24.95
(주)코스나인,082660,2021/12,-126.19,-25.96,-73.57,89.72,0.04,0.29
(주)코스메카코리아,241710,2016/12,6.97,10.81,18.02,78.74,0.11,3826.56
(주)코스메카코리아,241710,2017/12,5.45,6.76,9.1,78.65,0.08,4149.76
(주)코스메카코리아,241710,2018/12,3.02,3.93,7.53,82.86,0.09,2240.35
(주)코스메카코리아,241710,2019/12,1.16,1.21,3.85,81.65,0.07,2291.67
(주)코스메카코리아,241710,2020/12,1.01,0.96,2.04,82.07,0.05,2329.94
(주)코스메카코리아,241710,2021/12,4.28,4.52,6.55,81.65,0.05,2563.85
(주)코스온,069110,2011/12,,,,,,
(주)코스온,069110,2012/12,,,,,,
(주)코스온,069110,2013/12,,,,,,
(주)코스온,069110,2014/12,,,,,,
(주)코스온,069110,2015/12,,,,,,
(주)코스온,069110,2016/12,8.17,6.67,11.43,74.62,1.82,574.6
(주)코스온,069110,2017/12,1.59,1.32,1.73,79.29,1.28,663.31
(주)코스온,069110,2018/12,-0.9,-0.55,-2.32,79.95,0.37,890.35
(주)코스온,069110,2019/12,-4.73,-2.24,-4.95,82,0.27,862.6
(주)코스온,069110,2020/12,-38.75,-16.25,-36.24,97.66,0.03,611.73
(주)코스온,069110,2021/12,-234.68,-44.87,-136.39,102.12,0.14,54.26
(주)코썬바이오,204990,2016/12,,,,,,
(주)코썬바이오,204990,2017/12,-28.66,-5.74,-6.44,50.53,0,622.42
(주)코썬바이오,204990,2018/12,-624.9,-61.59,-70.79,66.13,0,244.25
(주)코썬바이오,204990,2019/12,-1859.15,-125.28,-170.24,208.06,0,-68.3
(주)코아스,071950,2011/12,,,,,,
(주)코아스,071950,2012/12,0.44,0.33,0.81,69.72,0.24,273.25
(주)코아스,071950,2013/12,-9.16,-8,-20.17,74.1,0.27,184.75
(주)코아스,071950,2014/12,0.6,0.59,1.5,69.05,0.15,184.52
(주)코아스,071950,2015/12,-11.26,-11.41,-30.21,75.53,0.21,108.12
(주)코아스,071950,2016/12,-7.94,-9.27,-27.61,67.63,0.45,59.43
(주)코아스,071950,2017/12,-0.49,-0.71,-3.12,67.77,0.46,51.95
(주)코아스,071950,2018/12,-0.11,-0.16,-0.65,73.29,0.51,50.2
(주)코아스,071950,2019/12,1.88,2.72,8.97,71.65,0.75,62.27
(주)코아스,071950,2020/12,-1.77,-2.32,-6.81,73.85,1.03,54.19
(주)코아스,071950,2021/12,-4.75,-6.9,-25.16,79.02,0.39,21.46
(주)코아시아,045970,2011/12,0.76,0.76,1.01,0,0,1387.85
(주)코아시아,045970,2012/12,2.5,2.49,5.04,85.78,0.01,1418.28
(주)코아시아,045970,2013/12,-1.03,-1.16,-4.7,87.99,0.01,1359.83
(주)코아시아,045970,2014/12,-8.73,-8.69,-27.16,90.8,0.03,1049.31
(주)코아시아,045970,2015/12,0.31,0.29,-1.38,84.03,0.02,1310.27
(주)코아시아,045970,2016/12,-0.48,-0.56,-7.5,84.18,0.02,1103.92
(주)코아시아,045970,2017/12,0.48,0.62,3.86,83.09,0.01,1061.91
(주)코아시아,045970,2018/12,-4.76,-5.47,-17.54,85.96,0,889.19
(주)코아시아,045970,2019/12,2.8,3.76,5.82,86.39,0,1038.9
(주)코아시아,045970,2020/12,-1.84,-2.84,-6.09,91.71,0.01,946.7
(주)코아시아,045970,2021/12,-2.9,-3.05,-2.56,91.28,0.02,842.5
(주)코아시아옵틱스,196450,2014/12,,,,,,
(주)코아시아옵틱스,196450,2015/12,-18.2,-10.17,-13.56,95.47,0.18,693.8
(주)코아시아옵틱스,196450,2016/12,-125.92,-58.9,-91.38,122.5,0,211.71
(주)코아시아옵틱스,196450,2017/12,-132.17,-27.22,-42.35,67.17,0,169.53
(주)코아시아옵틱스,196450,2018/12,-105.85,-15.24,-22.45,105.52,0.28,122.86
(주)코아시아옵틱스,196450,2019/12,6.62,6.65,10.08,76.32,0.02,178.12
(주)코아시아옵틱스,196450,2020/12,-22.83,-17.12,-26.49,94.92,0,107.07
(주)코아시아옵틱스,196450,2021/12,-7.82,-7.05,-19.88,98.72,0,83.33
(주)코아에스앤아이,052350,2011/12,,,,,,
(주)코엔텍,029960,2011/12,18.78,8.69,10.1,70.7,0.01,154.01
(주)코엔텍,029960,2012/12,25.49,12.34,14.2,63.18,0.05,191.91
(주)코엔텍,029960,2013/12,23.2,10.17,11.62,66.96,0.01,228.42
(주)코엔텍,029960,2014/12,23.66,9.96,11.44,63.79,0.02,260.87
(주)코엔텍,029960,2015/12,19.73,7.1,8.91,65.5,0,289.28
(주)코엔텍,029960,2016/12,26.72,10.35,14.17,62.32,0,342.89
(주)코엔텍,029960,2017/12,26.22,9.83,13.6,60.94,0,402.62
(주)코엔텍,029960,2018/12,33.9,13.27,17.86,52.94,0,495.14
(주)코엔텍,029960,2019/12,,,,,,
(주)코엔텍,029960,2020/12,,,,,,
(주)코엔텍,029960,2021/12,,,,,,
(주)코오롱,002020,2011/12,14.99,3.7,11.94,73.13,1.17,1057.93
(주)코오롱,002020,2012/12,-0.11,-0.14,0.29,90.37,0.17,1005.73
(주)코오롱,002020,2013/12,-1.92,-2.22,-6.46,89.01,0.21,891.4
(주)코오롱,002020,2014/12,0.5,0.56,1.58,89.19,0.22,872.84
(주)코오롱,002020,2015/12,-1.98,-2.21,-10.58,90.54,0.16,769.18
(주)코오롱,002020,2016/12,0.72,0.86,3.49,88.42,0.14,813.81
(주)코오롱,002020,2017/12,2.49,3.12,14.24,89.57,0.21,1064.7
(주)코오롱,002020,2018/12,0.04,0.05,0.2,89.66,0.21,941.99
(주)코오롱,002020,2019/12,-0.5,-0.63,-4.07,89.41,0.19,762.89
(주)코오롱,002020,2020/12,3.12,4.16,21.7,87.78,0.08,882.85
(주)코오롱,002020,2021/12,2.9,4.09,17.18,87.75,0.11,1098.63
(주)코원플레이,056000,2011/12,-13.95,-12.49,-21.76,91.49,3.12,774.63
(주)코원플레이,056000,2012/12,-45.28,-19.21,-34.38,105.17,1.38,536.27
(주)코원플레이,056000,2013/12,-36.59,-15.47,-25.07,94.36,2.93,490.2
(주)코원플레이,056000,2014/12,-21.78,-10.03,-10.29,83.31,0.68,436.51
(주)코원플레이,056000,2015/12,-68.87,-19.77,-46.67,107.34,1.28,224.75
(주)코원플레이,056000,2016/12,,,,,,
(주)코원플레이,056000,2017/12,0.59,0.82,0.92,56.76,22.21,181.29
(주)코원플레이,056000,2018/12,-3.91,-4.52,-5.03,59.82,31.6,188.48
(주)코원플레이,056000,2019/12,-17,-15.48,-17.92,69.78,22.32,145.78
(주)코원플레이,056000,2020/12,1.69,0.79,1.3,57.93,5.84,186.91
(주)코원플레이,056000,2021/12,-81.39,-13.08,-21.58,59.51,31.6,131.02
(주)코윈테크,282880,2019/12,18.81,14.87,16.57,70.11,0,2277.74
(주)코윈테크,282880,2020/12,5.61,2.1,2.51,78.32,0,2206.12
(주)코윈테크,282880,2021/12,6.91,4.69,5.48,81.93,0,2251.27
(주)코이즈,121850,2012/12,14.42,13.03,21.19,63.37,0,879.97
(주)코이즈,121850,2013/12,-2.9,-1.33,-2.24,82.77,0,878.75
(주)코이즈,121850,2014/12,-1.68,-0.8,-1.56,81.99,0,867.73
(주)코이즈,121850,2015/12,-9.4,-4.23,-8.57,86.71,0,504.51
(주)코이즈,121850,2016/12,4.76,2.65,5.24,82.49,0,539.66
(주)코이즈,121850,2017/12,-35.96,-18.87,-36.26,109.96,0,365.52
(주)코이즈,121850,2018/12,-41.66,-17.32,-41.92,108.98,0,232.09
(주)코이즈,121850,2019/12,-2.8,-2.27,-5.89,88.96,0,162.24
(주)코이즈,121850,2020/12,-7.22,-6.54,-15.76,89.35,0,128.41
(주)코이즈,121850,2021/12,-82.54,-39.96,-132.72,114.08,0,-21.89
(주)코콤,015710,2011/12,4.14,3.64,5.29,73.03,0.81,701.25
(주)코콤,015710,2012/12,4.05,3.51,5.17,74.04,0.75,733.7
(주)코콤,015710,2013/12,3.19,2.84,4.62,75.97,0.55,762.33
(주)코콤,015710,2014/12,5.59,5.32,7.94,73.85,0.47,818.69
(주)코콤,015710,2015/12,6.54,6.71,8.86,71.95,0.56,948.6
(주)코콤,015710,2016/12,6.34,6.34,7.89,72.51,0.38,1007.66
(주)코콤,015710,2017/12,7.49,8.7,10.92,74.96,0.34,1101.68
(주)코콤,015710,2018/12,8.48,10.04,12.88,72.67,0.47,1224.95
(주)코콤,015710,2019/12,6.14,5.57,7.12,71.67,0.33,1279.67
(주)코콤,015710,2020/12,6.12,4.87,6.06,74.1,0.26,1332.06
(주)코콤,015710,2021/12,4.65,2.74,3.46,77.14,0.24,1355.16
(주)코텍,052330,2011/12,,,,,,
(주)코텍,052330,2012/12,,,,,,
(주)코텍,052330,2013/12,,,,,,
(주)코텍,052330,2014/12,,,,,,
(주)코텍,052330,2015/12,,,,,,
(주)코텍,052330,2016/12,,,,,,
(주)코텍,052330,2017/12,,,,,,
(주)코텍,052330,2018/12,,,,,,
(주)코텍,052330,2019/12,10.78,8.71,9.68,75.07,0,4095.29
(주)코텍,052330,2020/12,-4.58,-2.52,-2.76,82.4,0,3927.76
(주)코텍,052330,2021/12,-6.31,-3.83,-4.66,88.54,0,3784.4
(주)코퍼스코리아,322780,2019/12,,,,,,
(주)코퍼스코리아,322780,2020/12,9.79,4.21,5.56,0,0.14,1123.65
(주)코퍼스코리아,322780,2021/12,23.9,10.18,18.61,0,1.73,1346.33
(주)콘텐트리중앙,036420,2019/12,1.92,1.07,0.34,56.74,1.61,350.1
(주)콘텐트리중앙,036420,2020/12,-42.33,-11.68,-52.61,64.92,2.31,143.42
(주)콘텐트리중앙,036420,2021/12,-7.36,-2.68,-28.44,76.45,0.8,97.64
(주)콤텍시스템,031820,2011/12,1.79,2.89,7.19,91.54,0.01,210.94
(주)콤텍시스템,031820,2012/12,4.17,5.65,12.98,89.32,0.01,240.56
(주)콤텍시스템,031820,2013/12,1.2,1.83,4.15,90.32,0.05,245.39
(주)콤텍시스템,031820,2014/12,-1.82,-2.87,-6.4,91.1,0.04,215.56
(주)콤텍시스템,031820,2015/12,1.2,1.56,3.38,89.95,0.02,234.42
(주)콤텍시스템,031820,2016/12,2.42,3.39,7.41,89.29,0.02,253.92
(주)콤텍시스템,031820,2017/12,0.6,0.73,1.52,89.43,0.02,261.63
(주)콤텍시스템,031820,2018/12,,,,,,
(주)콤텍시스템,031820,2019/12,,,,,,
(주)콤텍시스템,031820,2020/12,-0.15,-0.19,-0.16,86.6,0.13,180.52
(주)콤텍시스템,031820,2021/12,1.22,1.74,2.03,83.79,0.11,131.59
(주)쿠첸,225650,2015/12,,,,,,
(주)쿠첸,225650,2016/12,,,,,,
(주)쿠첸,225650,2017/12,,,,,,
(주)쿠첸,225650,2018/12,,,,,,
(주)쿠콘,294570,2021/12,11.65,4.16,7.19,0,1.24,2471.41
(주)퀀타매트릭스,317690,2020/12,-867.72,-30.94,-33.82,72.07,0,683.34
(주)퀀타매트릭스,317690,2021/12,-3295.13,-28.91,-31.29,57.82,0,608.77
(주)큐라클,365270,2021/12,,,,,,
(주)큐로,015590,2011/12,-8.23,-7.86,-28.57,106.67,0,123.3
(주)큐로,015590,2012/12,2.41,2.52,10.4,87.72,0,155.36
(주)큐로,015590,2013/12,3.98,3.64,12.74,87.92,0.01,191.82
(주)큐로,015590,2014/12,0.1,0.1,0.35,93.87,0,184.6
(주)큐로,015590,2015/12,,,,,,
(주)큐로,015590,2016/12,,,,,,
(주)큐로,015590,2017/12,,,,,,
(주)큐로,015590,2018/12,,,,,,
(주)큐로,015590,2019/12,2.16,1.47,3.41,80.7,0,26.17
(주)큐로,015590,2020/12,,,,,,
(주)큐로,015590,2021/12,,,,,,
(주)큐로컴,040350,2011/12,-50.83,-8.3,-7.46,85.16,0.3,26.24
(주)큐로컴,040350,2012/12,-76.2,-10.79,-10.58,83.54,0.25,18.82
(주)큐로컴,040350,2013/12,-28.33,-10.53,-6.55,78.01,0.29,21.7
(주)큐로컴,040350,2014/12,-29.21,-10.11,-7.16,79.55,0.25,13.82
(주)큐로컴,040350,2015/12,118.48,34.67,44.18,77.77,0.25,81.74
(주)큐로컴,040350,2016/12,-121.8,-22.86,-27.66,83.58,0.49,43.2
(주)큐로컴,040350,2017/12,-214.11,-23.8,-26.97,81.76,0.63,44.17
(주)큐로컴,040350,2018/12,-208.56,-27.41,-34.81,80.13,0.47,18.86
(주)큐로컴,040350,2019/12,-164.07,-25.91,-33.25,67.17,1.7,-12.99
(주)큐로컴,040350,2020/12,-167.74,-18.35,-21.74,76.56,0.14,-10.62
(주)큐로컴,040350,2021/12,-190.57,-20.48,-28.89,68.57,0.13,-23.18
(주)큐로홀딩스,051780,2011/12,-21.26,-4.3,-12.6,73.98,0.35,209.47
(주)큐로홀딩스,051780,2012/12,-38.77,-8.29,-31.72,71.15,0.08,142.62
(주)큐로홀딩스,051780,2013/12,-21.99,-4.33,-18.9,66.4,0.99,120.73
(주)큐로홀딩스,051780,2014/12,-23.04,-3.95,-17.99,71.03,0.01,81.63
(주)큐로홀딩스,051780,2015/12,14.76,2.59,3.63,74.14,0.73,160.87
(주)큐로홀딩스,051780,2016/12,-117.26,-18.65,-25.24,150.92,6.16,95.12
(주)큐로홀딩스,051780,2017/12,-258.33,-54.28,-67.56,100.7,1.99,0.51
(주)큐로홀딩스,051780,2018/12,-48.73,-23.08,-37.52,79.41,0.26,-26.43
(주)큐로홀딩스,051780,2019/12,-35.43,-18.09,-34.12,73.52,0.09,-31.49
(주)큐로홀딩스,051780,2020/12,-33.87,-21.13,-34.14,72.1,0.49,-32.85
(주)큐로홀딩스,051780,2021/12,-3.9,-3.5,-0.07,69.28,0.5,-30.12
(주)큐리어스,045050,2011/12,,,,,,
(주)큐리언트,115180,2016/12,,,,,,
(주)큐리언트,115180,2017/12,,,,,,
(주)큐리언트,115180,2018/12,,,,,,
(주)큐리언트,115180,2019/12,,,,,,
(주)큐리언트,115180,2020/12,0,-51.09,-55.44,0,0,881.64
(주)큐리언트,115180,2021/12,-484.68,-41.1,-44.28,81.88,0.11,755.28
(주)큐브엔터테인먼트,182360,2013/12,,,,,,
(주)큐브엔터테인먼트,182360,2014/12,,,,,,
(주)큐브엔터테인먼트,182360,2015/12,-25.52,-20.67,-27.4,81.33,2.23,714.8
(주)큐브엔터테인먼트,182360,2016/12,-26.62,-21.1,-27.22,105.46,4.27,548.12
(주)큐브엔터테인먼트,182360,2017/12,-4.01,-4.49,-5.93,82.6,0.7,494.12
(주)큐브엔터테인먼트,182360,2018/12,3.2,4.32,6.78,83.15,2.15,529.38
(주)큐브엔터테인먼트,182360,2019/12,3.31,3.24,5.75,84.72,2.59,562.9
(주)큐브엔터테인먼트,182360,2020/12,-1.69,-1.37,-0.75,77.15,8.66,961.42
(주)큐브엔터테인먼트,182360,2021/12,-3.97,-4.78,-9.08,80.23,4.45,419.41
(주)큐에스아이,066310,2011/12,,,,,,
(주)큐에스아이,066310,2012/12,7.58,4.09,4.55,78.03,0.07,975.75
(주)큐에스아이,066310,2013/12,14.51,6.94,7.71,69.96,0.01,1065.77
(주)큐에스아이,066310,2014/12,13.15,5.77,6.42,66.44,0.01,1134.05
(주)큐에스아이,066310,2015/12,5.43,2.46,2.68,74.45,0.1,1164.75
(주)큐에스아이,066310,2016/12,6.44,2.55,2.7,74.2,0.17,1181.3
(주)큐에스아이,066310,2017/12,3.32,1.36,1.43,75,0.04,1189.16
(주)큐에스아이,066310,2018/12,-1.88,-0.65,-0.68,81.2,0.03,1171.23
(주)큐에스아이,066310,2019/12,4.87,1.96,2.08,75.69,0.03,1217.05
(주)큐에스아이,066310,2020/12,0.59,0.2,0.25,72.36,0,1220.42
(주)큐에스아이,066310,2021/12,5.31,2.01,2.43,72.9,0.07,1506.8
(주)크라운제과,264900,2017/12,,,,,,
(주)크라운제과,264900,2018/12,,,,,,
(주)크라운제과,264900,2019/12,,,,,,
(주)크라운제과,264900,2020/12,,,,,,
(주)크라운제과,264900,2021/12,,,,,,
(주)크라운해태홀딩스,005740,2011/12,2.05,2.08,13.03,61.91,2.05,2102.73
(주)크라운해태홀딩스,005740,2012/12,3.37,3.48,18.79,61.94,1.92,2350.2
(주)크라운해태홀딩스,005740,2013/12,1.79,1.83,9.37,60.77,2.58,2481.68
(주)크라운해태홀딩스,005740,2014/12,2.19,2.18,11,60.19,2.17,2780.26
(주)크라운해태홀딩스,005740,2015/12,3.59,3.91,17.24,59.66,2.28,3254.87
(주)크라운해태홀딩스,005740,2016/12,3.75,3.88,13,61.05,2.04,3725.56
(주)크라운해태홀딩스,005740,2017/12,17.5,14.09,58.11,63.19,2.59,3647.44
(주)크라운해태홀딩스,005740,2018/12,0.99,0.83,1.63,66.2,1.65,3673.97
(주)크라운해태홀딩스,005740,2019/12,-2.13,-1.78,-7.49,66.74,1.54,3343.3
(주)크라운해태홀딩스,005740,2020/12,4.37,3.46,8.4,65.06,1.4,3600.24
(주)크라운해태홀딩스,005740,2021/12,1.2,1.01,1.56,67.85,1,3616.51
(주)크래프톤,259960,2021/12,27.56,14.14,17.86,0,4.36,94006.8
(주)크레버스,096240,2011/12,10.42,13.74,17.79,0,2.4,2346.66
(주)크레버스,096240,2012/12,8.47,10.97,13.08,0,2.09,2224.54
(주)크레버스,096240,2013/12,7.3,8.38,12.89,0,2.01,2425.8
(주)크레버스,096240,2014/12,6.52,7.01,6.58,0,2.43,2111.6
(주)크레버스,096240,2015/12,0.75,0.83,-2.44,0,1.76,1927.41
(주)크레버스,096240,2016/12,-14.38,-14.52,-40,0,1.59,1923.04
(주)크레버스,096240,2017/12,4.63,4.63,6.57,0,1.51,1966.21
(주)크레버스,096240,2018/12,6.66,6.52,11.47,0,1.85,1961.4
(주)크레버스,096240,2019/12,6.4,6.23,12.06,0,1.78,1949.96
(주)크레버스,096240,2020/12,4.8,4.29,9.22,0,2.07,1996.27
(주)크레버스,096240,2021/12,8.8,8.43,19.41,0,1.66,2082.85
(주)크리스에프앤씨,110790,2018/12,12.8,13.67,20.69,34.12,2.87,1648.6
(주)크리스에프앤씨,110790,2019/12,9.57,9.04,11.77,33.81,4.41,1828.91
(주)크리스에프앤씨,110790,2020/12,13.21,13.07,16.91,33.02,3.09,2120.09
(주)크리스에프앤씨,110790,2021/12,18.12,18.42,24.99,27.59,3.59,2652.44
(주)크린앤사이언스,045520,2011/12,1.58,1.72,4.23,81.11,0.19,354.59
(주)크린앤사이언스,045520,2012/12,2.66,3.14,7.31,78.9,0,385.52
(주)크린앤사이언스,045520,2013/12,2.46,3.4,7.23,80.61,0,424.6
(주)크린앤사이언스,045520,2014/12,3.88,5.53,10.73,79.54,0,488.64
(주)크린앤사이언스,045520,2015/12,6.01,8.63,15.91,77.88,0,575.06
(주)크린앤사이언스,045520,2016/12,5.99,7.62,14.29,77.44,0,666.29
(주)크린앤사이언스,045520,2017/12,6.11,8.1,16.08,78.05,0,802.56
(주)크린앤사이언스,045520,2018/12,7.19,9.32,20.01,79.88,0,952.15
(주)크린앤사이언스,045520,2019/12,6.86,8.23,20.57,79.98,0,1109.76
(주)크린앤사이언스,045520,2020/12,8.89,10.41,28.02,77.49,0,1441.48
(주)크린앤사이언스,045520,2021/12,-5.96,-6.16,-16.79,88.37,0,1166.02
(주)클라우드에어,036170,2011/12,,,,,,
(주)클라우드에어,036170,2012/12,10.17,6.85,11.49,89.4,0.02,285.36
(주)클라우드에어,036170,2013/12,-0.3,-0.24,-0.4,88.26,0.07,313.76
(주)클라우드에어,036170,2014/12,0.39,0.3,0.51,94.63,0.05,311.7
(주)클라우드에어,036170,2015/12,-79.53,-18.99,-27.11,82.8,0.04,175.77
(주)클라우드에어,036170,2016/12,3.41,0.83,0.95,70.89,4.54,180.52
(주)클라우드에어,036170,2017/12,-5.16,-1.04,-1.29,70.88,4.81,177.02
(주)클라우드에어,036170,2018/12,-16.22,-2.26,-3.23,79.26,0.38,170.02
(주)클라우드에어,036170,2019/12,-102.11,-12.89,-16.79,78.72,0.17,135.49
(주)클라우드에어,036170,2020/12,-85.2,-11.15,-13.4,81.49,0.74,95.19
(주)클라우드에어,036170,2021/12,9.57,1.42,1.6,74.32,0.36,94.42
(주)클래시스,214150,2015/12,,,,,,
(주)클래시스,214150,2016/12,,,,,,
(주)클래시스,214150,2017/12,-14.71,-8.12,-14.61,30.69,3.76,480.29
(주)클래시스,214150,2018/12,31.3,21.41,34.51,26.82,2.84,723.63
(주)클래시스,214150,2019/12,41.16,35.28,48.06,21.23,2.89,1265.92
(주)클래시스,214150,2020/12,49.91,30.39,36.06,20.27,1.1,1812.51
