회사명,거래소코드,회계년도,[제조]   연구비,[제조]   경상개발비,[제조]매출액(영업수익)(*)
(주)포스코케미칼,003670,2016/12,0,5046568,1076455299
(주)포스코케미칼,003670,2017/12,0,5340143,1163917966
(주)포스코케미칼,003670,2018/12,0,6715224,1340983672
(주)포스코케미칼,003670,2019/12,0,10798464,1434507299
(주)포스코케미칼,003670,2020/12,0,14023233,1524145793
(주)포스코케미칼,003670,2021/12,0,18599412,1939523998
(주)포스코플랜텍,051310,2011/12,0,2125802,632849525
(주)포스코플랜텍,051310,2012/12,0,2476341,703235672
(주)포스코플랜텍,051310,2013/12,0,1748113,597561033
(주)포스코플랜텍,051310,2014/12,0,1817627,618580446
(주)포시에스,189690,2015/06,0,1771383,13062386
(주)포시에스,189690,2016/06,0,1732498,13635087
(주)포시에스,189690,2017/06,0,1652483,12224884
(주)포시에스,189690,2018/06,0,2021135,17065804
(주)포시에스,189690,2019/06,0,1739704,18911644
(주)포시에스,189690,2020/06,0,1977744,20145677
(주)포시에스,189690,2021/06,0,2200522,22960465
(주)포인트모바일,318020,2020/12,0,3979432,48134093
(주)포인트모바일,318020,2021/12,0,7075912,76830959
(주)포인트엔지니어링,176560,2017/12,0,294078,46872412
(주)포인트엔지니어링,256630,2017/12,,,
(주)포인트엔지니어링,256630,2018/12,,,
(주)포인트엔지니어링,176560,2018/12,0,576602,57274875
(주)포인트엔지니어링,256630,2019/12,0,1331062,43940444
(주)포인트엔지니어링,256630,2020/12,0,1287757,52896727
(주)포인트엔지니어링,256630,2021/12,0,1521692,42204280
(주)포커스에이치엔에스,331380,2019/12,,,
(주)포커스에이치엔에스,331380,2020/12,,,
(주)포커스에이치엔에스,331380,2021/12,0,2504027,48150107
(주)폭스소프트,354230,2020/12,0,234798,35686106
(주)폴라리스세원,234100,2017/12,0,529351,45390977
(주)폴라리스세원,234100,2018/12,0,509888,57189709
(주)폴라리스세원,234100,2019/12,0,509460,56871495
(주)폴라리스세원,234100,2020/12,0,392406,56751463
(주)폴라리스세원,234100,2021/12,0,376698,61577131
(주)폴라리스오피스,041020,2011/12,0,4769964,31126139
(주)폴라리스오피스,041020,2012/12,0,0,43574726
(주)폴라리스오피스,041020,2013/12,0,0,52412817
(주)폴라리스오피스,041020,2014/12,0,0,38612455
(주)폴라리스오피스,041020,2015/12,0,9712924,19623360
(주)폴라리스오피스,041020,2016/12,0,4248670,8723130
(주)폴라리스오피스,041020,2017/12,0,1144180,13315702
(주)폴라리스오피스,041020,2018/12,0,1047544,22540556
(주)폴라리스오피스,041020,2019/12,0,2092046,17623813
(주)폴라리스오피스,041020,2020/12,0,1928984,18813753
(주)폴라리스오피스,041020,2021/12,0,721870,18187660
(주)폴라리스우노,114630,2011/12,0,776942,54573795
(주)폴라리스우노,114630,2012/12,0,1319431,65303913
(주)폴라리스우노,114630,2013/12,0,1304907,62055073
(주)폴라리스우노,114630,2014/12,0,983388,49344321
(주)폴라리스우노,114630,2015/12,0,918751,38477852
(주)폴라리스우노,114630,2016/12,0,813977,38440367
(주)폴라리스우노,114630,2017/12,0,865322,37607785
(주)폴라리스우노,114630,2018/12,0,567320,44343301
(주)폴라리스우노,114630,2019/12,0,707400,42362699
(주)폴라리스우노,114630,2020/12,0,534083,49024753
(주)폴라리스우노,114630,2021/12,0,461135,66680373
(주)폴루스바이오팜,007630,2011/12,0,2680042,37086735
(주)폴루스바이오팜,007630,2012/12,0,1558477,53706288
(주)폴루스바이오팜,007630,2013/12,0,1151494,54749510
(주)폴루스바이오팜,007630,2014/12,0,1475620,58740703
(주)폴루스바이오팜,007630,2015/12,0,1739573,39159769
(주)폴루스바이오팜,007630,2016/12,0,515763,29861276
(주)폴루스바이오팜,007630,2017/12,0,636485,29622795
(주)폴루스바이오팜,007630,2018/12,0,317109,8299442
(주)폴루스바이오팜,007630,2019/12,0,0,9486236
(주)폴루스바이오팜,007630,2020/12,0,0,6516190
(주)폴리플러스,065610,2011/12,0,331898,17950628
(주)푸드나무,290720,2018/12,0,202186,52877188
(주)푸드나무,290720,2019/12,0,184642,64741471
(주)푸드나무,290720,2020/12,0,194219,114761600
(주)푸드나무,290720,2021/12,0,234797,166833291
(주)푸드웰,005670,2011/12,0,689018,63402151
(주)푸드웰,005670,2012/12,0,874582,70099201
(주)푸드웰,005670,2013/12,0,721282,64554354
(주)푸드웰,005670,2014/12,0,594947,59401161
(주)푸드웰,005670,2015/12,0,662799,61838405
(주)푸드웰,005670,2016/12,0,701594,69370614
(주)푸드웰,005670,2017/12,0,759429,72828019
(주)푸드웰,005670,2018/12,0,751132,64995172
(주)푸드웰,005670,2019/12,0,772290,74567890
(주)푸드웰,005670,2020/12,0,776569,66890187
(주)푸드웰,005670,2021/12,0,792135,66054795
(주)푸른기술,094940,2011/12,0,1390375,29364004
(주)푸른기술,094940,2012/12,0,1819620,27789212
(주)푸른기술,094940,2013/12,0,2471391,27139749
(주)푸른기술,094940,2014/12,0,2437789,15097627
(주)푸른기술,094940,2015/12,0,1605579,14452725
(주)푸른기술,094940,2016/12,0,1005683,19016678
(주)푸른기술,094940,2017/12,0,1466973,21527372
(주)푸른기술,094940,2018/12,0,2236295,24947320
(주)푸른기술,094940,2019/12,0,2287171,23075364
(주)푸른기술,094940,2020/12,0,1579010,23217760
(주)푸른기술,094940,2021/12,0,1658738,30529907
(주)풀무원,017810,2011/12,0,10907180,69643230
(주)풀무원,017810,2012/12,0,12278219,53390275
(주)풀무원,017810,2013/12,0,13673700,54311313
(주)풀무원,017810,2014/12,0,15202483,73999664
(주)풀무원,017810,2015/12,0,16836078,64501279
(주)풀무원,017810,2016/12,0,18594415,68772985
(주)풀무원,017810,2017/12,0,19144055,73164966
(주)풀무원,017810,2018/12,0,21049374,77181223
(주)풀무원,017810,2019/12,0,23459456,79033026
(주)풀무원,017810,2020/12,0,29427330,108571594
(주)풀무원,017810,2021/12,0,24039324,116503462
(주)풍강,093380,2011/08,0,0,76777081
(주)풍강,093380,2012/08,0,0,87583661
(주)풍강,093380,2013/08,0,28237,88253230
(주)풍강,093380,2014/08,0,87004,91559304
(주)풍강,093380,2015/08,0,203017,88558901
(주)풍강,093380,2016/08,0,183432,86128049
(주)풍강,093380,2017/08,0,229705,83101332
(주)풍강,093380,2018/08,0,302456,79003570
(주)풍강,093380,2019/08,0,304432,80281631
(주)풍강,093380,2020/08,0,305938,63713672
(주)풍강,093380,2021/08,0,322732,76751395
(주)풍산,103140,2011/12,0,0,2294060534
(주)풍산,103140,2012/12,0,0,2341407324
(주)풍산,103140,2013/12,0,0,2372687343
(주)풍산,103140,2014/12,0,0,2243350091
(주)풍산,103140,2015/12,0,5623000,2040816532
(주)풍산,103140,2016/12,0,13358000,2034463841
(주)풍산,103140,2017/12,0,9340000,2257262819
(주)풍산,103140,2018/12,0,13640000,2162546325
(주)풍산,103140,2019/12,0,11777000,1880761562
(주)풍산,103140,2020/12,0,12664000,1944436892
(주)풍산,103140,2021/12,0,10963000,2556005344
(주)풍산홀딩스,005810,2011/12,0,0,100010502
(주)풍산홀딩스,005810,2012/12,0,0,99978855
(주)풍산홀딩스,005810,2013/12,0,0,111570425
(주)풍산홀딩스,005810,2014/12,0,0,120372243
(주)풍산홀딩스,005810,2015/12,0,0,115420703
(주)풍산홀딩스,005810,2016/12,0,0,112149238
(주)풍산홀딩스,005810,2017/12,0,0,117828253
(주)풍산홀딩스,005810,2018/12,0,0,117460046
(주)풍산홀딩스,005810,2019/12,0,0,101849204
(주)풍산홀딩스,005810,2020/12,0,0,90501730
(주)풍산홀딩스,005810,2021/12,0,0,112134798
(주)퓨얼셀파워,139170,2013/12,0,262102,17033006
(주)퓨전,195440,2016/12,0,573011,28215569
(주)퓨전,195440,2017/12,0,1666166,24697704
(주)퓨전,195440,2018/12,0,521644,17369934
(주)퓨전,195440,2019/12,0,1016581,8860761
(주)퓨전,195440,2020/12,0,364661,2418167
(주)퓨쳐켐,220100,2016/12,0,384721,1625312
(주)퓨쳐켐,220100,2017/12,0,596865,2442796
(주)퓨쳐켐,220100,2018/12,0,478016,2697268
(주)퓨쳐켐,220100,2019/12,0,703765,4025364
(주)퓨쳐켐,220100,2020/12,0,1934910,5852395
(주)퓨쳐켐,220100,2021/12,0,4173931,7064181
(주)프럼파스트,035200,2011/12,0,0,28108904
(주)프럼파스트,035200,2012/12,0,0,31746014
(주)프럼파스트,035200,2013/12,0,0,34183463
(주)프럼파스트,035200,2014/12,0,192811,33961321
(주)프럼파스트,035200,2015/12,0,256294,33653913
(주)프럼파스트,035200,2016/12,0,281339,37219125
(주)프럼파스트,035200,2017/12,0,224269,41579682
(주)프럼파스트,035200,2018/12,0,232712,29757853
(주)프럼파스트,035200,2019/12,0,218561,28298862
(주)프럼파스트,035200,2020/12,0,248539,24310651
(주)프럼파스트,035200,2021/12,0,162516,28212501
(주)프렉코,082220,2014/12,0,600387,31497088
(주)프로스테믹스,203690,2014/12,,,
(주)프로스테믹스,203690,2015/12,0,57399,14596825
(주)프로스테믹스,203690,2016/12,0,464003,14283438
(주)프로스테믹스,203690,2017/12,0,391577,6021713
(주)프로스테믹스,203690,2018/12,0,423498,4638071
(주)프로스테믹스,203690,2019/12,0,370392,6827727
(주)프로스테믹스,203690,2020/12,0,322349,13671312
(주)프로스테믹스,203690,2021/12,0,1214896,31509434
(주)프로이천,321260,2019/12,,,
(주)프로이천,321260,2020/12,,,
(주)프로이천,321260,2021/12,0,666326,34034710
(주)프로텍,053610,2011/12,0,2289793,54490384
(주)프로텍,053610,2012/12,0,2892523,78045988
(주)프로텍,053610,2013/12,0,1735221,60161985
(주)프로텍,053610,2014/12,0,1319624,88006986
(주)프로텍,053610,2015/12,0,435257,70304257
(주)프로텍,053610,2016/12,0,0,89322692
(주)프로텍,053610,2017/12,0,0,145728441
(주)프로텍,053610,2018/12,0,0,150087378
(주)프로텍,053610,2019/12,0,136387,175007967
(주)프로텍,053610,2020/12,0,535261,72656625
(주)프로텍,053610,2021/12,0,422153,156772259
(주)프롬바이오,377220,2021/12,0,0,135103272
(주)프리엠스,053160,2011/12,0,477168,31382977
(주)프리엠스,053160,2012/12,0,569662,38108908
(주)프리엠스,053160,2013/12,0,598535,34810927
(주)프리엠스,053160,2014/12,0,705106,29631505
(주)프리엠스,053160,2015/12,0,506514,24297566
(주)프리엠스,053160,2016/12,0,588438,20167748
(주)프리엠스,053160,2017/12,0,610232,28478908
(주)프리엠스,053160,2018/12,0,723430,26980243
(주)프리엠스,053160,2019/12,0,826921,18306019
(주)프리엠스,053160,2020/12,0,721844,18174607
(주)프리엠스,053160,2021/12,0,773846,25068663
(주)프리젠,060910,2011/12,0,526943,7960907
(주)프리젠,060910,2012/12,0,70307,9116645
(주)프리젠,060910,2013/12,0,0,3609242
(주)프리젠,060910,2014/12,0,0,2309676
(주)프리젠,060910,2015/12,0,0,1997986
(주)플래스크,041590,2011/12,0,431343,55954544
(주)플래스크,041590,2012/12,0,188947,72601683
(주)플래스크,041590,2013/12,0,345471,54525327
(주)플래스크,041590,2014/12,0,246712,75065975
(주)플래스크,041590,2015/12,0,521706,44803152
(주)플래스크,041590,2016/12,0,652246,47634041
(주)플래스크,041590,2017/12,0,718470,35808360
(주)플래스크,041590,2018/12,0,716647,20512351
(주)플래스크,041590,2019/12,0,0,11993635
(주)플래스크,041590,2020/12,0,0,45333512
(주)플래스크,041590,2021/12,0,0,22748044
(주)플래티어,367000,2021/12,0,20,41893366
(주)플랜티넷,075130,2011/12,0,0,14072220
(주)플랜티넷,075130,2012/12,0,0,13575032
(주)플랜티넷,075130,2013/12,0,0,13321549
(주)플랜티넷,075130,2014/12,0,0,12893712
(주)플랜티넷,075130,2015/12,0,0,13102934
(주)플랜티넷,075130,2016/12,0,0,17365420
(주)플랜티넷,075130,2017/12,0,0,15963826
(주)플랜티넷,075130,2018/12,0,0,16134614
(주)플랜티넷,075130,2019/12,0,0,9784073
(주)플랜티넷,075130,2020/12,0,0,9029759
(주)플랜티넷,075130,2021/12,0,0,10475642
(주)플레이그램,009810,2011/12,0,0,14828834
(주)플레이그램,009810,2012/12,0,0,10053033
(주)플레이그램,009810,2013/12,0,0,9821388
(주)플레이그램,009810,2014/12,0,0,8911907
(주)플레이그램,009810,2015/12,0,0,26387163
(주)플레이그램,009810,2016/12,0,0,17300247
(주)플레이그램,009810,2017/12,0,0,28103183
(주)플레이그램,009810,2018/12,0,0,6528350
(주)플레이그램,009810,2019/12,0,0,8774910
(주)플레이그램,009810,2020/12,0,0,28363442
(주)플레이그램,009810,2021/12,0,0,40831807
(주)플레이디,237820,2020/12,0,0,29306229
(주)플레이디,237820,2021/12,0,0,34680498
(주)플레이위드,023770,2011/12,0,0,10445919
(주)플레이위드,023770,2012/12,0,0,10490453
(주)플레이위드,023770,2013/12,0,0,7872026
(주)플레이위드,023770,2014/12,0,0,7928977
(주)플레이위드,023770,2015/12,0,0,8669418
(주)플레이위드,023770,2016/12,0,0,11813009
(주)플레이위드,023770,2017/12,0,0,11924641
(주)플레이위드,023770,2018/12,0,0,11815231
(주)플레이위드,023770,2019/12,0,0,56031811
(주)플레이위드,023770,2020/12,0,0,42962786
(주)플레이위드,023770,2021/12,0,0,13264691
(주)플렉스컴,065270,2011/12,0,706055,175921305
(주)플렉스컴,065270,2012/12,0,1007992,341301995
(주)플렉스컴,065270,2013/12,0,443338,463672217
(주)플렉스컴,065270,2014/12,0,364340,140089392
(주)플리토,300080,2019/12,0,705103,1861889
(주)플리토,300080,2020/12,0,821977,7214500
(주)플리토,300080,2021/12,0,840578,8993318
(주)피델릭스,032580,2011/12,0,3038326,84353501
(주)피델릭스,032580,2012/12,0,2533473,93256004
(주)피델릭스,032580,2013/12,0,2500665,87521848
(주)피델릭스,032580,2014/12,0,2317590,78116195
(주)피델릭스,032580,2015/12,0,4545631,65582245
(주)피델릭스,032580,2016/12,0,5078065,56465192
(주)피델릭스,032580,2017/12,0,3473738,61153253
(주)피델릭스,032580,2018/12,0,3363900,75433665
(주)피델릭스,032580,2019/12,0,2877819,56029896
(주)피델릭스,032580,2020/12,0,2661987,58691305
(주)피델릭스,032580,2021/12,0,3677572,77636823
(주)피씨디렉트,051380,2011/12,0,0,177433336
(주)피씨디렉트,051380,2012/12,0,0,177390783
(주)피씨디렉트,051380,2013/12,0,0,150130821
(주)피씨디렉트,051380,2014/12,0,0,174058152
(주)피씨디렉트,051380,2015/12,0,0,197723189
(주)피씨디렉트,051380,2016/12,0,0,208137846
(주)피씨디렉트,051380,2017/12,0,0,227418001
(주)피씨디렉트,051380,2018/12,0,0,240055038
(주)피씨디렉트,051380,2019/12,0,0,278615750
(주)피씨디렉트,051380,2020/12,0,0,313462867
(주)피씨디렉트,051380,2021/12,0,0,364850959
(주)피앤텔,054340,2011/12,0,1582930,53849629
(주)피앤텔,054340,2012/12,0,2481914,35911793
(주)피앤텔,054340,2013/12,0,1559596,42394494
(주)피앤텔,054340,2014/12,0,918588,9761740
(주)피앤텔,054340,2015/12,0,0,8515001
(주)피앤텔,054340,2016/12,0,0,8299376
(주)피앤텔,054340,2017/12,0,0,5324632
(주)피앤텔,054340,2018/12,0,0,3943634
(주)피앤텔,054340,2019/12,0,0,2082389
(주)피에스엠씨,024850,2011/12,0,0,76942620
(주)피에스엠씨,024850,2012/12,0,0,69770341
(주)피에스엠씨,024850,2013/12,0,0,66187945
(주)피에스엠씨,024850,2014/12,0,0,55042947
(주)피에스엠씨,024850,2015/12,0,0,29217768
(주)피에스엠씨,024850,2016/12,0,0,17388456
(주)피에스엠씨,024850,2017/03,0,0,4468921
(주)피에스엠씨,024850,2018/03,0,0,22018339
(주)피에스엠씨,024850,2019/03,0,0,21079288
(주)피에스엠씨,024850,2020/03,0,0,25239715
(주)피에스엠씨,024850,2021/03,0,0,26914135
(주)피에이치씨,057880,2011/12,0,3594262,67972793
(주)피에이치씨,057880,2012/12,0,2871089,48465265
(주)피에이치씨,057880,2013/12,0,1671021,28958010
(주)피에이치씨,057880,2014/12,0,2223748,18715109
(주)피에이치씨,057880,2015/12,0,1010006,19762750
(주)피에이치씨,057880,2016/12,0,401927,18777867
(주)피에이치씨,057880,2017/12,0,406469,14270454
(주)피에이치씨,057880,2018/12,0,536424,6461844
(주)피에이치씨,057880,2019/12,0,141738,8178285
(주)피에이치씨,057880,2020/12,0,233141,22588526
(주)피에이치씨,057880,2021/12,0,636145,35707330
(주)피엔에이치테크,239890,2021/12,0,1458141,24058981
(주)피엔티,137400,2012/12,0,0,54670758
(주)피엔티,137400,2013/12,0,0,82704380
(주)피엔티,137400,2014/12,0,0,105650008
(주)피엔티,137400,2015/12,0,0,92554197
(주)피엔티,137400,2016/12,0,0,110496260
(주)피엔티,137400,2017/12,0,0,157081728
(주)피엔티,137400,2018/12,0,0,250564727
(주)피엔티,137400,2019/12,0,0,312614535
(주)피엔티,137400,2020/12,0,0,356334064
(주)피엔티,137400,2021/12,0,0,358856906
(주)피엔풍년,024940,2011/12,0,52793,58188337
(주)피엔풍년,024940,2012/12,0,0,61678898
(주)피엔풍년,024940,2013/12,0,0,74142561
(주)피엔풍년,024940,2014/12,0,8548,74554804
(주)피엔풍년,024940,2015/12,0,14208,74519449
(주)피엔풍년,024940,2016/12,0,19153,76146752
(주)피엔풍년,024940,2017/12,0,24569,67111333
(주)피엔풍년,024940,2018/12,0,53121,61842455
(주)피엔풍년,024940,2019/12,0,70993,54592806
(주)피엔풍년,024940,2020/12,0,85523,57690337
(주)피엔풍년,024940,2021/12,0,95751,58206684
(주)피엘에이,082390,2011/12,0,0,14452469
(주)피엘에이,082390,2012/12,0,0,9213911
(주)피엘에이,082390,2013/12,0,0,9533203
(주)피엘에이,082390,2014/12,0,0,3733294
(주)피엠디아카데미,144740,2013/12,0,14730,28915975
(주)피엠디아카데미,144740,2014/12,0,76330,30075687
(주)피엠디아카데미,144740,2015/12,0,8930,31043661
(주)피엠디아카데미,144740,2016/12,0,0,10449416
(주)피엠디아카데미,144740,2017/12,0,0,6526262
(주)피엠에스,179440,2014/12,0,8257,40572732
(주)피엠에스,179440,2015/12,0,6306,38082951
(주)피제이메탈,128660,2011/12,0,0,137151565
(주)피제이메탈,128660,2012/12,0,0,118294560
(주)피제이메탈,128660,2013/12,0,0,121829092
(주)피제이메탈,128660,2014/12,0,0,115799392
(주)피제이메탈,128660,2015/12,0,0,101900866
(주)피제이메탈,128660,2016/12,0,0,99365541
(주)피제이메탈,128660,2017/12,0,0,135007816
(주)피제이메탈,128660,2018/12,0,0,150060076
(주)피제이메탈,128660,2019/12,0,0,142138702
(주)피제이메탈,128660,2020/12,0,0,128144127
(주)피제이메탈,128660,2021/12,0,0,246172067
(주)피제이전자,006140,2011/12,0,0,102270366
