회사명,거래소코드,회계년도,[제조]자산(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),배당금_현금,[제조]      장기차입금(*)(IFRS),[제조]매출액증가율(IFRS)
대신정보통신(주),020180,2017/03,53377157,6142874,576434,0,6.69
대신정보통신(주),020180,2018/03,66764698,-3389174,384000,10000000,6.02
대신정보통신(주),020180,2019/03,61164955,623034,384000,10000000,22
대신정보통신(주),020180,2020/03,82488222,8117565,384289,0,-15.25
대신정보통신(주),020180,2021/03,70506587,8260932,384289,10000000,10.17
대아티아이(주),045390,2011/12,65138044,6088035,,0,-33.42
대아티아이(주),045390,2012/12,81167812,7981838,,0,-18.31
대아티아이(주),045390,2013/12,86955232,15549373,,0,14.4
대아티아이(주),045390,2014/12,83773016,3336668,,0,40.7
대아티아이(주),045390,2015/12,88603761,-3453230,,0,-11.96
대아티아이(주),045390,2016/12,102705932,18168042,,0,36.82
대아티아이(주),045390,2017/12,118829609,1492340,1423030,0,-7.47
대아티아이(주),045390,2018/12,117843713,9573978,1423030,0,20.39
대아티아이(주),045390,2019/12,137455747,23195981,1423030,0,10.79
대아티아이(주),045390,2020/12,157062913,29111715,1423030,0,17.72
대아티아이(주),045390,2021/12,176002204,17856176,,0,2.5
대양전기공업(주),108380,2011/12,124623276,4315652,,0,5.75
대양전기공업(주),108380,2012/12,141376405,18104466,,0,27.84
대양전기공업(주),108380,2013/12,145276671,15692907,,0,6.03
대양전기공업(주),108380,2014/12,164997062,17038799,,0,-4.98
대양전기공업(주),108380,2015/12,176418091,5359667,,0,11.37
대양전기공업(주),108380,2016/12,190226456,15836865,,0,15.19
대양전기공업(주),108380,2017/12,209307609,32659275,,0,-21.35
대양전기공업(주),108380,2018/12,219740099,-3570436,,0,-14.33
대양전기공업(주),108380,2019/12,225317440,1420197,1875015,0,49.99
대양전기공업(주),108380,2020/12,223739263,2954001,1857569,0,8.91
대양전기공업(주),108380,2021/12,241431726,26464522,932071,0,-29.11
대양제지공업(주),006580,2011/12,137346350,1112115,1095000,8093856,13.88
대양제지공업(주),006580,2012/12,144588007,21396184,1095000,18570445,-15.04
대양제지공업(주),006580,2013/12,149359514,7784241,665438,15323593,-2
대양제지공업(주),006580,2014/12,142447180,12524528,547550,11694150,-7.56
대양제지공업(주),006580,2015/12,138178829,2684052,,8380030,-2.43
대양제지공업(주),006580,2016/12,145579975,1098173,,5065910,13.64
대양제지공업(주),006580,2017/12,144476872,1636345,541300,2084940,37.53
대양제지공업(주),006580,2018/12,150819702,39740824,1099962,0,-1.04
대양제지공업(주),006580,2019/12,169916833,19311509,879969,10000000,-14.54
대양제지공업(주),006580,2020/12,166266136,22141550,250872,17500000,-24.14
대양제지공업(주),006580,2021/12,161468687,-6885600,113940,17500000,-93.02
대영포장(주),014160,2011/12,225413474,-3823052,,50732962,35.31
대영포장(주),014160,2012/12,198105801,22054755,,48125411,2.44
대영포장(주),014160,2013/12,204157019,13151267,,25505726,-4.52
대영포장(주),014160,2014/12,201109312,19177198,,15975000,10.26
대영포장(주),014160,2015/12,210805563,13041443,,7500000,-0.96
대영포장(주),014160,2016/12,209726030,7163830,,2083333,9.38
대영포장(주),014160,2017/12,207669261,1741608,,416667,16.83
대영포장(주),014160,2018/12,218730444,16293973,,14587500,-3.85
대영포장(주),014160,2019/12,212247463,28910960,,6587500,-9.99
대영포장(주),014160,2020/12,207957144,17017997,,1300000,-3.47
대영포장(주),014160,2021/12,246069404,10048392,,0,23.74
대우자동차판매(주),004550,2011/12,1387490498,44460200,,0,-98.96
대우전자부품(주),009320,2011/12,35343656,-2439571,,11521667,1.91
대우전자부품(주),009320,2012/12,37081938,1263286,,9362500,16.83
대우전자부품(주),009320,2013/12,41087010,-1636911,,4000000,2.29
대우전자부품(주),009320,2014/12,53575823,1846830,,4000000,35.88
대우전자부품(주),009320,2015/12,62069502,4644914,,6450000,64.69
대우전자부품(주),009320,2016/12,63506272,4964053,,4450000,8.79
대우전자부품(주),009320,2017/12,65634732,5079564,,3237500,11.81
대우전자부품(주),009320,2018/12,70820674,550754,,3011500,11.31
대우전자부품(주),009320,2019/12,77481781,2364901,,4186750,-14.69
대우전자부품(주),009320,2020/12,91992450,-75374,,6962250,42.15
대우전자부품(주),009320,2021/12,94393900,4167236,,6062500,30.59
대우조선해양(주),042660,2011/12,14421590004,-30954794,94523000,400241279,-4.21
대우조선해양(주),042660,2012/12,13572548895,-774698358,47262000,300347092,-1.36
대우조선해양(주),042660,2013/12,14735940374,-1268050527,56714066,883035418,10.86
대우조선해양(주),042660,2014/12,15533961383,-523369919,28357033,1326534584,4.41
대우조선해양(주),042660,2015/12,17074991605,-606311062,,1415351520,-1.04
대우조선해양(주),042660,2016/12,13483738472,-913993359,,652736677,-17.51
대우조선해양(주),042660,2017/12,11022743789,-1193655594,,696659500,-6.6
대우조선해양(주),042660,2018/12,11736775670,710072005,,994834512,-9.73
대우조선해양(주),042660,2019/12,11067648302,2536558667,,1025040437,-13.36
대우조선해양(주),042660,2020/12,10153130187,-465390613,,178485187,-15.34
대우조선해양(주),042660,2021/12,10440796983,476343187,,156847939,-36.3
대원강업(주),000430,2011/12,654293873,30314994,6704000,5280410,22.41
대원강업(주),000430,2012/12,685695799,32312662,6820000,14839370,2.42
대원강업(주),000430,2013/12,822731635,27881948,7440000,44698330,8.59
대원강업(주),000430,2014/12,769268147,20654370,7440000,25016300,-3
대원강업(주),000430,2015/12,758978407,47052738,7750000,32388500,-0.46
대원강업(주),000430,2016/12,831052514,16997138,7750000,32379890,7.91
대원강업(주),000430,2017/12,731607235,69845943,7130000,26187486,-7.64
대원강업(주),000430,2018/12,681295179,96965257,7130000,26479161,-7.93
대원강업(주),000430,2019/12,652128550,6816564,7130000,6395831,-3.74
대원강업(주),000430,2020/12,655107888,19825593,6200000,1374999,-11.79
대원강업(주),000430,2021/12,645824081,13411386,6200000,0,2.77
대원미디어(주),048910,2011/12,75413670,3676352,,0,-19.9
대원미디어(주),048910,2012/12,75394157,-793694,,0,-23.25
대원미디어(주),048910,2013/12,67011369,863446,,0,-30.83
대원미디어(주),048910,2014/12,63364419,-160296,,0,-6.98
대원미디어(주),048910,2015/12,55041321,-533373,,0,34.84
대원미디어(주),048910,2016/12,57523518,1132466,,0,53.33
대원미디어(주),048910,2017/12,62861502,-42421,,0,44.94
대원미디어(주),048910,2018/12,79700470,-2786283,1024371,0,72.12
대원미디어(주),048910,2019/12,86660273,-4319453,,0,26.87
대원미디어(주),048910,2020/12,89409814,5749041,,0,47.19
대원미디어(주),048910,2021/12,98132015,-3887061,,0,10.44
대원산업(주),005710,2011/12,209107506,15057029,1800000,0,50.46
대원산업(주),005710,2012/12,239475881,42270726,1080000,0,11.56
대원산업(주),005710,2013/12,258689189,65822612,1242000,0,-3.41
대원산업(주),005710,2014/12,297225142,28514801,2277000,0,8.38
대원산업(주),005710,2015/12,322775205,8008348,2277000,0,16.63
대원산업(주),005710,2016/12,361696320,51988489,1821600,0,-0.15
대원산업(주),005710,2017/12,367010224,59010937,2504700,0,7.53
대원산업(주),005710,2018/12,401821285,21676297,2504700,0,-11.3
대원산업(주),005710,2019/12,416161539,61935475,2504700,0,-6.68
대원산업(주),005710,2020/12,442808117,15949650,2504700,0,-4.25
대원산업(주),005710,2021/12,467010871,50123644,2504700,0,21.71
대원전선(주),006340,2011/12,212709194,31129406,,16272000,16.81
대원전선(주),006340,2012/12,215119702,-36245563,,3163200,-6.97
대원전선(주),006340,2013/12,203285939,21805998,,0,6.3
대원전선(주),006340,2014/12,190529703,-3821310,,3000000,-14.85
대원전선(주),006340,2015/12,185891405,12950392,,0,6.6
대원전선(주),006340,2016/12,197142947,4795504,,0,-4.77
대원전선(주),006340,2017/12,220738570,-10340019,,0,20.59
대원전선(주),006340,2018/12,187881371,-9462257,,2000000,-14.44
대원전선(주),006340,2019/12,188684263,2102713,,1000000,-6.56
대원전선(주),006340,2020/12,189738054,5233536,,2000000,-9.45
대원전선(주),006340,2021/12,221689139,-12049810,,0,29.35
대원제약(주),003220,2011/12,139669778,18036286,638000,0,-4.68
대원제약(주),003220,2012/12,146083370,14189288,702000,0,-2.84
대원제약(주),003220,2013/12,158910505,12518298,1157723,0,15.24
대원제약(주),003220,2014/12,179736715,17974788,2431094,0,15.43
대원제약(주),003220,2015/12,194779266,26796441,3403351,0,19.49
대원제약(주),003220,2016/12,213729170,22106282,4521152,0,11.95
대원제약(주),003220,2017/12,224159317,5122116,4656245,0,10.45
대원제약(주),003220,2018/12,272018490,40575423,4888620,9000000,7.68
대원제약(주),003220,2019/12,324068894,31960313,5034694,30000000,11.19
대원제약(주),003220,2020/12,332230448,26143350,3139905,28500000,-2.84
대원제약(주),003220,2021/12,399113228,22462757,4120088,22500000,10.68
대원화성(주),024890,2011/12,102432492,-157745,,6085000,6.5
대원화성(주),024890,2012/12,106152833,-1472211,,4999992,1.11
대원화성(주),024890,2013/12,101609533,-913248,,1288996,-6.46
대원화성(주),024890,2014/12,109845465,4837601,,802999,18.23
대원화성(주),024890,2015/12,116511195,8612742,,1137400,9.95
대원화성(주),024890,2016/12,123454638,6228121,,991870,-14.44
대원화성(주),024890,2017/12,111169870,4168241,,758610,-6.76
대원화성(주),024890,2018/12,117595636,3054252,,525350,-2.65
대원화성(주),024890,2019/12,125992696,4391686,411156,4142090,15.68
대원화성(주),024890,2020/12,125484466,-9122481,409226,1737730,-20.06
대원화성(주),024890,2021/12,130201789,-4320826,,5000000,4.64
대정화금(주),120240,2011/12,70646746,6053432,2317000,300000,25.46
대정화금(주),120240,2012/12,68188733,6351821,1585000,300000,-1.53
대정화금(주),120240,2013/12,89439265,6069119,1448257,0,4.24
대정화금(주),120240,2014/12,98651066,5924074,1448257,0,5.03
대정화금(주),120240,2015/12,100213685,11683489,1512182,200000,-4.44
대정화금(주),120240,2016/12,112213891,7432678,1512182,200000,5.28
대정화금(주),120240,2017/12,112265502,8881111,1674580,0,9.11
대정화금(주),120240,2018/12,128672395,8923089,2130117,510225,11.03
대정화금(주),120240,2019/12,151327494,10766523,2130117,11708600,7.82
대정화금(주),120240,2020/12,161004379,8986317,2135457,2478423,0.73
대정화금(주),120240,2021/12,162970779,9464957,2151957,0,10.9
대주산업(주),003310,2011/12,82615269,-3119153,,1096250,1.51
대주산업(주),003310,2012/12,82520707,-2049840,,2597140,0.5
대주산업(주),003310,2013/12,81359759,7224965,,854280,-0.4
대주산업(주),003310,2014/12,79896237,4913136,,2676420,-11.58
대주산업(주),003310,2015/12,79359485,1440000,884809,505560,8.67
대주산업(주),003310,2016/12,76965809,7340615,884809,2484700,0.82
대주산업(주),003310,2017/12,84580953,2952296,1061770,4201350,0.54
대주산업(주),003310,2018/12,89894065,-1797067,1061771,7153214,-1.71
대주산업(주),003310,2019/12,87371799,5765191,1061770,4346300,0.28
대주산업(주),003310,2020/12,90147639,4272770,1238732,5309640,1.04
대주산업(주),003310,2021/12,98934270,2309222,1061770,2516060,-0.93
대주전자재료(주),078600,2011/12,101243316,-2556867,,703293,69.93
대주전자재료(주),078600,2012/12,107561588,18595481,794000,9894700,-23.66
대주전자재료(주),078600,2013/12,111548923,9810245,,12471672,-30.95
대주전자재료(주),078600,2014/12,109480425,5368362,,17976701,-13.66
대주전자재료(주),078600,2015/12,129168200,-1353221,,22157422,-23.59
대주전자재료(주),078600,2016/12,134817127,4951006,,21071460,28.85
대주전자재료(주),078600,2017/12,127309389,-388187,,19283280,47.42
대주전자재료(주),078600,2018/12,165803123,4089398,18590,31083440,11.89
대주전자재료(주),078600,2019/12,177509298,-2808851,,34277764,8.25
대주전자재료(주),078600,2020/12,192026854,10869976,3718,38305575,33.36
대주전자재료(주),078600,2020/12,192026854,10869976,740707,38305575,33.36
대주전자재료(주),078600,2020/12,192026854,10869976,18590,38305575,33.36
대주전자재료(주),078600,2021/12,275720698,9646722,1488950,4100000,31.14
대창단조(주),015230,2011/12,121305662,26120987,2000000,5199500,28.45
대창단조(주),015230,2012/12,114000242,34966593,2000000,2142500,-17.45
대창단조(주),015230,2013/12,125423622,24718459,2000000,85500,-23.85
대창단조(주),015230,2014/12,141306199,9642751,4000000,0,-6.47
대창단조(주),015230,2015/12,147210462,15899280,2600000,0,-7.5
대창단조(주),015230,2016/12,162408100,-1877645,2600000,0,-6.87
대창단조(주),015230,2017/12,172816175,-458442,2000000,0,27.24
대창단조(주),015230,2018/12,176491640,-6520123,1992635,0,25.25
대창단조(주),015230,2019/12,175790915,39396310,2992781,0,-20.37
대창단조(주),015230,2020/12,179942946,370604,2331064,0,-11.02
대창단조(주),015230,2021/12,201583382,-21619349,3496596,0,46.61
대한광통신(주),010170,2011/12,189292271,11385984,,7000000,13.27
대한광통신(주),010170,2012/12,212142161,6958509,,2538935,52.47
대한광통신(주),010170,2013/12,183762058,3197104,,521942,4.6
대한광통신(주),010170,2014/12,158181682,-1874575,,0,-0.29
대한광통신(주),010170,2015/12,152741946,9660193,,0,1.65
대한광통신(주),010170,2016/12,127100284,9371205,,4000000,7.57
대한광통신(주),010170,2017/12,157015673,9996827,,10000000,16.81
대한광통신(주),010170,2018/12,317760137,-8555734,,39000000,6.08
대한광통신(주),010170,2019/12,289677208,-3446018,,26857143,-13.35
대한광통신(주),010170,2020/12,267577066,-12103256,,34000000,-10.67
대한광통신(주),010170,2021/12,232506474,-11212196,,36000000,7.79
대한그린파워(주),060900,2011/12,34778512,2320912,,0,3.15
대한그린파워(주),060900,2012/12,47279649,5289085,,0,-10.87
대한그린파워(주),060900,2013/12,59328430,-2522515,,0,-24.14
대한그린파워(주),060900,2014/12,23783651,-6280431,,0,-39.33
대한그린파워(주),060900,2015/12,19327637,-17819940,,0,27.02
대한그린파워(주),060900,2016/12,24281614,-6766437,,0,112.47
대한그린파워(주),060900,2017/12,29746851,-8647421,,0,-3.14
대한그린파워(주),060900,2018/12,25313758,-2019205,,0,-12.63
대한그린파워(주),060900,2019/12,38990864,-8178297,,0,-50.87
대한그린파워(주),060900,2020/12,62833508,-5048870,,0,-72.13
대한그린파워(주),060900,2021/12,83454624,3396997,,0,417.36
대한뉴팜(주),054670,2011/12,126622631,3417521,,3692321,-10.32
대한뉴팜(주),054670,2012/12,126789442,256818,,3216000,7.83
대한뉴팜(주),054670,2013/12,130972312,2992631,,1452000,18.1
대한뉴팜(주),054670,2014/12,130467536,10016126,,428560,26.87
대한뉴팜(주),054670,2015/12,132631818,7804579,,2742000,25.42
대한뉴팜(주),054670,2016/12,130721003,8751074,701764,8076157,21.25
대한뉴팜(주),054670,2017/12,121815766,-2424219,,12756552,19.57
대한뉴팜(주),054670,2018/12,108736649,20473469,,6327472,-8.63
대한뉴팜(주),054670,2019/12,127905958,22892528,,8436250,12.19
대한뉴팜(주),054670,2020/12,133077121,13546461,,9077650,11.5
대한뉴팜(주),054670,2021/12,157643244,16583164,1122823,15630600,11.42
대한방직(주),001070,2011/12,281588815,-6558691,,1644260,-0.95
대한방직(주),001070,2012/12,259775593,8199553,,1616209,-9.31
대한방직(주),001070,2013/12,271948173,-24058182,,16618726,4.03
대한방직(주),001070,2014/12,373958935,18934773,,1721708,-13.04
대한방직(주),001070,2015/12,381208265,-10202350,,637221,-0.17
대한방직(주),001070,2016/12,385930956,-8630808,,560122,1.08
대한방직(주),001070,2017/12,363313651,4489699,,499847,-14.26
대한방직(주),001070,2018/12,267115765,-17059068,1538400,480622,1.32
대한방직(주),001070,2019/12,192309738,-19625603,,461397,-26.71
대한방직(주),001070,2020/12,211647890,5610980,,442172,12.01
대한방직(주),001070,2021/12,229703997,-8700782,,422948,14.3
대한약품공업(주),023910,2011/12,90688007,5631665,246000,822470,17.3
대한약품공업(주),023910,2012/12,101062423,11699749,360000,295350,13.31
대한약품공업(주),023910,2013/12,118691574,12686353,720000,10059070,10.6
대한약품공업(주),023910,2014/12,131613230,9483451,900000,12000000,4.59
대한약품공업(주),023910,2015/12,138825443,19054191,1080000,10000000,11.25
대한약품공업(주),023910,2016/12,160306264,27924477,1320000,6800000,12.2
대한약품공업(주),023910,2017/12,184403448,20454551,1800000,12400000,3.59
대한약품공업(주),023910,2018/12,234754644,44943541,1675590,24000000,9.89
대한약품공업(주),023910,2019/12,246851673,35263603,2151180,24800000,6.33
대한약품공업(주),023910,2020/12,253089722,33627433,2151180,20800000,-1.59
대한약품공업(주),023910,2021/12,272542222,40617477,2151180,14000000,3.24
대한유화(주),006650,2011/12,1246128334,25702821,9264000,20000000,10.72
대한유화(주),006650,2012/12,1251520750,9271926,,30000000,2.92
대한유화(주),006650,2013/12,1299053468,73806558,6176100,50000000,-5.66
