회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]광고선전비 대 매출액비율(IFRS),[제조]유보율(IFRS)
(주)광무,029480,2018/12,-23.54,-17.74,-41.94,82.67,0,-39.74
(주)광무,029480,2019/12,-24.86,-15.09,-39.35,82.69,0,267.89
(주)광무,029480,2020/12,-76.55,-40.63,-82.5,88.9,0,206.15
(주)광무,029480,2021/12,-4.84,-1.29,-2.35,81.63,0,345.78
(주)광주신세계,037710,2011/12,23.81,14.77,18.32,36.75,1.51,3777.68
(주)광주신세계,037710,2012/12,25.15,13.25,16.01,36.01,1.62,4420.2
(주)광주신세계,037710,2013/12,23.51,8.94,12.61,35.34,1.64,5008.64
(주)광주신세계,037710,2014/12,20.62,6.45,9.85,34.89,1.6,5507.81
(주)광주신세계,037710,2015/12,22.35,7,9.77,33.09,1.55,6042.26
(주)광주신세계,037710,2016/12,21.65,6.93,8.88,32.8,1.45,6578.63
(주)광주신세계,037710,2017/12,22.82,7.3,8.59,32.73,1.01,7142.05
(주)광주신세계,037710,2018/12,33.35,6.67,7.52,13.11,1.35,7658.21
(주)광주신세계,037710,2019/12,30.78,6.58,7.44,11.99,1.04,8184.16
(주)광주신세계,037710,2020/12,29.26,5.62,6.35,10.82,1.01,8647.64
(주)광주신세계,037710,2021/12,30.82,6.4,7.26,8.98,0.95,9241.86
(주)구스앤홈,329050,2019/12,,,,,,
(주)구스앤홈,329050,2020/12,,,,,,
(주)구영테크,053270,2011/12,1.58,1.08,3.61,81.41,0,358.78
(주)구영테크,053270,2012/12,1.91,1.22,4.37,81.67,0.04,379.61
(주)구영테크,053270,2013/12,1.49,1.1,3.79,82.74,0.01,400.64
(주)구영테크,053270,2014/12,1.71,1.33,3.64,82.88,0.08,335.92
(주)구영테크,053270,2015/12,3.67,3.13,7.41,83.54,0,367.79
(주)구영테크,053270,2016/12,5.2,3.7,8.66,81.51,0,395.61
(주)구영테크,053270,2017/12,1.67,1,2.65,83.09,0,405.86
(주)구영테크,053270,2018/12,4.78,2.74,7.45,85.04,0.06,360.89
(주)구영테크,053270,2019/12,1.67,1.08,2.67,85.66,0,367.01
(주)구영테크,053270,2020/12,1.06,0.62,1.54,84.86,0,367.47
(주)구영테크,053270,2021/12,2.81,1.89,4.73,84.46,0.02,391.8
(주)국동,005320,2011/12,-12.92,-26.04,-138.74,86.31,0,34.41
(주)국동,005320,2012/12,0.29,0.67,9.6,82.8,0,38.44
(주)국동,005320,2013/12,2.48,6.25,54.43,82.18,0,166.69
(주)국동,005320,2014/12,3.98,10.03,46.27,81.07,0,516.58
(주)국동,005320,2015/12,5.2,8.9,28.98,80.69,0,859.79
(주)국동,005320,2016/12,3.44,5.75,14.02,80.34,0,1259.85
(주)국동,005320,2017/12,-5.07,-8.18,-16.75,85.82,0,495.11
(주)국동,005320,2018/12,0.99,1.73,3.36,84.25,0,509.93
(주)국동,005320,2019/12,-6.02,-7.87,-14.55,85.44,0,294.91
(주)국동,005320,2020/12,-0.53,-0.78,-1.49,64.77,0,234.62
(주)국동,005320,2021/12,-1.72,-1.6,-2.67,88.67,0,201.28
(주)국보,001140,2011/12,-0.15,-0.18,-0.52,93.32,0,565.72
(주)국보,001140,2012/12,-1.75,-2,-5.85,92.96,0,522.53
(주)국보,001140,2013/12,-3.46,-3.99,-12.7,92.89,0,445.1
(주)국보,001140,2014/12,-7.38,-7.27,-27.26,94.5,0,314.78
(주)국보,001140,2015/12,-4.32,-4.39,-19.32,94.28,0,239.41
(주)국보,001140,2016/12,-6.47,-6.39,-33.21,93.14,0,158.35
(주)국보,001140,2017/12,-3.7,-3.75,-18.89,93.52,0,90.68
(주)국보,001140,2018/12,-6.03,-7,-29.24,95.78,0,37.65
(주)국보,001140,2019/12,-16.9,-19.12,-82.58,96.92,0,2.47
(주)국보,001140,2020/12,-18.92,-15.32,-46.37,96.58,0.02,26.39
(주)국보,001140,2021/12,-28.65,-19.77,-46.78,99.76,0.06,4.7
(주)국보디자인,066620,2011/12,5.36,8.6,14.51,84.8,0.01,1218.53
(주)국보디자인,066620,2012/12,7.29,10.03,16.17,84.02,0,1454.22
(주)국보디자인,066620,2013/12,6.15,8.77,15.29,87.06,0.01,1631.89
(주)국보디자인,066620,2014/12,4.99,6.38,11.67,86.2,0.01,1778.72
(주)국보디자인,066620,2015/12,4.41,5.46,9.52,88.23,0,1912.46
(주)국보디자인,066620,2016/12,6.21,8.51,15.29,86.52,0,2142.17
(주)국보디자인,066620,2017/12,5.39,9.15,16.2,83.51,0,2518.12
(주)국보디자인,066620,2018/12,6.1,8.81,14.24,85.53,0,2826.79
(주)국보디자인,066620,2019/12,4.01,5.29,8.82,89.06,0,3069.97
(주)국보디자인,066620,2020/12,6.5,7.39,12.47,85.25,0,4225.88
(주)국보디자인,066620,2021/12,5.79,5.97,9.47,86.06,0,5728.83
(주)국순당,043650,2011/12,4.54,2.9,3.25,57.17,6.75,2019.35
(주)국순당,043650,2012/12,4.45,2.58,2.84,55.24,2.67,2056.9
(주)국순당,043650,2013/12,2.44,1.15,1.26,57.82,4.63,2053.18
(주)국순당,043650,2014/12,2.24,0.98,1.07,60.8,1.86,2062.61
(주)국순당,043650,2015/12,-6.48,-2.37,-2.6,64.89,2.04,2006.46
(주)국순당,043650,2016/12,-3.23,-1.1,-1.2,59.92,3.43,1973.55
(주)국순당,043650,2017/12,16.39,4.82,5.25,61.47,1.78,2069.34
(주)국순당,043650,2018/12,28.8,7.06,7.68,61.02,1.47,2200.93
(주)국순당,043650,2019/12,1.19,0.27,0.29,64.18,1.78,2160.13
(주)국순당,043650,2020/12,30.62,7.07,7.57,55.18,0.52,2350.5
(주)국순당,043650,2021/12,27.35,7.18,7.77,52.68,1.26,2505.56
(주)국영지앤엠,006050,2011/12,-4.12,-3.25,-5.18,100.74,0.02,228.58
(주)국영지앤엠,006050,2012/12,11.04,7.97,12.28,98.87,0.02,217.98
(주)국영지앤엠,006050,2013/12,1.71,1.55,2.07,95.05,0,220.6
(주)국영지앤엠,006050,2014/12,0.77,0.65,0.85,94.16,0.02,220.71
(주)국영지앤엠,006050,2015/12,-1.33,-0.87,-1.11,98.77,0,202.39
(주)국영지앤엠,006050,2016/12,0.75,0.6,0.77,96.38,0.01,200.03
(주)국영지앤엠,006050,2017/12,2.28,2.17,2.78,94.97,0,206.14
(주)국영지앤엠,006050,2018/12,-0.63,-0.56,-0.68,98.3,0,201.19
(주)국영지앤엠,006050,2019/12,1.49,1.69,2.08,95.49,0,207.37
(주)국영지앤엠,006050,2020/12,-2.03,-1.88,-2.51,99.65,0,196.98
(주)국영지앤엠,006050,2021/12,-8.83,-7.13,-10,107.98,0,169.12
(주)국전약품,307750,2018/12,,,,,,
(주)국전약품,307750,2019/12,,,,,,
(주)국전약품,307750,2020/12,-4.11,-5.74,-10.29,81.99,0,736.32
(주)국전약품,307750,2021/12,4.73,4.9,7,78.98,0,1594.58
(주)그래디언트,035080,2011/12,-51.64,-1.1,-1.4,0,2.13,1222.71
(주)그래디언트,035080,2012/12,141.64,3.15,4.23,0,0,1348.39
(주)그래디언트,035080,2013/12,-121.73,-2.02,-2.37,0,0.57,1312.2
(주)그래디언트,035080,2014/12,8.07,0.13,0.15,0,0,1334.54
(주)그래디언트,035080,2015/12,101.88,2.81,3.08,0,0,1363.32
(주)그래디언트,035080,2016/12,-245.8,-9.22,-9.89,0,0,1215.53
(주)그래디언트,035080,2017/12,-438.55,-14.63,-15.25,0,0,1017.5
(주)그래디언트,035080,2018/12,35.99,1.29,1.35,0,0,1019.42
(주)그래디언트,035080,2019/12,47.31,1.22,1.28,0,0,1021.95
(주)그래디언트,035080,2020/12,0.48,0.18,0.25,51.42,3.12,756.7
(주)그래디언트,035080,2021/12,-114.82,-3.01,-5.21,0,64.18,722.16
(주)그리티,204020,2018/12,5.14,8.08,9.37,39.68,2.82,1256.99
(주)그리티,204020,2019/12,2.17,3.03,3.53,44.99,4.06,613.12
(주)그리티,204020,2020/12,1.28,1.82,2.08,47.18,3.26,622.04
(주)그리티,204020,2021/12,-10.06,-13.39,-15.2,50.21,5.11,517.15
(주)그린플러스,186230,2019/12,6.17,4.63,8.09,81.09,0,1424.62
(주)그린플러스,186230,2020/12,-3.47,-2.98,-5.5,82.59,0,624.29
(주)그린플러스,186230,2021/12,-5.31,-5.05,-8.62,85.92,0,941.52
(주)극동자동화,272420,2017/12,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,5.66,5.38,9.19,67.78,0.11,656.11
(주)글로벌스탠다드테크놀로지,083450,2012/12,8.61,10.94,18.09,66.82,0.07,730.56
(주)글로벌스탠다드테크놀로지,083450,2013/12,6.43,9.57,13.99,71.48,0.08,813.62
(주)글로벌스탠다드테크놀로지,083450,2014/12,7.15,10.22,14.51,72.4,0.1,910.7
(주)글로벌스탠다드테크놀로지,083450,2015/12,4.88,6.3,8.21,68.45,0.07,991.42
(주)글로벌스탠다드테크놀로지,083450,2016/12,4.59,5.4,7.31,66.91,0.11,1064.14
(주)글로벌스탠다드테크놀로지,083450,2017/12,8.49,15.69,21.82,69.12,0.04,1359.13
(주)글로벌스탠다드테크놀로지,083450,2018/12,6.7,8.78,11.07,69.11,0.05,1514.27
(주)글로벌스탠다드테크놀로지,083450,2019/12,11.29,16.33,20.89,62.29,0.06,1895.53
(주)글로벌스탠다드테크놀로지,083450,2020/12,7.36,9.38,12.02,65.16,0.03,2089.61
(주)글로벌스탠다드테크놀로지,083450,2021/12,11.06,21.59,28.27,64.99,0,2753.55
(주)금비,008870,2011/09,0.91,0.72,1.07,76.38,0.51,1489.72
(주)금비,008870,2012/09,0.16,0.1,0.18,78.89,0.39,1480.11
(주)금비,008870,2013/09,0.37,0.23,0.4,80.27,0.45,1473.6
(주)금비,008870,2014/09,-1.32,-0.79,-1.42,83.29,0.57,1433.41
(주)금비,008870,2015/09,3.01,2.01,3.77,75.63,0.28,1464.33
(주)금비,008870,2016/09,6.01,4.05,7.74,77.07,0.28,1560.06
(주)금비,008870,2017/09,1.81,0.96,1.81,73.48,0.4,1573.12
(주)금비,008870,2018/09,4.58,2.79,5.06,74.2,0.53,1625.09
(주)금비,008870,2019/09,2.99,1.82,3.26,75.31,0.65,1646.43
(주)금비,008870,2020/09,-2.23,-1.15,-2.13,77.87,0.44,1593.86
(주)금비,008870,2021/09,3.88,2,3.83,75.86,0.35,1645.12
(주)금빛,045890,2011/12,-55.61,-22.27,-54.28,99.06,0.5,327.37
(주)금빛,045890,2012/12,4.11,2.97,6.67,72.43,0.33,351.77
(주)금빛,045890,2013/12,0.08,0.06,0.12,73.64,0,349.7
(주)금빛,045890,2014/12,-2.61,-1.87,-4.35,71.23,0,334.11
(주)금빛,045890,2015/12,4.27,3.1,7.22,74.81,0,367.1
(주)금빛,045890,2016/12,3.93,2.37,5.16,73.93,0,388.67
(주)금빛,045890,2017/12,-2.94,-1.72,-3.81,78.54,0,344.85
(주)금빛,045890,2018/12,-14.38,-6.46,-14.34,94.7,0,373.24
(주)금빛,045890,2019/12,-70.4,-36.8,-91.61,86.28,0,121.71
(주)금빛,045890,2020/12,-37.76,-12.86,-32.36,88.74,0,73.5
(주)금양,001570,2011/12,2.41,2.13,5.73,86.37,0,136.52
(주)금양,001570,2012/12,2.92,2.52,7.16,86.58,0,147.89
(주)금양,001570,2013/12,1.15,1.13,3.35,89.86,0,148.71
(주)금양,001570,2014/12,2.07,1.99,6.23,88.55,0,154.09
(주)금양,001570,2015/12,1.53,1.55,5.02,87.49,0,155.22
(주)금양,001570,2016/12,-14.75,-14.29,-68.9,87.24,0,30.89
(주)금양,001570,2017/12,0.24,0.21,1.37,88.18,0,62.81
(주)금양,001570,2018/12,10.63,9.99,40.07,86.52,0,141.78
(주)금양,001570,2019/12,-9.38,-7.79,-30.29,85.68,0,72.42
(주)금양,001570,2020/12,-3.39,-2.47,-10.07,85.36,0,117.23
(주)금양,001570,2021/12,0.12,0.11,0.39,86.84,0,148.25
(주)금오하이텍,165270,2013/12,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,
(주)금호에이치티,214330,2015/12,9.22,15.84,23.27,83.49,0.03,1581.87
(주)금호에이치티,214330,2016/12,6.79,9.87,14.74,87.64,0.01,1798.91
(주)금호에이치티,214330,2017/12,3.28,3.64,5.71,88.89,0.01,1898.17
(주)금호에이치티,214330,2018/12,3.75,3.77,6.21,91.98,0.01,1555.8
(주)금호에이치티,214330,2019/12,0.81,0.66,1.15,94.62,0.02,1431.39
(주)금호에이치티,214330,2020/12,-5.86,-3.28,-5.21,97.92,0.03,284.73
(주)금호에이치티,214330,2021/12,-14.87,-7.79,-10.49,93.52,0.01,264.7
(주)금화피에스시,036190,2011/12,18.35,17.19,21.47,75.32,0.02,2487.71
(주)금화피에스시,036190,2012/12,17.08,18.52,21.92,76,0,3019.71
(주)금화피에스시,036190,2013/12,13.52,17.6,20.62,79.3,0.01,3673.36
(주)금화피에스시,036190,2014/12,12.36,14.66,17.19,82.22,0.01,4129.26
(주)금화피에스시,036190,2015/12,11.02,13.5,16.13,82.92,0,4641.89
(주)금화피에스시,036190,2016/12,10.94,11.84,14.59,82.31,0,5233.01
(주)금화피에스시,036190,2017/12,11.86,10.03,12.34,77.43,0,5776.8
(주)금화피에스시,036190,2018/12,18.89,16.65,19.69,76.72,0,6945.55
(주)금화피에스시,036190,2019/12,14.11,10.16,11.52,79.03,0,7491.42
(주)금화피에스시,036190,2020/12,10.52,8.36,9.32,84.08,0.01,7880.88
(주)금화피에스시,036190,2021/12,10.83,8.29,9.11,85.35,0.01,8402.24
(주)기가레인,049080,2013/12,11.77,9.01,17.69,79.97,0.07,684.26
(주)기가레인,049080,2014/12,9.5,7.08,12.98,80.95,0.13,770.73
(주)기가레인,049080,2015/12,-22.91,-9.96,-19.69,118.69,0.25,639.5
(주)기가레인,049080,2016/12,-15.33,-7.17,-17.62,102.99,0.11,544.62
(주)기가레인,049080,2017/12,-0.45,-0.24,-0.55,83.62,0.1,266.35
(주)기가레인,049080,2018/12,-20.7,-13.33,-30.44,84.88,0.1,171.35
(주)기가레인,049080,2019/12,-69.83,-30.32,-93.37,120.24,0.18,6.73
(주)기가레인,049080,2020/12,-66.38,-23.25,-63.9,104.26,0.1,41.01
(주)기가레인,049080,2021/12,6.17,4.38,7.48,79.86,0.02,59.04
(주)기산텔레콤,035460,2011/12,-24.34,-13.79,-24.14,88.08,0.02,370.78
(주)기산텔레콤,035460,2012/12,2.91,2.7,4.32,76.27,0,390.86
(주)기산텔레콤,035460,2013/12,4.24,3.95,5.85,78.58,0,421.12
(주)기산텔레콤,035460,2014/12,1.58,1.18,1.81,77.25,0.08,425.89
(주)기산텔레콤,035460,2015/12,1.24,1.04,1.5,81.65,0.11,444.15
(주)기산텔레콤,035460,2016/12,-7.03,-3.43,-4.55,78.65,0.1,419.29
(주)기산텔레콤,035460,2017/12,-7.05,-4.55,-5.72,79.34,0.06,392.1
(주)기산텔레콤,035460,2018/12,-23.29,-14.7,-17.91,84.57,0,307.14
(주)기산텔레콤,035460,2019/12,7.22,5.94,7.27,74.69,0,336.42
(주)기산텔레콤,035460,2020/12,-5.63,-3.64,-4.92,83,0,315.97
(주)기산텔레콤,035460,2021/12,-13.98,-6.38,-8.84,85.68,0,283.06
(주)까뮤이앤씨,013700,2011/12,-128.62,-38.42,-110.63,120.22,0,104.12
(주)까뮤이앤씨,013700,2012/12,-5.1,-2.05,-10.69,92.88,0.01,80.56
(주)까뮤이앤씨,013700,2013/12,-14.41,-6.49,-32.35,95.78,0,49.34
(주)까뮤이앤씨,013700,2014/12,1.85,1.54,6.58,93.38,0,58.12
(주)까뮤이앤씨,013700,2015/12,3.9,3.99,12.69,91.81,0,102.81
(주)까뮤이앤씨,013700,2016/12,2.33,2.39,6.72,92,0.01,130.97
(주)까뮤이앤씨,013700,2017/12,4.9,5.96,15.31,89.05,0.01,166.38
(주)까뮤이앤씨,013700,2018/12,1.5,1.23,2.93,89.86,0.01,168.4
(주)까뮤이앤씨,013700,2019/12,4.76,8.68,20.68,90.03,0,218.76
(주)까뮤이앤씨,013700,2020/12,5.69,5.49,11.98,91.94,0,271.17
(주)까뮤이앤씨,013700,2021/12,-1.84,-1.67,-3.32,94.13,0.01,342.25
(주)까스텔바작,308100,2019/12,8.75,8.47,10.09,38.49,4.87,2243.98
(주)까스텔바작,308100,2020/12,3.95,2.81,3.37,39.11,3.12,2324.42
(주)까스텔바작,308100,2021/12,-6.88,-4.24,-6.02,49.24,5.6,2180.59
(주)나노,187790,2014/12,,,,,,
(주)나노,187790,2015/12,-69.26,-14.2,-32.36,117.93,0.04,1300.75
(주)나노,187790,2016/12,-97.45,-27.72,-61.13,117.25,0.01,826.61
(주)나노,187790,2017/12,-9.45,-4.86,-8.83,82.14,0.01,842.96
(주)나노,187790,2018/12,-16.4,-8.93,-13.78,85.27,0,273.11
(주)나노,187790,2019/12,1.24,0.68,1.03,86.94,0,275.46
(주)나노,187790,2020/12,-12.82,-6.52,-10.21,84.87,0,238.49
(주)나노,187790,2021/12,-45.7,-25.62,-45.33,81.2,0,118.56
(주)나노브릭,286750,2019/12,-9.81,-3.58,-9.74,75.56,1.9,210.3
(주)나노브릭,286750,2020/12,-1.06,-0.39,-0.65,60.51,0.11,209.87
(주)나노브릭,286750,2021/12,-40.32,-10.25,-21.28,62.18,0.87,166.82
(주)나노신소재,121600,2011/12,14.06,7.67,11.2,56.13,0.57,1591.03
(주)나노신소재,121600,2012/12,-5.7,-1.9,-2.34,69.42,0.71,1550.04
(주)나노신소재,121600,2013/12,4.21,1.66,1.97,63.97,1.06,1584.23
(주)나노신소재,121600,2014/12,13.37,5.36,6.25,55.71,0.4,1685
(주)나노신소재,121600,2015/12,17.9,10.01,11.4,54.08,0.03,1263.02
(주)나노신소재,121600,2016/12,14.49,7.13,7.86,56.59,0.03,1339.97
(주)나노신소재,121600,2017/12,14.91,7.84,8.46,54.58,0.64,1465.75
(주)나노신소재,121600,2018/12,14.5,8.1,8.82,56.85,0.05,1572.51
(주)나노신소재,121600,2019/12,11.96,5.85,6.41,60.49,0.08,1657.32
(주)나노신소재,121600,2020/12,3.64,1.69,1.9,67.92,0.06,1661.53
(주)나노신소재,121600,2021/12,13.48,7.23,8.57,64.64,0,1808.82
(주)나노엔텍,039860,2011/12,-90.67,-27.45,-40.99,94.92,1.21,200.29
(주)나노엔텍,039860,2012/12,-47.32,-13.58,-24.59,91.56,1.18,136.26
(주)나노엔텍,039860,2013/12,1.75,0.73,1.38,74.24,0.48,154.03
(주)나노엔텍,039860,2014/12,-5.79,-2.54,-3.69,73.28,0.37,240.53
(주)나노엔텍,039860,2015/12,-22.9,-8.16,-9.77,81.05,1.11,302.93
(주)나노엔텍,039860,2016/12,-87.01,-32.61,-45.21,85.8,1.21,126.45
(주)나노엔텍,039860,2017/12,-3.61,-1.72,-2.94,57.38,0.87,118.96
(주)나노엔텍,039860,2018/12,14.81,8.09,11.25,59.75,0.66,194.5
(주)나노엔텍,039860,2019/12,24.67,12.87,14.77,55.89,1.16,240.05
(주)나노엔텍,039860,2020/12,9.58,4.94,5.58,54.71,0.39,266.87
(주)나노엔텍,039860,2021/12,22.33,12.56,14.45,51.96,0.48,322.38
(주)나노트로닉스,010670,2011/12,-5.46,-1.98,-3.72,66.85,0.04,319.23
(주)나노트로닉스,010670,2012/12,-25.77,-9.67,-19.64,53.96,0.28,312.86
(주)나무가,190510,2015/12,2.35,6.28,19.52,88.69,0,3478.41
(주)나무가,190510,2016/12,-1.91,-2.75,-5.52,94.74,0,3858.27
(주)나무가,190510,2017/12,-25.73,-46.19,-87.69,97.68,0,1558.49
(주)나무가,190510,2018/12,5.18,13.62,31.04,94.52,0,2098.43
(주)나무가,190510,2019/12,1.17,2.73,7.29,93.57,0,2529.71
(주)나무가,190510,2020/12,-0.39,-0.94,-2.97,95.42,0,1306.19
(주)나무가,190510,2021/12,2.39,5.33,15.05,94.04,0,748.92
(주)나스미디어,089600,2013/12,22.68,5.98,11.25,0,0.26,1205.81
(주)나스미디어,089600,2014/12,26.65,8.18,13.4,0,0.15,1353.89
(주)나스미디어,089600,2015/12,21.8,8.29,15.01,0,0.45,1515.66
(주)나스미디어,089600,2016/12,18.62,6.89,13.71,0,0.31,2055.2
(주)나스미디어,089600,2017/12,24.01,9.37,18.91,0,0.1,2441.63
(주)나스미디어,089600,2018/12,21.51,6.6,12.84,0,0.08,2640.6
(주)나스미디어,089600,2019/12,23.8,7.33,14.49,0,0.17,2983.77
(주)나스미디어,089600,2020/12,27.36,7.46,15.92,0,0.03,3356.71
(주)나스미디어,089600,2021/12,27.48,7.05,15.39,0,0.24,3419.08
(주)나이벡,138610,2011/12,-67.9,-12.11,-30.26,87.6,7.93,512.37
(주)나이벡,138610,2012/12,-36.3,-8.31,-14.69,73.71,5.23,426.47
(주)나이벡,138610,2013/12,-169.45,-22.97,-52.45,113.09,7.84,246.12
(주)나이벡,138610,2014/12,-75.65,-23.21,-66.42,80.86,5.49,149.33
(주)나이벡,138610,2015/12,-58.13,-14.45,-30.52,77.66,4.41,314.52
(주)나이벡,138610,2016/12,-63.01,-14.28,-29.31,83.35,11.81,262.24
(주)나이벡,138610,2017/12,-40.74,-10.54,-23.13,68.97,2.3,311.34
(주)나이벡,138610,2018/12,-79.61,-17.25,-36.15,91.13,1.89,232.16
(주)나이벡,138610,2019/12,-29.36,-9.39,-14.36,57.17,1.1,453.45
(주)나이벡,138610,2020/12,-57.22,-8.19,-12.28,72.61,0.27,543.02
(주)나이벡,138610,2021/12,-42.13,-10.79,-19.4,48.47,0.22,452.24
(주)나이스디앤비,130580,2011/12,14.23,13.49,17.29,0,0.81,139.51
(주)나이스디앤비,130580,2012/12,15.68,12.75,15.53,0,0.88,166.5
(주)나이스디앤비,130580,2013/12,15.38,11.6,13.9,0,0,196.38
(주)나이스디앤비,130580,2014/12,17.15,12.46,15.04,0,0,229.93
(주)나이스디앤비,130580,2015/12,18.03,12.96,15.82,0,0,271.07
(주)나이스디앤비,130580,2016/12,18.08,12.04,14.28,0,1.7,318.6
(주)나이스디앤비,130580,2017/12,15.35,12.35,14.62,0,1.91,362.49
(주)나이스디앤비,130580,2018/12,18.59,16.66,20.48,0,2.09,431.89
(주)나이스디앤비,130580,2019/12,18.09,16.3,20.73,0,1.81,508.28
(주)나이스디앤비,130580,2020/12,17.33,16.16,20.64,0,2.02,607.03
(주)나이스디앤비,130580,2021/12,18.53,16.13,20.42,0,0,718.16
(주)나이스홀딩스,034310,2011/12,23.31,1.92,2.53,0,0.2,1732.13
(주)나이스홀딩스,034310,2012/12,53.94,5.34,6.1,0,0.09,1654.97
(주)나이스홀딩스,034310,2013/12,34.77,2.56,2.69,0,0.2,1675.12
(주)나이스홀딩스,034310,2014/12,35.14,2.44,2.71,0,0.2,1699.51
(주)나이스홀딩스,034310,2015/12,22.47,1.81,2.15,0,0.1,1714.7
(주)나이스홀딩스,034310,2016/12,54.49,4.78,5.77,0,0,1789.14
(주)나이스홀딩스,034310,2017/12,13.67,1.32,1.57,0,0.01,1791.94
(주)나이스홀딩스,034310,2018/12,-40.83,-4.07,-4.97,0,0.21,1675.76
(주)나이스홀딩스,034310,2019/12,11.46,1.19,1.53,0,0,1667.21
(주)나이스홀딩스,034310,2020/12,-36.09,-3.09,-4.35,0,0.06,1549.16
(주)나이스홀딩스,034310,2021/12,58.29,5.36,7.94,0,0,1635.37
(주)나이코,192240,2014/12,,,,,,
(주)나이코,192240,2015/12,,,,,,
(주)나인테크,267320,2017/12,,,,,,
(주)나인테크,267320,2018/12,,,,,,
(주)나인테크,267320,2019/12,,,,,,
(주)나인테크,267320,2020/12,-1.87,-1.67,-4.33,86.89,0.02,634.85
(주)나인테크,267320,2021/12,-9.35,-7.59,-21.81,100.04,0.02,564.92
(주)남선알미늄,008350,2011/12,-0.67,-0.94,-4.92,91.31,0.09,-20.88
(주)남선알미늄,008350,2012/12,-5.36,-7.17,-31.49,92.16,0.17,11.02
(주)남선알미늄,008350,2013/12,2.73,4.07,14.61,88.41,0.11,28.21
(주)남선알미늄,008350,2014/12,5.16,7.37,22.24,88.61,0.12,58.33
(주)남선알미늄,008350,2015/12,4.25,5.65,15.62,87.45,0.07,86.57
(주)남선알미늄,008350,2016/12,5.09,7.16,18.08,88.26,0.03,121.87
(주)남선알미늄,008350,2017/12,5.43,7.65,16.08,88.95,0.05,167.56
(주)남선알미늄,008350,2018/12,7.3,8.76,16.03,89.97,0.07,205.69
(주)남선알미늄,008350,2019/12,2.57,2.84,4.83,89.26,0.04,219.24
(주)남선알미늄,008350,2020/12,-0.92,-0.86,-1.41,92.88,0.11,215.08
(주)남선알미늄,008350,2021/12,-2.73,-2.27,-3.66,93.76,0.03,206.14
(주)남성,004270,2011/12,4.86,1.45,3.23,86.15,0,390.01
(주)남성,004270,2012/12,2.31,0.69,1.59,84.87,0,394.94
(주)남성,004270,2013/12,2.44,0.77,1.7,86.37,0,395.89
(주)남성,004270,2014/12,-1.18,-0.41,-0.87,87.5,0,388.27
(주)남성,004270,2015/12,2.97,1.06,2.28,87.04,0,399.42
(주)남성,004270,2016/12,1.92,0.79,1.74,87.19,0,350.69
(주)남성,004270,2017/12,1.73,0.8,1.68,86.26,0,410.43
(주)남성,004270,2018/12,-5.51,-2.07,-4.11,87.72,0,387.89
(주)남성,004270,2019/12,-3.69,-1.27,-2.52,87.54,0,396.04
(주)남성,004270,2020/12,-23.94,-9.91,-19.78,89.8,0,335.72
(주)남성,004270,2021/12,8.63,3.57,7.28,87.31,0,572.43
(주)내츄럴엔도텍,168330,2013/12,22.88,28.23,37.97,29.02,2.71,1827.09
(주)내츄럴엔도텍,168330,2014/12,16.73,26.45,33.91,31.9,6.22,641.96
(주)내츄럴엔도텍,168330,2015/12,-37.96,-21.56,-27.99,31.24,9.62,464.48
(주)내츄럴엔도텍,168330,2016/12,-196.57,-16.86,-27.05,64.82,52.86,434.97
(주)내츄럴엔도텍,168330,2017/12,-104.4,-12,-20.97,63.97,18.85,410.59
(주)내츄럴엔도텍,168330,2018/12,-185.62,-24.57,-41.25,112.7,14.33,288.56
(주)내츄럴엔도텍,168330,2019/12,-231.63,-29.25,-57.6,126.31,8.93,140.27
(주)내츄럴엔도텍,168330,2020/12,-16.32,-4.52,-12.73,47.56,7,103.06
(주)내츄럴엔도텍,168330,2021/12,-25.94,-7.4,-12.32,51.46,30.07,214.06
(주)네오리진,094860,2011/12,2.86,2.05,2.99,73.28,0,222.84
(주)네오리진,094860,2012/12,-11.32,-6.85,-11.13,71.56,0,222.26
(주)네오리진,094860,2013/12,-29.82,-29.2,-50.5,75.47,0,86.26
(주)네오리진,094860,2014/12,-52.66,-50.7,-105.82,82.21,0,-39.95
(주)네오리진,094860,2015/12,-27.21,-14.79,-29.42,59.57,0.43,147.55
(주)네오리진,094860,2016/12,6.33,4.35,5.92,49.72,0.69,166.37
(주)네오리진,094860,2017/12,2.42,1.31,1.66,44.61,0.33,207.86
(주)네오리진,094860,2018/12,-41.72,-23.32,-28.66,56.52,0.4,148.86
(주)네오리진,094860,2019/12,-24.19,-18.96,-24.12,58.2,0.47,114.98
(주)네오리진,094860,2020/12,-19.01,-14.12,-17.65,58.29,0.34,90.73
(주)네오리진,094860,2021/12,-11.45,-7.35,-9.2,72.46,0.14,319.68
(주)네오셈,253590,2018/12,,,,,,
(주)네오셈,253590,2019/12,-6.87,-2.85,-4.7,53.99,0,927
(주)네오셈,253590,2020/12,11.03,8.63,13.46,43.12,0,1053.73
